id,followers,membership,mentioned,post,like,pinned
u2985110557,1,4,0,123,0,0
u23364333,1,1,3,135,0,0
u757270831600840704,1,4,37,193,0,1
u18247347,5,7,89,389,0,1
u1676648952,33,2,0,283,0,0
u1417463171279986689,1,0,0,139,0,1
u1368187041968660481,1,0,0,235,0,0
u1323706856594792448,2,1,2,165,0,1
u746351504785874944,1,0,0,188,0,0
u2657523729,1,1,4,184,0,0
u1474522741088862209,8,0,0,82,0,0
u2469012363,1,1,0,78,0,1
u107460232,1,1,3,240,0,1
u2943643384,6,0,12,183,0,0
u48120644,1,1,5,108,0,0
u883756605011054596,3,5,0,198,0,1
u156891379,1,1,23,147,0,1
u3944236173,22,2,11,187,0,0
u1449106760145379329,1,0,2,161,0,1
u71292377,2,2,2,61,0,1
u44900235,2,3,13,133,0,1
u493354391,1,1,2,137,0,0
u1008183932,0,0,0,128,0,1
u15758490,2,4,16,96,0,1
u39677225,1,1,24,188,0,1
u221310328,2,0,241,44,0,0
u48295777,1,0,6,167,0,1
u1035181524625358848,7,0,1,364,0,0
u1245341081295892480,15,0,26,97,0,1
u2600194802,1,2,4,173,0,1
u1208160128060379136,1,1,41,279,0,0
u16050065,1,0,0,122,0,1
u583119044,1,0,0,93,0,1
u2565865626,1,4,4,169,0,0
u1328641952590557184,3,0,0,65,0,1
u275233476,1,1,26,131,0,0
u742757180630257664,1,0,1,165,0,0
u816921108008026112,1,0,1,51,0,0
u1224220205263409152,1,0,1,43,0,0
u778086,2,4,4,153,0,0
u2784003177,1,1,0,134,0,1
u1230676218770579456,1,10,86,393,0,1
u18871875,1,0,0,88,0,1
u36495828,0,2,0,72,0,0
u392288903,7,0,1,135,0,1
u949771863382724608,5,1,2,360,0,1
u1024695762461122561,1,0,0,70,0,0
u1311004705171140611,3,0,0,155,0,1
u35672554,1,1,0,126,0,1
u1297476235619119104,14,3,1,125,0,0
u1215485835006492672,1,0,1,49,0,0
u968875021753036800,1,1,3,145,0,1
u14936982,1,0,1,82,0,0
u29682816,2,1,0,286,0,1
u1335589091006705664,1,1,0,81,0,1
u103159434,1,3,2,226,0,1
u9776192,1,0,17,139,0,1
u1173689468,1,0,0,40,0,0
u17523808,1,0,1,197,0,1
u759836774927511552,2,0,0,239,0,0
u811704830,3,0,0,133,0,1
u1253256321794703360,1,1,34,63,0,1
u23192435,1,0,0,92,0,1
u14604949,3,1,0,84,0,0
u7556162,1,1,0,113,0,0
u2270144215,1,0,9,161,0,0
u318673863,268,11,462,1336,34,0
u841344992,1,0,0,80,0,0
u351541575,1,2,5,67,0,0
u1406059340105060352,1,0,0,89,0,1
u825640340958957569,3,0,2,209,0,1
u4235622987,2,0,0,43,0,1
u544361284,1,0,0,122,0,0
u145005984,1,2,29,217,0,1
u2725067345,1,1,2,130,0,1
u455394628,1,0,0,90,0,1
u766051195106553856,1,0,0,80,0,1
u1318226591147839489,1,0,0,110,0,1
u930875353,6,1,70,327,0,1
u2345872214,1,1,10,232,0,1
u1263274943053168644,1,1,1,325,0,1
u2433908433,3,0,15,132,0,1
u55230834,1,1,5,303,0,0
u15677734,2,0,0,178,0,1
u885944457308274690,2,0,0,187,0,1
u4836347893,2,1,2,144,0,0
u19902695,1,1,1,141,0,0
u1393392726427774986,2,0,0,224,0,1
u2466095682,0,3,1,106,0,1
u219589140,1,1,27,209,0,1
u757692601956831232,2,5,1,126,0,1
u1203578429901291521,2,0,1,121,0,0
u111689606,2,12,1,176,0,1
u2383804802,1,4,6,121,0,0
u151936663,1,11,15,276,0,1
u1430225525918871553,1,0,0,83,0,0
u225669068,2,0,0,39,0,0
u1060647489945133056,1,0,0,283,0,0
u28075747,1,1,0,228,0,0
u835619126274113536,2,1,5,205,0,0
u90482166,1,4,9,118,0,0
u1112020050,2,3,8,249,0,1
u910229480328892416,1,0,0,243,0,1
u23193962,1,1,0,42,0,1
u891422779,1,1,0,125,0,0
u104287179,3,5,0,54,0,0
u164851219,1,0,0,120,0,0
u282790593,1,1,3,178,0,1
u117608171,1,0,1,121,0,0
u1032339176858050560,1,1,13,136,0,1
u1020966861893251072,5,4,6,83,0,0
u1341858888547782659,1,0,0,86,0,0
u1117832281723289601,2,1,0,41,0,1
u2775864795,6,2,0,321,0,0
u1422816885314363395,1,0,7,124,0,1
u711448452933095424,0,0,6,286,0,1
u1240755967253450752,1,0,20,421,0,0
u50050632,1,0,1,129,0,1
u2769867242,0,1,0,213,0,0
u26752916,1,0,1,122,0,1
u15684633,2,51,37,389,0,1
u2272351910,6,1,0,79,0,0
u123275114,4,0,14,184,0,1
u6575962,1,0,1,82,0,0
u1288525165219975168,1,0,1,274,0,1
u1400401540310081536,1,0,2,201,0,0
u480322688,1,6,5,100,0,0
u782935785658052612,1,2,6,412,0,0
u1067068738455916545,2,0,0,169,0,0
u845977506780004352,4,1,6,416,0,1
u91797532,4,1,0,59,0,1
u889808679830159360,10,0,0,44,0,0
u1364642429895405573,1,0,0,113,0,0
u14923268,4,5,3,113,0,1
u2659600959,3,0,9,219,0,1
u115021607,1,0,2,107,0,1
u891912374,1,1,254,369,0,1
u723014924,2,1,3,229,0,0
u790266904460009476,1,0,0,82,0,1
u902150101,1,0,0,214,0,1
u272086062,1,1,2,50,0,1
u1134998769743929345,1,0,0,91,0,1
u2821163219,1,2,0,152,0,1
u2894327814,2,1,7,196,0,1
u108203726,2,1,1,257,0,0
u1221483263576936448,98,3,1,1093,61,1
u15825547,21,31,214,361,0,0
u960829006714212352,1,0,3,217,0,0
u106271519,2,0,3,280,0,0
u1271177876847632384,2,1,0,88,0,1
u2558941129,2,1,1,184,0,0
u1248939194,2,0,19,160,0,1
u711398032,1,0,0,69,0,0
u1669186958,1,4,0,67,0,1
u3238839395,2,3,1,102,0,1
u22532402,1,2,0,128,0,0
u2450641105,1,0,6,107,0,1
u1156716424045518848,1,1,9,151,0,1
u6870422,1,5,21,106,0,1
u252504967,1,18,525,234,0,1
u3401428913,1,0,0,240,0,0
u1360168321556094977,1,0,2,82,0,0
u1284778632,2,0,2,174,0,0
u254565033,1,0,0,135,0,1
u266715173,2,4,10,336,0,0
u1583986518,1,2,1,144,0,1
u774759128744898560,1,0,0,90,0,0
u15251710,1,0,1,174,0,1
u1621271,8,19,18,475,0,1
u25831001,1,1,2,106,0,0
u937019478,7,2,24,184,0,0
u44417716,3,1,1,212,0,0
u740089702074580992,1,2,1,43,0,0
u858709101022466054,1,0,0,84,0,1
u62264590,1,2,0,140,0,1
u1323322125336289281,6,0,0,80,0,0
u17544850,1,2,1,101,0,0
u233705918,1,6,36,462,0,1
u1170226756072218625,2,0,0,129,0,0
u864625278,1,1,1,89,0,0
u1419665686750695424,4,0,11,233,0,1
u1093252629675892737,1,0,0,66,0,1
u63133988,2,0,2,138,0,0
u1272444880795709441,1,0,0,82,0,0
u94100540,1,1,0,65,0,0
u1143659386147090434,1,3,9,252,0,1
u293124624,1,0,15,336,0,0
u18699145,3,4,42,345,0,0
u198688169,2,1,3,162,0,1
u118567880,1,1,20,249,0,1
u295929695,1,0,0,81,0,0
u754048755415023617,2,0,0,82,0,1
u460966881,1,11,7,79,0,0
u2788547730,2,6,24,150,0,0
u99913779,1,2,5,138,0,0
u420389183,1,1,4,204,0,0
u27255837,1,0,0,203,0,0
u22290536,4,0,3,138,0,1
u70985635,7,16,78,434,0,1
u32984049,2,1,0,125,0,1
u2422588014,1,1,0,63,0,1
u910268874205130757,1,1,1,84,0,1
u3092605714,2,2,3,87,0,1
u1294621,6,19,26,540,0,1
u4470351255,1,0,8,126,0,1
u346642571,1,4,37,197,0,1
u61863751,6,0,2,121,0,0
u787737762,2,15,107,262,0,1
u725417786277826562,2,4,0,129,0,0
u1007526580917297152,1,0,12,132,0,0
u14265249,1,0,0,47,0,1
u132655244,1,11,3,365,0,1
u220073795,6,2,4,131,0,1
u3387606493,1,10,20,79,0,0
u85663416,1,1,0,122,0,0
u1204373965663330304,2,1,0,85,0,0
u1245699895,1,5,72,475,0,1
u1199817062077603840,2,1,2,225,0,0
u14216661,1,11,54,406,0,0
u44576436,2,4,10,115,0,1
u1270806578963374081,1,0,0,98,0,1
u1174084522406744064,1,4,3,79,0,1
u1025410166483832833,1,2,1,131,0,1
u49366362,1,1,0,74,0,0
u918827279630946304,2,1,0,263,0,0
u949757111902326784,1,0,2,169,0,1
u44854299,3,6,55,332,0,1
u2833616831,2,0,0,91,0,0
u1260881050005315586,2,3,23,618,0,1
u1687742233,1,2,1,262,0,1
u4533771857,4,1,1,145,0,1
u16524428,1,0,0,63,0,1
u210946402,1,0,0,91,0,1
u29420301,1,3,14,180,0,1
u2755631844,1,6,9,208,0,1
u256611490,15,1,37,334,0,1
u572134265,1,0,0,46,0,0
u1358815742246989824,1,0,1,143,0,0
u5510212,3,1,1,165,0,1
u4784479033,1,8,9,192,0,1
u1087894355736551424,1,5,20,137,0,1
u389683297,1,1,1,96,0,0
u526871737,1,13,31,208,0,1
u2211089653,1,2,26,257,0,1
u1636651783,1,1,0,139,0,0
u1385817220987695104,1,0,0,128,0,1
u44584314,4,2,21,181,0,1
u20742461,1,27,36,478,0,1
u3701112616,6,4,9,238,0,0
u105263269,1,1,0,162,0,1
u876257323026722817,1,3,2,145,0,1
u1291863860190871559,1,1,0,164,0,0
u16288269,2,2,14,88,0,0
u19177501,333,18,212,1238,83,0
u1192094131549544448,1,3,53,200,0,1
u1444117923539398656,1,0,0,168,0,0
u1247612029,1,2,14,286,0,1
u41702018,2,7,82,285,0,1
u3865005196,20,33,400,737,0,1
u160925953,1,2,0,64,0,0
u150661180,15,1,97,311,0,0
u1499086092,1,0,5,88,0,0
u1971901554,1,0,0,40,0,0
u226741292,3,0,2,139,0,0
u834296869043859457,1,1,1,120,0,1
u3262774291,1,3,1,239,0,0
u1372512370778640388,1,0,0,86,0,1
u60333117,4,0,1,91,0,0
u287446432,1,0,4,124,0,0
u39663864,0,2,6,180,0,0
u1091680256,1,1,5,73,0,1
u1269752950919839744,2,0,2,161,0,0
u564444538,2,1,13,173,0,1
u87972193,1,0,1,78,0,1
u33232227,1,5,19,298,0,0
u1112469144513978368,1,3,2,63,0,0
u17152685,1,29,16,176,0,0
u2874355217,2,0,1,148,0,1
u1340571770080747520,2,0,1,162,0,0
u14246806,1,3,0,83,0,0
u1442432809285533701,1,0,0,177,0,0
u32303435,2,1,2,411,0,1
u4215305352,1,2,1,123,0,1
u3910760593,11,0,13,91,0,1
u1310773868,1,0,8,138,0,1
u2515744518,1,0,4,122,0,1
u2801176076,2,0,0,41,0,0
u1431929212219371521,2,0,2,345,0,0
u5073691,1,1,4,91,0,0
u19328795,2,0,1,53,0,1
u17363943,1,2,2,81,0,0
u169860894,1,5,33,209,0,0
u61567059,1,0,0,127,0,1
u1028783473698516996,2,2,8,120,0,0
u507864785,1,2,4,281,0,1
u461888257,3,3,34,505,0,1
u164075542,1,8,30,174,0,0
u1389346632022511616,2,0,1,176,0,0
u37990581,4,1,3,222,0,1
u1094924798503911424,1,0,0,40,0,0
u889140155071778816,1,0,0,80,0,0
u444522096,10,4,92,449,0,0
u615979423,1,1,0,81,0,0
u23434853,1,0,3,70,0,0
u3292033414,1,0,0,199,0,0
u3442699455,1,0,8,126,0,0
u2710162146,1,0,12,130,0,1
u20582214,0,3,24,462,0,1
u128288109,2,11,23,439,0,1
u473882312,1,0,0,111,0,1
u599578018,4,0,0,118,0,0
u1341782398187540480,7,0,1,152,0,0
u1111102386599325696,1,3,0,82,0,0
u971586396,2,5,38,152,0,0
u48459797,1,1,0,190,0,1
u1358237566219268099,0,1,0,147,0,0
u2825398835,1,0,0,105,0,0
u47096359,1,0,0,96,0,0
u1249319185064153088,1,3,16,120,0,1
u1405180967849848836,1,0,5,169,0,1
u23377569,1,21,36,419,0,1
u16832632,3,17,63,179,0,0
u498566079,1,0,0,60,0,1
u12522,1,22,10,310,0,1
u1108735857211641856,1,0,0,80,0,0
u709747338,2,1,0,237,0,0
u1242265366274834432,2,1,33,188,0,0
u32841180,1,0,0,104,0,1
u755113,222,19,74,671,84,0
u3323767361,2,0,5,182,0,1
u3345194367,9,39,27,410,0,0
u552983877,1,0,8,90,0,0
u217437553,1,3,15,131,0,0
u601235085,2,2,26,152,0,0
u1184868423295094784,4,2,4,220,0,1
u14248699,1,3,0,122,0,0
u352627276,4,1,2,419,0,1
u15836567,1,0,0,280,0,0
u306858720,1,1,1,108,0,0
u1154489540998025222,2,0,1,173,0,0
u1050826264913817601,1,1,4,99,0,0
u2280984735,1,0,0,75,0,0
u68216386,1,4,0,91,0,0
u116509330,2,0,29,203,0,1
u3010600643,16,0,17,310,0,0
u32540685,1,2,8,125,0,1
u188877629,1,0,240,160,0,0
u1352454115683684352,3,0,1,328,0,1
u564041052,3,2,1,168,0,1
u97459853,1,3,2,270,0,1
u9985902,1,1,3,193,0,1
u124922921,82,0,2,294,73,1
u1065555885576151040,6,1,2,41,0,1
u57356719,2,9,11,130,0,0
u41382780,8,0,39,281,0,1
u16602052,4,6,23,266,0,1
u1604379534,1,0,0,40,0,0
u97707729,1,0,1,104,0,0
u2283968997,1,0,8,173,0,0
u827895623479390210,1,0,0,41,0,1
u401027946,3,0,7,327,0,1
u1401539706421186566,8,0,4,134,0,0
u1389697199223701506,1,0,0,96,0,1
u1385649103024148483,10,0,2,279,0,1
u188056540,1,1,0,104,0,1
u21097230,2,12,66,99,0,1
u731194984616071168,1,0,1,97,0,1
u837689977,3,0,0,65,0,1
u414854490,1,12,0,176,0,1
u1293897127,2,2,23,168,0,1
u802876925827956736,1,0,2,250,0,1
u148855995,2,3,1,131,0,0
u28733664,5,4,14,199,0,0
u1433923525732089856,5,0,3,169,0,1
u725349109322928128,1,1,35,80,0,1
u1156024795,2,0,0,41,0,1
u727577600084824065,9,3,1,314,0,1
u1348363072356941825,1,0,0,82,0,1
u317666090,1,1,2,62,0,0
u6670372,1,2,0,82,0,0
u17388789,1,0,4,104,0,1
u181620591,1,1,0,200,0,0
u1059749022,2,0,0,40,0,0
u1370269173436317697,2,0,50,214,0,1
u4773092064,2,2,32,371,0,0
u3181970364,5,6,1,257,0,1
u18211084,2,0,1,185,0,0
u2564929698,1,0,0,40,0,0
u20598022,1,0,0,280,0,0
u16008287,3,1,5,217,0,1
u31339831,161,5,13,1058,82,1
u840110979459379201,1,0,0,109,0,0
u744118692200480768,1,5,2,240,0,0
u1712257544,258,0,5,1058,82,1
u212653721,1,1,4,209,0,0
u1207366582218952704,1,1,6,171,0,0
u1407192332,2,0,0,97,0,0
u84083187,1,8,15,477,0,1
u52754276,1,0,0,49,0,1
u88310167,0,0,0,241,0,1
u1442055207379034124,2,0,7,140,0,0
u61888732,1,9,48,246,0,0
u81035405,2,0,0,92,0,0
u893137046197424129,0,1,5,224,0,1
u756973500804595712,2,0,5,392,0,1
u18557659,1,0,0,80,0,0
u89887215,1,47,207,470,0,1
u810190220054458368,1,0,4,106,0,1
u109549520,3,4,4,142,0,0
u733646418334916610,1,2,3,217,0,1
u36404527,1,0,7,210,0,1
u3253981454,1,1,1,48,0,1
u1343653818488287233,5,1,2,241,0,1
u17564740,3,2,1,133,0,1
u716072847622414336,1,0,1,321,0,0
u1065720957568921600,2,0,18,182,0,1
u981128363279572992,1,3,71,93,0,1
u1014132559935139840,1,0,1,140,0,0
u886239052936163330,4,0,0,92,0,1
u874951214810705920,1,1,5,95,0,1
u18025377,1,12,13,474,0,1
u1499091486,3,0,0,109,0,1
u6631972,2,1,1,59,0,0
u1481842961885405185,4,0,0,211,0,0
u99061413,1,0,2,87,0,1
u13262812,3,1,66,201,0,1
u256556211,1,0,1,56,0,0
u906491200655544320,2,0,6,194,0,0
u388752047,2,0,2,57,0,1
u22228174,4,3,3,227,0,1
u14592255,1,1,2,80,0,1
u1286634852712939522,1,1,0,40,0,0
u716594238545391616,1,0,1,149,0,1
u935810700,2,0,4,61,0,0
u31022490,1,0,1,124,0,1
u283080534,6,12,4,407,0,1
u1880734129,0,0,0,133,0,1
u68567860,1,2,41,219,0,1
u519245371,3,0,1,163,0,1
u19158847,1,0,3,134,0,1
u19605053,9,0,12,171,0,0
u752239189685665792,2,0,0,81,0,0
u817901093158010880,1,0,1,161,0,0
u246839410,1,1,3,93,0,1
u3054219378,1,3,2,169,0,1
u1400395220085207041,1,0,5,162,0,1
u545147045,1,2,1,191,0,0
u59936143,6,9,32,355,0,1
u28081157,1,2,9,64,0,1
u1245429926670618629,4,0,0,281,0,1
u23572083,1,13,6,284,0,0
u75528347,2,0,1,170,0,1
u751327970787110913,1,0,3,217,0,0
u76786636,5,2,1,149,0,0
u2369252168,1,2,0,126,0,0
u456034260,1,0,17,185,0,1
u1464847548535955460,3,0,29,231,0,1
u69280848,1,4,3,264,0,0
u738477858214010880,1,4,22,278,0,1
u327206200,1,5,1,353,0,0
u1311553047315832832,1,0,1,136,0,0
u920417565448507392,47,0,7,1127,94,0
u1954554895,1,2,0,83,0,1
u433607851,1,3,29,205,0,1
u2771041641,5,0,1,45,0,0
u26748810,2,4,5,121,0,0
u1135864862603657216,1,2,0,222,0,1
u17844052,1,0,0,82,0,1
u81545396,2,0,12,357,0,1
u704645860290916353,1,0,0,89,0,0
u15720823,2,0,8,96,0,0
u19210074,2,2,2,178,0,1
u2692,1,1,2,122,0,1
u777806723067281408,1,0,0,281,0,0
u77016242,5,0,0,83,0,1
u741747181506285568,3,2,1,234,0,1
u141735808,2,2,0,180,0,0
u3240724545,1,0,0,66,0,1
u72518931,1,0,5,89,0,0
u1254500051239555073,1,0,4,96,0,1
u3248009314,3,0,1,148,0,1
u317276003,1,0,0,78,0,0
u1295003009861267458,2,1,3,245,0,1
u880227624475402240,1,0,1,122,0,1
u135558864,1,4,5,168,0,0
u895286614431346688,1,0,3,393,0,0
u1379336535879876610,1,0,1,44,0,0
u1237364454406447104,2,0,4,186,0,0
u469484419,1,1,1,248,0,1
u87624170,5,1,3,507,0,1
u130956302,1,0,7,126,0,1
u262574821,1,0,4,230,0,0
u2237596905,0,0,8,288,0,1
u70357593,1,0,8,227,0,1
u299097727,1,7,0,327,0,1
u307969991,0,3,90,142,0,1
u56868544,2,0,2,122,0,1
u1044006296167624705,2,1,40,224,0,1
u4811437555,1,2,1,149,0,1
u1256595851859726337,1,1,0,175,0,1
u278137095,1,0,4,125,0,1
u1324531516010041345,1,0,1,121,0,0
u25684077,2,2,6,180,0,1
u14305753,5,8,6,271,0,1
u22179107,1,1,4,159,0,0
u1096496218954448896,1,1,18,122,0,0
u61968072,216,0,5,1150,64,1
u1376079266920693764,4,0,0,124,0,1
u506031439,9,1,6,441,0,0
u1298737784300003330,1,0,0,83,0,1
u28152330,136,5,48,1279,71,0
u1423467066,1,1,2,203,0,1
u140529056,3,1,3,231,0,0
u19343211,11,1,4,124,0,1
u2148488095,2,0,2,173,0,0
u22056192,2,4,1,86,0,0
u1159614967324147712,1,0,0,42,0,1
u2445651157,1,0,19,147,0,0
u1262604914,1,0,0,40,0,0
u415787368,2,0,0,132,0,1
u1463271124666568713,0,0,0,112,0,1
u1345398631403315212,1,0,0,101,0,0
u1196524402000703495,3,0,0,125,0,1
u20382472,1,3,12,87,0,0
u1709864132,1,1,0,84,0,1
u55542822,15,0,93,470,0,1
u1346293489,1,1,1,226,0,1
u121226843,1,1,0,66,0,0
u35152213,1,0,0,92,0,0
u1259447736887369729,0,1,0,82,0,1
u134522688,2,4,4,119,0,1
u571425131,1,4,4,260,0,0
u793200858208931840,2,0,2,223,0,0
u494497632,1,0,0,41,0,1
u389759292,1,0,1,281,0,1
u22835029,1,6,5,327,0,1
u20565828,1,2,1,222,0,1
u53887085,1,11,4,116,0,0
u532669620,1,3,0,40,0,0
u164811233,1,4,0,127,0,1
u889983470352650242,1,0,1,175,0,0
u58926235,1,1,1,57,0,1
u3102330364,1,0,0,80,0,0
u2363080230,1,0,9,223,0,1
u109740619,1,0,7,172,0,1
u14454437,1,0,0,260,0,0
u1254067781621997572,1,2,9,265,0,1
u34533138,1,0,0,189,0,1
u14716058,1,5,1,83,0,1
u2739395681,0,0,2,175,0,1
u3293910773,1,0,0,41,0,0
u10274252,1,10,52,447,0,1
u478891319,0,1,4,72,0,1
u22276141,1,1,1,102,0,1
u769897181717360640,10,0,0,124,0,1
u144349901,1,0,0,80,0,0
u340364935,13,3,13,352,0,1
u1430585516,5,0,0,241,0,1
u1423401235663646722,2,0,0,81,0,1
u247898840,1,1,1,137,0,0
u20439615,1,3,7,350,0,1
u19605981,3,12,23,332,0,0
u48781234,1,1,5,245,0,0
u745917451980898304,4,0,1,74,0,1
u2785317370,10,1,22,1135,18,0
u1040271501910519810,2,0,0,45,0,1
u1334539948960018432,2,0,1,83,0,1
u351430657,2,0,43,142,0,0
u1344897174,1,9,388,456,0,1
u377253018,6,7,20,81,0,1
u19490152,4,1,0,53,0,0
u1314951929177530368,2,1,1,172,0,1
u33960482,2,7,13,218,0,0
u88708191,1,2,8,114,0,1
u1335779799437078528,1,1,0,51,0,1
u52991635,3,2,9,54,0,0
u865269438542696449,4,0,2,206,0,1
u151805556,1,11,4,257,0,1
u64916983,1,13,25,242,0,0
u115393565,10,4,41,415,0,1
u4868688743,1,4,0,132,0,1
u1239971,1,1,3,175,0,1
u25834867,1,0,0,139,0,0
u17346158,2,0,1,209,0,0
u96972495,1,1,0,131,0,0
u14784765,1,1,27,405,0,1
u144989647,3,6,7,138,0,1
u792353756,1,1,0,97,0,0
u292400876,1,2,3,316,0,1
u305023825,1,1,4,190,0,0
u350379608,1,3,1,302,0,0
u708469662787305472,1,0,1,144,0,0
u1378221623787065346,1,0,5,211,0,1
u396075623,1,0,2,108,0,0
u361298525,1,2,56,318,0,1
u295933528,1,2,2,121,0,1
u614440298,13,4,113,469,0,1
u1221581606864982018,6,1,5,334,0,1
u1073015944790925312,1,0,8,176,0,1
u2850369994,11,1,13,264,0,0
u22408312,2,2,3,103,0,0
u3361029184,1,0,9,171,0,0
u752786816,3,0,1,282,0,1
u738513388570087424,8,0,2,124,0,0
u28011281,2,17,0,73,0,1
u478805886,2,1,24,241,0,1
u60923421,2,2,13,117,0,1
u104529137,1,0,0,80,0,0
u2591533257,3,0,6,41,0,1
u993968890500788225,2,0,3,214,0,1
u1225447171157155840,4,0,7,123,0,1
u969275161,1,4,20,245,0,1
u1388201250777407488,2,0,7,43,0,0
u1508922696,1,0,0,242,0,1
u1338580797977210880,1,0,5,78,0,0
u19109203,0,0,16,57,0,0
u58348452,2,0,10,89,0,1
u1171027338223661057,2,0,0,40,0,0
u112529649,1,9,143,295,0,1
u596581934,2,2,0,83,0,1
u748855044850716672,1,0,1,173,0,1
u702403220388315137,1,3,1,376,0,0
u4818104765,6,4,10,53,0,0
u1383540364900851721,1,0,0,162,0,1
u1246714195388891137,1,0,4,168,0,1
u1450383664450310147,1,0,0,221,0,0
u17741202,3,1,5,405,0,1
u57320778,1,0,9,282,0,1
u1292967632,2,0,0,111,0,0
u196802928,1,1,3,264,0,1
u71898701,1,0,0,91,0,0
u40146795,1,0,2,155,0,1
u36196568,2,0,8,132,0,1
u452276604,1,0,0,241,0,0
u40054958,1,0,0,124,0,1
u507488254,2,0,1,311,0,1
u24945335,1,0,1,171,0,0
u779374782173306880,0,0,20,165,0,0
u1263964601500270592,1,0,1,247,0,0
u780934633,1,11,25,381,0,1
u1481085214130642946,1,0,0,72,0,0
u1126924020127916032,5,0,0,59,0,0
u258639526,2,0,5,191,0,1
u1092122040637841408,1,1,1,164,0,0
u32671625,10,0,4,304,0,1
u737546124517482496,1,2,20,93,0,0
u155609809,3,0,1,51,0,0
u1123360058174332928,1,0,4,208,0,1
u734589294,3,4,6,94,0,0
u79873926,1,1,3,182,0,1
u705598999139475456,1,0,0,86,0,0
u130956351,1,7,11,168,0,1
u1307196882,1,0,0,131,0,0
u2234881,1,18,4,119,0,1
u1024478108638834688,2,0,1,80,0,0
u138956821,1,0,0,243,0,0
u1441748511041589248,2,0,0,281,0,1
u1317116040208318465,4,0,17,216,0,0
u832003381493432328,3,5,78,429,0,0
u1045011305797754880,2,0,5,140,0,1
u30451813,1,2,12,273,0,1
u961191994935590912,1,2,15,164,0,1
u6604072,1,13,23,410,0,0
u1254219090,2,0,7,168,0,1
u631561913,2,3,3,195,0,0
u730786783210901504,14,1,4,172,0,0
u297141274,1,4,0,265,0,1
u960947418530504704,1,0,0,82,0,1
u3009955965,1,0,1,222,0,0
u26985345,1,21,103,515,0,1
u161471794,4,5,9,73,0,1
u27670162,1,1,31,163,0,0
u882263516,1,0,0,50,0,0
u148021400,1,0,15,163,0,0
u1318537581185896448,1,3,177,257,0,0
u49084636,2,1,1,61,0,0
u124049005,2,1,0,125,0,0
u1242213154840621057,2,0,0,96,0,1
u262734035,38,0,13,979,60,1
u34956929,2,7,18,157,0,1
u2757910645,2,1,18,198,0,1
u3432606100,1,0,13,350,0,1
u1437100396770693120,1,0,0,81,0,0
u47156708,1,7,2,53,0,0
u1192476184044539905,1,0,0,94,0,1
u1371547655621505031,1,2,0,243,0,1
u23504436,203,0,11,1074,66,1
u16645918,2,2,5,138,0,1
u1337605792359460865,1,0,0,113,0,1
u544523659,1,1,1,210,0,0
u451240433,4,4,12,67,0,1
u1729193269,3,7,11,3456,0,1
u3318578529,5,7,161,311,0,1
u995417016952606720,2,0,1,173,0,1
u14334580,2,2,0,70,0,1
u1076709293267783680,2,0,0,91,0,1
u2320350548,3,0,0,53,0,0
u557174195,2,1,0,122,0,0
u1148761933568466949,4,0,8,94,0,0
u2209778173,2,13,37,294,0,1
u751010762240524289,3,1,2,215,0,0
u753775820,3,0,4,82,0,1
u135627418,1,4,0,106,0,1
u176276685,1,1,1,386,0,1
u1168641808101990401,18,0,24,419,0,1
u405121284,1,1,1,89,0,1
u113660976,1,1,0,126,0,1
u19330585,7,0,2,195,0,1
u1329894184531193861,2,0,25,301,0,0
u55523059,1,3,29,341,0,1
u20263955,0,1,0,130,0,1
u205965649,2,17,42,390,0,1
u440694754,2,1,12,181,0,0
u1410978481668706306,1,0,0,80,0,0
u7950832,4,5,13,377,0,0
u1135191897423732736,1,0,0,138,0,1
u56169454,1,13,27,418,0,1
u27621566,1,1,0,163,0,0
u970004752061861889,4,0,3,322,0,0
u1199136998,1,6,15,192,0,1
u14282120,1,0,8,123,0,1
u4047721,0,6,29,419,0,1
u16467789,5,5,0,82,0,0
u17178393,469,0,0,987,89,0
u845833560611340293,7,1,7,60,0,1
u321470677,1,0,17,222,0,0
u25261305,1,1,1,99,0,1
u461216071,1,0,8,128,0,1
u715272572984647680,1,0,0,241,0,1
u537608138,11,0,7,142,0,0
u1404928297646055427,1,0,0,242,0,0
u2195205788,462,0,2,1015,91,0
u609315382,0,0,6,60,0,0
u1137114248537169920,3,0,1,82,0,1
u89742111,1,2,4,231,0,1
u82727659,1,0,2,106,0,1
u53748564,1,1,0,223,0,1
u276195566,1,0,0,81,0,1
u29756385,1,0,1,105,0,0
u1147361650460073985,1,0,0,125,0,1
u989821,2,2,1,321,0,0
u18020811,1,3,0,204,0,0
u283416465,1,0,0,86,0,1
u21186231,1,2,18,168,0,1
u4883317991,1,1,9,311,0,1
u1201246215192686598,3,0,1,92,0,1
u1421610736778981378,4,0,4,162,0,0
u1414168497588998145,16,0,29,266,0,0
u1003892403655323648,1,0,0,121,0,0
u195492440,4,0,2,113,0,1
u1065731011944820737,1,0,7,106,0,1
u1918976288,1,1,1,164,0,1
u355479979,4,0,0,55,0,1
u583455830,2,0,0,48,0,1
u1244063728691109889,0,0,0,80,0,0
u34002725,1,11,23,373,0,0
u15896580,3,2,2,306,0,0
u1179396972324802561,1,3,29,201,0,1
u17234452,3,11,22,122,0,1
u19245184,1,2,5,55,0,0
u872379456454881282,1,0,1,307,0,1
u34908698,266,10,7,1291,23,0
