id,followers,membership,mentioned,post,like,pinned
u75594001,1,0,69,144,0,1
u935376182010433536,3,3,0,229,0,1
u1208232325076545536,1,0,0,82,0,0
u363180823,2,1,18,200,0,1
u189049083,1,1,0,127,0,1
u1270136126,1,2,5,167,0,0
u5878082,2,7,2,97,0,1
u2536818157,2,0,0,284,0,1
u16205699,15,0,4,143,0,1
u25816825,3,2,0,43,0,0
u1459182614787592214,3,0,0,145,0,1
u1283150444,1,3,4,146,0,1
u163464107,1,0,11,292,0,1
u66098299,1,3,2,87,0,1
u279456269,1,4,23,260,0,1
u113721008,2,1,7,421,0,1
u236080726,3,1,2,104,0,0
u1303342450421854213,5,0,5,357,0,1
u725815213,1,2,9,59,0,0
u1025014060155383809,2,1,2,258,0,0
u761902711,1,1,2,66,0,0
u2841826715,1,1,59,144,0,1
u1035468435843624960,3,0,0,93,0,0
u2340933980,11,0,6,166,0,0
u1315921905975730177,1,0,0,51,0,0
u23796427,1,3,0,63,0,0
u1565907600,2,7,5,94,0,0
u77201760,1,3,2,241,0,0
u1072006080,1,0,1,299,0,1
u1861924981,1,3,0,129,0,0
u776882845,2,1,4,106,0,0
u1109721582,2,0,5,100,0,1
u928165852918185984,1,0,0,83,0,1
u3255004321,1,0,1,91,0,0
u116045539,2,0,5,183,0,1
u18317423,1,5,4,142,0,1
u2270215064,1,0,1,172,0,0
u232117609,1,0,1,123,0,0
u748362288,1,3,3,322,0,1
u3252769270,2,3,0,64,0,1
u102689288,2,0,1,122,0,0
u1182186253384466432,2,8,5,168,0,1
u398188553,2,0,4,89,0,0
u9232562,1,2,2,144,0,0
u4705009724,1,0,12,147,0,1
u213021187,2,1,0,63,0,1
u956174257,2,5,24,110,0,1
u1302611901613039617,2,0,5,297,0,0
u7758542,1,2,6,296,0,1
u15882393,3,3,1,70,0,1
u3044692685,1,0,8,75,0,1
u1315273376,2,0,1,83,0,1
u1368800628781191169,2,0,9,224,0,0
u1176614495311028226,3,0,9,48,0,0
u1223280881537814528,2,2,10,221,0,1
u43756618,1,1,1,94,0,1
u903012807964315648,1,0,26,152,0,0
u1107317650814889984,21,0,4,300,0,1
u817825066993860608,1,2,4,254,0,1
u4311025529,3,27,0,109,0,1
u815708250217840640,2,0,8,229,0,1
u1145077300519739397,1,1,0,62,0,0
u2292182045,1,1,1,109,0,1
u299762745,1,0,0,267,0,0
u865004396681207809,1,3,47,257,0,1
u100522578,1,0,12,92,0,1
u3102208081,3,0,0,251,0,1
u39133648,1,4,2,102,0,1
u1355836971453714433,6,0,12,153,0,1
u1558239482,12,0,1,349,0,0
u129072643,11,1,0,347,0,0
u12705772,2,8,30,264,0,0
u1128391927324381191,4,2,1,108,0,1
u1208492606835085319,1,0,1,117,0,0
u950811526105063425,1,0,17,103,0,0
u1141445364928503808,3,0,49,136,0,1
u30905624,1,0,1,173,0,0
u27741349,1,9,5,195,0,0
u854406838586155008,4,1,0,81,0,1
u1110642845818515458,1,0,8,197,0,0
u14041792,0,8,48,411,0,1
u224795213,1,0,5,58,0,1
u1080277407867772930,1,8,21,151,0,1
u1328693225545027584,2,0,0,108,0,1
u302415369,2,0,0,82,0,0
u14197132,1,2,67,352,0,1
u3145239437,4,0,14,137,0,1
u29421688,1,0,0,243,0,0
u1346599347169992704,1,0,7,136,0,0
u23777042,10,0,4,123,0,0
u1427378455927148546,6,0,0,281,0,0
u1129871,1,3,0,61,0,0
u4240506557,6,0,0,117,0,0
u830551991180988416,2,0,8,216,0,1
u239039129,7,0,5,169,0,0
u134506643,5,0,17,238,0,1
u1236735035383984128,2,0,24,216,0,0
u16926069,2,18,20,61,0,0
u19644337,1,0,0,81,0,0
u1204345249931255808,3,0,0,57,0,0
u33879063,2,4,4,183,0,0
u1962844472,1,3,0,82,0,1
u15792794,1,0,3,54,0,0
u855545600867266562,2,0,106,202,0,0
u1460685080268095491,4,0,0,326,0,1
u360912781,0,4,16,112,0,1
u117088433,2,1,27,311,0,1
u113516847,7,6,9,383,0,1
u591538799,1,2,1,210,0,0
u810613207782084609,1,0,0,64,0,0
u3139198679,0,7,7,130,0,1
u772351435665211393,1,2,11,98,0,0
u1330509532737523714,8,0,0,80,0,0
u1474843983201275904,2,0,0,285,0,0
u3357526037,3,0,6,52,0,1
u129044592,1,0,8,130,0,0
u45180670,8,0,0,80,0,0
u3189885294,5,1,40,313,0,1
u1054895671164063744,6,8,58,299,0,0
u3392859784,2,0,5,136,0,0
u955311440,2,0,0,240,0,1
u1194411790010081280,1,0,0,45,0,0
u181147462,1,0,2,158,0,1
u15109500,1,1,1,266,0,1
u21780708,1,0,3,114,0,0
u1309610070402048005,1,0,1,89,0,1
u100711909,2,3,5,58,0,1
u857907978497929216,3,0,0,88,0,0
u2419234122,3,9,527,441,0,1
u263428994,1,3,2,107,0,0
u2470812752,1,2,11,150,0,1
u603803131,1,0,6,325,0,0
u1064410567828545537,4,0,2,53,0,0
u606523858,1,0,1,293,0,0
u1448528106277326849,2,0,1,103,0,1
u1710980064,1,1,26,106,0,1
u719663924,1,1,6,54,0,1
u1685611320,2,0,1,46,0,0
u879758571184848896,1,0,3,80,0,1
u959471389282578432,1,6,20,160,0,0
u3401910088,2,0,0,80,0,0
u2504624659,1,2,0,171,0,1
u901773419448082432,1,0,0,82,0,1
u199211577,1,1,41,157,0,0
u16652458,1,7,2,135,0,1
u3065783500,1,0,0,39,0,0
u20489155,1,2,5,120,0,1
u945848184,4,3,12,79,0,0
u476885038,4,1,3,218,0,0
u1250835041455943681,6,0,18,172,0,1
u18723259,1,1,1,149,0,0
u1428821,1,3,6,190,0,0
u64519379,1,3,0,69,0,1
u1323006179002429443,6,0,0,121,0,0
u1427492167946182660,1,1,0,138,0,1
u475152956,3,3,2,53,0,1
u1591133707,5,0,2,164,0,0
u20669543,1,0,1,125,0,1
u785154746818633728,7,0,5,167,0,0
u1081251372807405568,1,0,1,123,0,1
u973427211876347904,2,1,2,63,0,1
u3092381638,1,15,55,378,0,1
u27298118,1,1,8,326,0,0
u605856131,4,9,3,66,0,1
u1090316330639806465,160,0,2,673,86,0
u1012209702,3,4,10,134,0,1
u77961487,1,0,19,144,0,1
u24858978,1,2,8,49,0,0
u978346421521960966,1,0,0,40,0,0
u299674777,1,3,1,180,0,1
u920892712416575488,1,5,49,113,0,1
u97919955,1,0,0,235,0,0
u996486209055657984,1,0,0,142,0,1
u150785864,2,2,36,196,0,0
u14238933,1,0,1,104,0,1
u252287213,2,0,9,211,0,1
u40179264,2,5,0,273,0,0
u336218991,1,14,98,286,0,1
u712276828937981954,1,0,4,110,0,1
u54222477,1,4,71,123,0,1
u37546472,2,0,15,172,0,0
u1717521084,7,0,20,412,0,1
u200196958,1,0,0,65,0,1
u584141481,1,3,2,42,0,0
u17759158,1,2,7,281,0,0
u46499643,1,1,1,64,0,0
u897938772,2,4,10,87,0,1
u383396292,4,1,2,59,0,1
u188713914,1,0,0,199,0,0
u21632362,1,0,9,155,0,1
u1159828301013082112,1,3,21,138,0,1
u9687722,11,2,7,251,0,0
u19964034,1,6,236,531,0,1
u15457017,2,19,14,100,0,0
u107357795,1,0,7,87,0,1
u2822382112,2,0,0,120,0,0
u4476084275,1,0,3,199,0,1
u2605679358,1,0,0,130,0,1
u755104035300970496,1,7,0,292,0,1
u1197939911472619523,4,0,3,170,0,0
u34024892,3,1,2,130,0,1
u385323325,2,2,2,66,0,1
u1389631233194405893,1,0,0,87,0,0
u1298454299782066176,1,0,1,162,0,0
u247102910,1,0,3,106,0,1
u15177919,4,0,0,80,0,1
u1190345787785564163,3,4,31,158,0,0
u32330308,2,12,9,416,0,1
u263822801,1,0,7,127,0,1
u61608747,13,13,61,1100,0,1
u1108447003154022401,2,4,10,134,0,1
u139821790,2,1,0,217,0,0
u494337230,2,0,1,97,0,1
u41084386,1,1,31,368,0,1
u4563449963,2,0,4,224,0,1
u57029492,1,20,59,193,0,0
u23741188,1,0,0,94,0,0
u514692295,1,5,1,274,0,0
u1441161653601456130,1,1,0,105,0,1
u365096306,1,0,12,153,0,1
u1217017676,1,6,38,262,0,1
u1957569859,5,2,17,220,0,0
u1109045045649424386,1,2,39,471,0,1
u12321952,4,7,291,616,0,1
u888961016,1,1,0,81,0,0
u14243836,2,1,0,252,0,1
u1137933763952947201,3,1,52,219,0,1
u1444201561748557825,2,0,0,129,0,0
u188736341,1,12,12,193,0,0
u34082810,3,26,144,468,0,1
u1411113070102040576,1,0,12,199,0,0
u1394160478838878211,1,0,0,109,0,1
u1155346556960169984,1,0,0,99,0,0
u72681076,1,1,0,140,0,0
u1320066165331365888,9,1,0,74,0,0
u33219866,1,0,2,124,0,1
u973786848387530755,1,0,0,200,0,1
u1381640097884299264,1,0,0,241,0,1
u1314107376,1,1,5,207,0,1
u2494473072,1,4,6,200,0,1
u2829401,6,13,78,362,0,0
u67290711,6,18,32,278,0,1
u863330868542279680,2,4,3,89,0,1
u435284934,3,0,1,75,0,0
u2429117242,8,1,1,58,0,0
u104222652,4,0,0,104,0,0
u31444413,1,2,1,144,0,0
u857690408,1,3,4,113,0,0
u48978279,3,0,0,41,0,0
u42862377,8,0,6,160,0,0
u1339733764759580678,9,1,11,43,0,1
u1268313127,3,0,0,101,0,1
u3010738324,2,2,9,221,0,0
u1067739621063159808,9,0,6,278,0,1
u122614083,2,1,22,235,0,1
u485747600,1,3,12,247,0,1
u2314018987,3,4,12,413,0,1
u1455299312888557572,2,0,0,61,0,0
u119696983,1,0,6,143,0,1
u4427972598,9,22,1,344,0,0
u3084400787,1,0,1,163,0,1
u414111058,1,0,1,80,0,0
u252791434,3,20,16,364,0,1
u3402637731,1,5,3,253,0,1
u29052381,1,0,11,85,0,1
u852530004479025152,2,0,3,47,0,0
u126712958,2,3,5,251,0,1
u547063250,1,0,1,61,0,1
u14113798,1,8,0,58,0,1
u20230161,2,1,3,114,0,0
u1466187104581566468,2,0,0,200,0,0
u216495307,1,2,6,60,0,0
u16402471,5,0,1,281,0,0
u8112902,3,2,0,47,0,0
u1444549661465976836,15,0,15,133,0,0
u1079802482640019456,2,8,22,128,0,0
u1474044208600211465,1,0,0,132,0,0
u805971716006694912,1,0,9,112,0,0
u1293457925172756480,11,0,0,320,0,0
u165375029,1,0,0,96,0,0
u1301527172981587969,2,0,0,84,0,1
u137445306,1,0,0,62,0,0
u913504061009354753,1,1,33,307,0,1
u1450733031388499969,1,2,3,167,0,0
u413798721,2,1,1,104,0,1
u2833832357,2,2,7,108,0,1
u631512515,2,1,31,367,0,0
u218095155,1,2,46,81,0,0
u1346920690868318209,12,0,2,281,0,1
u41312616,10,0,66,411,0,0
u20370094,2,0,0,40,0,0
u193884223,1,1,0,63,0,0
u14408201,1,3,0,45,0,1
u50286488,2,0,14,83,0,0
u1927578391,1,0,4,66,0,1
u866313023073419265,1,0,1,222,0,0
u2782051218,1,2,0,132,0,0
u1351484791,4,4,17,216,0,1
u1476867967560392721,1,0,0,82,0,1
u843208366688096256,2,2,5,76,0,1
u14148063,1,0,5,66,0,0
u908578944,1,1,1,63,0,1
u1357632516,3,0,2,85,0,1
u3097094639,1,6,0,95,0,0
u27238357,2,1,4,212,0,0
u19676102,1,0,0,136,0,1
u41046364,1,0,0,201,0,1
u979002841888100352,2,20,63,290,0,1
u1456096916517765124,1,0,2,108,0,1
u78473138,2,4,4,216,0,0
u1638782917,1,0,7,82,0,0
u1038170505579298818,4,0,2,49,0,1
u2804332645,2,10,98,280,0,1
u918485665670721536,1,1,1,42,0,1
u2198719372,1,0,6,107,0,1
u210293479,1,0,6,92,0,1
u10368342,2,5,35,80,0,1
u941247803858276352,14,0,3,161,0,0
u858732421189169152,1,0,18,118,0,1
u3234533971,1,3,0,112,0,0
u9439432,1,3,13,113,0,1
u1471995446096707588,12,0,1,105,0,0
u55192708,6,0,0,216,0,0
u1425835787044622348,0,0,2,65,0,1
u1218006198735208453,2,0,0,100,0,0
u2690738377,2,11,0,75,0,1
u75019567,5,0,1,203,0,1
u1080188052365029376,1,5,49,197,0,0
u343966018,1,3,0,52,0,0
u1258970991566508032,1,0,2,255,0,0
u47571889,1,0,6,61,0,1
u816113612,1,0,4,100,0,1
u2437285398,1,1,9,124,0,1
u304479008,1,5,3,307,0,0
u1089563734677340160,1,0,0,87,0,0
u2788984871,1,0,0,59,0,1
u1278343320851398662,2,0,0,72,0,1
u61886333,1,1,0,163,0,1
u48113280,1,0,2,215,0,1
u939565872,6,0,14,205,0,0
u20163762,9,8,131,463,0,1
u23645051,1,5,9,119,0,1
u25331977,2,0,0,53,0,1
u983238573280329728,2,0,5,100,0,0
u11920992,4,0,0,162,0,1
u1298532113952710656,1,1,1,232,0,0
u24013090,1,0,0,89,0,1
u1183005258429034496,1,0,6,139,0,0
u8442372,3,26,15,368,0,1
u305426308,1,0,0,89,0,1
u263810858,1,1,1,91,0,0
u57330145,1,5,0,164,0,1
u242827267,1,5,91,168,0,0
u1055580380554805249,1,0,2,121,0,1
u1187721409600151553,2,1,39,162,0,1
u78822934,1,7,24,257,0,1
u1146492447821893638,1,1,1,152,0,1
u133841341,1,2,2,91,0,1
u1353732633696628740,1,0,0,122,0,1
u98358195,1,0,2,223,0,0
u45812926,1,0,0,137,0,1
u15395859,14,3,68,371,0,1
u560635712,1,3,21,114,0,1
u2505402030,1,1,0,232,0,1
u312793268,1,10,4,317,0,1
u938157276476723200,3,0,10,169,0,0
u573826341,10,0,49,172,0,0
u960769212,1,3,1,124,0,0
u27722647,2,8,12,357,0,0
u545130694,1,1,5,166,0,1
u973638526599335937,3,0,4,46,0,1
u142004748,3,1,6,171,0,0
u1606182450,4,0,4,350,0,1
u237742285,1,14,0,43,0,1
u1480247980691234819,6,0,0,38,0,0
u1290039725022162946,1,1,0,84,0,1
u22858313,1,0,2,62,0,1
u236457592,0,6,7,174,0,0
u912241056531599360,4,2,1,110,0,1
u273101463,3,0,1,77,0,0
u359831209,6,90,2028,1041,0,1
u40954273,1,1,0,103,0,0
u30014270,1,1,0,199,0,1
u21197618,1,0,2,92,0,0
u17689909,2,0,3,143,0,1
u795475314,1,0,1,251,0,1
u917510713131888642,5,8,54,509,0,1
u863849562695487489,1,0,29,218,0,1
u1290270287209078786,1,0,0,135,0,1
u19971109,9,2,0,166,0,1
u1072638936672014341,2,0,5,211,0,1
u62014590,1,0,2,154,0,0
u1321218431849533440,12,0,6,228,0,1
u3610205895,0,0,0,51,0,1
u171997301,2,4,6,195,0,1
u1054597489,1,0,2,222,0,0
u1252827800874049537,1,6,20,283,0,1
u63270681,1,1,0,83,0,0
u388237343,4,0,0,164,0,1
u2242038759,1,1,39,265,0,1
u3494409328,10,4,5,373,0,1
u1208115466507603968,3,0,2,130,0,0
u303651228,1,0,0,165,0,0
u16134235,1,11,92,175,0,0
u384035047,0,0,1,85,0,0
u25576531,1,0,0,89,0,1
u1167046842,1,1,1,52,0,0
u3817903819,1,0,0,45,0,1
u17523057,1,2,5,180,0,1
u943596031563796480,1,0,1,93,0,0
u30783608,3,8,14,109,0,1
u18986537,2,6,5,473,0,1
u937543921,3,0,0,235,0,0
u1428665225826521092,1,0,0,94,0,1
u28939531,1,0,0,241,0,0
u171850543,4,0,1,168,0,0
u29143332,1,6,9,145,0,1
u12111,1,4,2,90,0,0
u762604120046002176,1,0,0,72,0,0
u57108443,2,0,0,41,0,1
u216023405,1,0,5,107,0,0
u454240532,4,2,6,211,0,1
u3770251349,3,0,2,247,0,1
u1357813203019968516,2,3,34,347,0,1
u957654602958163969,2,0,4,132,0,1
u1947060127,3,2,1,59,0,0
u895176745695010818,2,3,26,143,0,1
u4100727022,11,1,5,250,0,0
u177538333,6,0,1,334,0,0
u15504896,1,1,5,292,0,1
u975132832291958784,1,0,0,113,0,0
u72521878,2,0,2,84,0,1
u562495967,1,3,0,87,0,1
u20446102,1,0,1,62,0,1
u1466963546009264133,1,0,5,50,0,1
u1175085508592046080,2,0,2,246,0,1
u774995758001098753,2,1,0,287,0,1
u49442241,1,2,0,51,0,1
u3908996909,1,8,3,110,0,1
u195681218,5,4,12,128,0,0
u13712,1,0,3,134,0,1
u989078279620579328,1,0,0,129,0,0
u11493452,1,2,10,226,0,0
u1355856835664863233,1,0,1,124,0,1
u749673114229940228,8,1,5,257,0,1
u16795628,1,4,3,141,0,0
u3344079261,1,1,1,69,0,1
u1436776256230641667,1,0,5,184,0,1
u125399908,1,0,0,131,0,1
u992776956662906880,3,9,37,480,0,1
u1006391,1,2,1,127,0,1
u16384761,2,1,0,96,0,1
u211888904,1,0,0,40,0,0
u1352494819499622405,1,0,4,125,0,1
u927290354,1,0,0,99,0,0
u71830408,1,3,1,125,0,1
u988694007994834944,9,0,6,343,0,0
u44197786,1,3,16,174,0,1
u207617689,2,38,55,581,0,1
u1124220095201341440,1,0,0,97,0,0
u35650200,4,2,1,103,0,0
u731279155,7,20,127,361,0,1
u86290918,64,0,394,1000,87,0
u66392518,2,1,33,62,0,0
u2748968018,1,3,1,55,0,1
u1688411022,1,0,3,101,0,1
u292312814,2,3,34,240,0,0
u486855126,1,1,4,85,0,0
u922165191273480192,6,0,5,148,0,0
u901922826755731458,13,3,6,87,0,0
u156576788,8,2,36,281,0,1
u2221372158,7,0,0,299,0,0
u2435430259,1,0,1,180,0,1
u1215077597798916102,1,0,4,136,0,1
u1254327621581787136,9,0,18,264,0,0
u95670129,1,0,5,171,0,1
u245420175,14,0,9,170,0,0
u1256730542,1,0,1,405,0,1
u16296057,2,13,6,72,0,1
u1102976058402443265,1,0,4,46,0,1
u18446115,1,0,13,74,0,0
u20796069,1,14,125,105,0,0
u935517874281746432,1,0,4,165,0,1
u2341897650,8,0,8,106,0,1
u2889239795,6,1,2,162,0,0
u9605212,2,0,0,41,0,0
u906785747180470272,2,0,2,187,0,0
u2398478192,1,0,1,151,0,1
u1320344445288632321,2,2,2,187,0,1
u188662146,2,2,2,213,0,0
u1430529942119452678,4,0,0,137,0,0
u826403137565102080,1,0,0,42,0,0
u1272666807904563200,1,1,38,107,0,1
u1325006034298044418,4,1,4,127,0,1
u68443652,1,0,3,165,0,1
u1475455398115225603,17,0,91,212,0,0
u321103656,1,3,15,179,0,1
u90749324,4,0,1,356,0,0
u1170977928508841985,1,0,8,176,0,1
u230783193,1,0,0,69,0,0
u1219551214519685125,1,0,1,234,0,1
u1297994891314597888,1,0,0,147,0,1
u557224795,1,4,11,230,0,0
u467756681,2,6,11,80,0,1
u1424011525208018953,8,1,0,79,0,0
u826003231,1,3,7,217,0,0
u59090320,1,3,3,66,0,1
u3582554773,3,7,18,396,0,1
u6411962,3,14,124,546,0,1
u1030517491133501440,0,0,12,84,0,1
u19561169,2,0,4,377,0,0
u2509942837,2,1,5,403,0,0
u409083106,1,0,10,122,0,0
u2302501889,5,0,0,68,0,0
u472316647,1,2,0,85,0,0
u709865465322070016,2,5,3,64,0,1
u1263941127188578304,9,0,0,281,0,0
u26198824,4,0,1,128,0,0
u811829,3,5,0,339,0,0
u1271107826010787841,6,0,1,249,0,1
u1134178119634640901,4,0,1,294,0,0
u1204682228766314496,1,2,0,50,0,0
u152250491,1,0,14,161,0,0
u119250381,1,8,2,304,0,0
u1587143948,1,1,43,287,0,1
u1042369242950258689,1,0,1,135,0,0
u1462116535779172361,1,0,0,94,0,1
u112606941,1,2,15,116,0,0
u35341530,1,15,65,235,0,1
u381861747,1,0,0,82,0,0
u1163866940600926215,2,0,3,215,0,1
u102464352,1,0,1,39,0,0
u102455923,2,0,35,180,0,1
u866658628178243585,1,0,0,100,0,0
u1121430738686160896,6,0,7,214,0,0
u14476147,2,18,10,180,0,1
u414227991,3,1,5,239,0,1
u2434622020,1,0,1,81,0,0
u2402390054,10,0,0,81,0,0
u44894396,1,1,5,71,0,1
u916972497240719361,3,2,0,120,0,1
u1266404090935992320,1,0,12,121,0,0
u2724324751,1,2,0,86,0,0
u1239602338698010624,1,0,0,41,0,1
u259975018,4,0,1,466,0,1
u1283019085,2,4,1,73,0,1
u2716392212,1,1,1,159,0,1
u914926030657327107,1,1,36,277,0,0
u471297882,2,2,2,150,0,0
u454791337,3,3,28,245,0,1
u389320918,1,0,7,168,0,0
u98969650,1,1,0,282,0,0
u2334732225,23,21,124,562,0,1
u35641327,1,1,4,97,0,0
u1397516943914057728,2,0,6,169,0,1
u613328014,0,8,47,69,0,1
u806133,29,10,11,1238,45,1
u88026534,5,3,9,63,0,1
u843718836,3,0,2,154,0,1
u256489534,1,6,2,272,0,0
u3375573323,1,0,5,78,0,1
u1455471146489483267,2,1,1,124,0,0
u2466123505,1,5,0,87,0,0
u761590147,1,0,1,51,0,1
u28278458,1,0,0,193,0,0
u434965627,1,0,0,83,0,1
u730049253398204416,1,3,2,188,0,0
u1444940547853111299,1,0,0,189,0,1
u401160157,1,0,0,89,0,0
u300409753,4,0,1,57,0,0
u353770243,1,0,2,196,0,1
u1253960965097426944,1,0,0,129,0,0
u825819234693500928,2,0,0,42,0,1
u1063496888765374469,7,0,1,164,0,1
u562407175,1,0,0,238,0,0
u1371722035467071488,3,0,0,40,0,0
u832591333080571910,1,1,0,46,0,0
u927471366261133313,2,0,1,173,0,0
u176763425,1,0,21,375,0,0
u2577403879,2,1,4,53,0,0
u1292603870754070535,2,1,0,55,0,0
u72238915,1,1,2,279,0,1
u28521692,1,2,0,76,0,0
u159524468,1,1,0,130,0,0
u1637460361,1,0,4,87,0,0
u107072155,4,0,0,40,0,0
u1280426221046763521,2,0,0,104,0,0
u934696339,1,1,87,393,0,1
u17044026,1,2,5,125,0,1
u1230844938226749440,1,2,0,120,0,1
u1215976071020990464,1,0,0,242,0,0
u805805504,1,1,0,129,0,1
u914911538,1,0,5,97,0,0
u1180780996263923713,1,3,26,81,0,1
u158512580,1,6,20,317,0,0
u1260966493077950464,3,1,0,281,0,0
u1207715673390096384,4,0,1,162,0,0
u2842505068,2,5,3,65,0,0
u736539369058799616,2,1,0,106,0,1
u2754681001,1,20,154,375,0,1
u55543936,1,0,10,343,0,0
u611672177,1,0,0,40,0,0
u3243778719,8,4,174,414,0,1
u1473021413930020868,1,0,0,22,0,0
u29499299,1,0,4,166,0,0
u268254518,13,0,1,322,0,0
u1330538176121884673,1,0,0,41,0,1
u2839909593,1,2,2,43,0,1
u880255891781468160,1,0,0,43,0,1
u32338228,25,0,19,349,0,0
u1249014445533208578,1,4,11,133,0,1
u1375859665641349121,1,0,4,197,0,1
u1320311154,0,2,2,194,0,0
u901093267,2,0,1,121,0,0
u556874600,3,1,3,380,0,1
u19236993,1,1,1,203,0,1
u15319555,1,13,1,155,0,1
u24985771,1,0,25,189,0,1
u23398688,1,0,2,232,0,0
u3519119783,2,0,2,203,0,0
u18720978,2,5,8,200,0,1
u21402134,1,0,17,189,0,1
u1295008752744239104,1,0,12,173,0,0
u48096437,1,1,0,66,0,0
u34195428,1,0,6,166,0,1
u1139878380315136000,1,2,7,450,0,1
u22957295,1,6,3,362,0,1
u305516986,1,0,0,241,0,1
u3310056226,3,0,1,162,0,0
u4023264794,2,4,8,388,0,1
u1546977270,1,9,62,100,0,1
u430213044,4,0,9,117,0,0
u806689,2,4,11,132,0,0
u44250371,1,1,1,209,0,1
u236132475,1,0,0,73,0,0
u795162114159570945,1,0,0,234,0,1
u1431540244143239168,2,0,0,96,0,0
u2752349919,1,1,5,136,0,1
u5010731,1,1,1,152,0,0
u144113117,1,3,1,194,0,1
u322961064,1,1,21,160,0,1
u16537281,2,1,0,41,0,0
u711375238454333440,1,1,6,189,0,1
u74222189,1,3,3,207,0,1
u2553883748,1,18,72,103,0,1
u3252844625,2,0,0,41,0,1
u70802518,6,2,53,161,0,0
u17667706,3,5,9,195,0,1
u1443772155057958921,1,0,0,80,0,0
u719570209393156097,2,1,789,1030,0,1
u248096731,9,8,7,261,0,1
u982996046,1,0,0,40,0,1
u246458114,2,0,8,126,0,1
u3989419828,1,50,1,108,0,0
u301004514,1,1,0,80,0,0
u42913565,3,0,0,81,0,0
u713020195137150976,1,2,5,70,0,0
u26541794,1,0,1,99,0,1
u17200578,2,2,18,134,0,1
u1211327309170393088,2,0,0,203,0,0
u18231343,1,3,0,78,0,1
u590705561,1,0,1,102,0,1
u269001706,1,0,0,98,0,0
u870382159432998912,1,2,3,157,0,0
u2975225778,10,0,294,455,0,0
u810751759,1,0,0,145,0,0
u917582651501850625,1,0,0,90,0,0
u1730555150,1,2,0,90,0,0
u2197900465,1,0,6,233,0,1
u1225934677,2,2,14,286,0,1
u896026724349227008,1,0,0,241,0,0
u270690959,1,0,10,185,0,1
u1860702990,2,1,3,80,0,0
u6975832,0,2,16,242,0,1
u1072966794757984258,11,0,6,163,0,0
u2607869221,3,0,12,59,0,0
u755984013005729792,1,2,4,209,0,1
u1088548626165649410,5,1,11,181,0,1
u58516766,2,0,1,182,0,1
u196464449,1,0,60,215,0,0
u1473528374035238918,1,0,0,91,0,1
u716951557,1,0,0,103,0,1
u3987936869,2,0,1,75,0,0
u49760807,11,2,1,254,0,1
u509,1,16,0,86,0,1
u3131929333,1,1,1,235,0,1
u2455072008,1,1,0,98,0,1
u940106636537901056,4,8,12,122,0,1
u32171592,1,4,31,133,0,1
u16497661,2,0,0,40,0,0
u24414869,1,2,2,86,0,0
u1024216728841146370,5,0,0,63,0,1
u379222014,1,1,4,286,0,0
u1833904490,8,0,0,56,0,0
u1131317599470534657,1,0,0,50,0,0
u142564738,2,0,6,165,0,0
u944821373750403072,1,6,5,99,0,1
u732429464,1,0,1,166,0,1
u2362960173,1,0,0,109,0,1
u28362415,1,3,4,250,0,0
u2377137433,1,0,7,86,0,0
u4867404147,4,0,1,185,0,1
u251821643,1,11,311,250,0,0
u4364496203,1,0,10,69,0,1
u1213510392464302081,2,1,2,121,0,1
u2663098944,1,2,1,71,0,1
u426080991,1,10,0,71,0,1
u439404718,1,6,58,132,0,1
u3131731311,1,0,0,217,0,1
u406149063,1,0,1,55,0,0
u1315124542809882624,1,0,0,281,0,0
u1431593913719087106,1,0,0,123,0,1
u8248612,2,0,2,99,0,0
u278320046,1,0,1,118,0,0
u824507840253399040,1,1,0,83,0,1
u196762595,3,0,1,133,0,1
u778845157,1,0,15,133,0,1
u160997873,2,2,10,143,0,0
u1454458417741975555,10,0,0,297,0,0
u995289067,2,2,0,74,0,0
u1356850528815300610,2,0,5,208,0,1
u1447658022877212677,1,1,71,134,0,1
u976201169965146112,1,0,0,141,0,0
u14157064,2,9,28,185,0,1
u1394254115132395520,1,0,0,64,0,0
u861338929,1,1,0,212,0,1
u1248362981559357447,1,0,1,164,0,1
u26020465,1,1,29,365,0,0
u1259905408728051714,1,2,7,126,0,1
u17400407,11,14,2,370,0,0
u921060521935114240,1,0,1,51,0,0
u369660241,1,0,0,81,0,0
u349296947,1,0,0,92,0,0
u385162111,2,0,8,150,0,1
u2318213621,14,7,23,371,0,0
u16582329,1,0,0,241,0,1
u750093,5,21,195,366,0,0
u807033224,3,1,24,228,0,1
u3418170635,1,3,0,188,0,0
u50335964,2,1,0,135,0,1
u1288265067599929345,1,1,1,239,0,1
u1047162868205064199,5,1,2,73,0,0
u1364234212526723075,1,1,5,213,0,1
u37452690,1,3,0,122,0,1
u814672,0,2,20,139,0,0
u39955659,1,2,2,108,0,0
u611785221,2,1,0,101,0,0
u2940930983,3,0,1,385,0,0
u28354671,1,0,9,169,0,1
u973932702515769346,1,1,1,48,0,0
u966068110901043200,2,0,13,89,0,1
u148700874,1,2,0,142,0,1
u34564752,7,8,58,207,0,1
u1174259254800371713,1,0,0,41,0,1
u2744039040,1,0,1,652,0,1
u12855572,1,3,2,71,0,1
u573244635,1,0,0,40,0,0
u2525002464,19,0,0,83,0,1
u3230249696,0,0,0,82,0,0
u1040355476049780736,1,0,4,111,0,1
u1313870288094986241,1,0,4,173,0,0
u220262740,1,1,3,128,0,0
u218222378,1,1,1,84,0,0
