id,my_sent,num_inf_source,num_following,num_ego_edge,inf_s_rate,ego_rate
u1458383559991959554,0.3182,1,1,1,1,1
u19443658,-0.99,1,1,1,1,1
u117702814,0.5574,1,2,2,0.5,1
u365505410,0.3182,1,1,1,1,1
u420344825,-0.8687,1,1,2,1,0.5
u3206524265,-0.5423,1,1,2,1,0.5
u8099802,-0.5484,1,1,1,1,1
u86401456,-0.8834,1,5,6,0.2,0.833333333
u14897738,-0.7644,1,1,1,1,1
u1448582974497337346,0.2244,1,19,42,0.052631579,0.452380952
u1337759852,0.6597,1,1,2,1,0.5
u241230333,0,1,1,1,1,1
u442278368,0,1,2,2,0.5,1
u3103057800,0.0772,1,4,7,0.25,0.571428571
u15337620,0.6597,1,1,2,1,0.5
u17900290,-0.7746,1,2,4,0.5,0.5
u65485074,-0.7711,1,2,2,0.5,1
u45858392,0.9665,1,3,4,0.333333333,0.75
u131114484,0.686,1,2,5,0.5,0.4
u51088856,-0.9909,1,1,1,1,1
u288674345,-0.8074,1,1,2,1,0.5
u780828430325600256,0.9502,2,2,6,1,0.333333333
u595778022,-0.6249,1,2,4,0.5,0.5
u761749405758283776,0.5854,1,3,4,0.333333333,0.75
u126693455,-0.938,1,6,10,0.166666667,0.6
u165848423,0.9714,1,1,1,1,1
u2563372862,-0.9996,1,4,6,0.25,0.666666667
u14794077,-0.8355,1,2,2,0.5,1
u1242446202,-0.9544,1,1,2,1,0.5
u118747590,0.4767,1,2,3,0.5,0.666666667
u547738992,0,1,1,1,1,1
u2309105822,-0.5352,1,2,4,0.5,0.5
u554304300,0.6369,1,3,4,0.333333333,0.75
u153919152,0.7131,1,2,3,0.5,0.666666667
u835939985144627200,-0.9977,1,6,14,0.166666667,0.428571429
u1465601578421735429,0.0516,1,1,2,1,0.5
u218830003,0,1,1,1,1,1
u1912654315,-0.9953,1,8,24,0.125,0.333333333
u20747698,-0.9635,1,5,8,0.2,0.625
u1097393620548644864,0.8481,1,5,5,0.2,1
u1107398002828853253,0,2,4,9,0.5,0.444444444
u1417897404238639109,-0.434,1,7,8,0.142857143,0.875
u34939208,-0.9691,1,1,1,1,1
u2315861,-0.8315,1,1,1,1,1
u1024627563728199680,-0.128,1,1,2,1,0.5
u2771424650,0.8263,1,3,3,0.333333333,1
u213663597,0.5829,1,1,1,1,1
u1048438314,-0.8441,1,2,2,0.5,1
u233393008,-0.5574,1,4,8,0.25,0.5
u1117729358150602753,0.8519,1,2,3,0.5,0.666666667
u888001923005251584,-0.9958,1,3,3,0.333333333,1
u3434956581,0.4574,1,5,9,0.2,0.555555556
u47360004,-0.1027,1,1,1,1,1
u1231134088146440192,0.6641,1,1,1,1,1
u830370630,-0.4215,1,1,1,1,1
u777152808848134144,0.7964,1,1,1,1,1
u1531046978,-0.9962,1,1,2,1,0.5
u417306218,-0.765,1,1,2,1,0.5
u543578792,-0.9515,1,8,18,0.125,0.444444444
u303982466,-0.987,1,7,18,0.142857143,0.388888889
u259662060,-0.9957,1,2,2,0.5,1
u1471937484904927236,0.5563,1,1,2,1,0.5
u89219352,-0.8028,1,8,19,0.125,0.421052632
u1353727090579939332,0.4621,1,1,1,1,1
u5926222,0.9528,1,1,1,1,1
u100999112,-0.9637,1,3,4,0.333333333,0.75
u19701692,-0.5423,1,1,1,1,1
u450577886,-0.9422,1,1,1,1,1
u268977739,0,1,4,5,0.25,0.8
u1653344059,-0.7696,1,2,2,0.5,1
u819526530808315906,0.9936,1,6,9,0.166666667,0.666666667
u2587770506,0.7579,1,3,6,0.333333333,0.5
u824539674588770305,0.6888,1,3,5,0.333333333,0.6
u2199658587,-0.7118,1,1,2,1,0.5
u2824909382,0.3054,1,10,31,0.1,0.322580645
u1692123338,-0.8402,1,2,3,0.5,0.666666667
u1236599261334306816,-0.7003,1,3,3,0.333333333,1
u20322458,-0.3535,1,1,1,1,1
u240900108,-0.9328,1,4,6,0.25,0.666666667
u348232274,-0.9641,1,2,4,0.5,0.5
u885573931574460419,-0.9796,2,6,11,0.333333333,0.545454545
u347805059,-0.9822,1,5,11,0.2,0.454545455
u1400523605080002561,0.6705,1,1,1,1,1
u467821536,-0.7964,1,1,1,1,1
u11131302,-0.8316,1,2,4,0.5,0.5
u3309433862,-0.9447,1,1,2,1,0.5
u26913937,0.8521,1,1,1,1,1
u1265446882605752322,0.7184,1,1,2,1,0.5
u627425979,-0.6705,1,1,2,1,0.5
u2795506604,0.8591,1,4,5,0.25,0.8
u48668310,-0.9778,1,2,3,0.5,0.666666667
u3150162012,0.296,2,3,6,0.666666667,0.5
u4183156465,-0.4951,1,1,2,1,0.5
u1444110548,-0.9766,1,1,2,1,0.5
u1430433403661398020,-0.9506,1,5,13,0.2,0.384615385
u2584510387,-0.7451,1,1,2,1,0.5
u41806151,-0.917,1,1,2,1,0.5
u34376328,-0.1511,1,2,4,0.5,0.5
u971735424,0.509,1,1,2,1,0.5
u49507898,0,1,1,1,1,1
u2999160673,-0.6486,1,2,4,0.5,0.5
u2218124766,-0.212,1,3,6,0.333333333,0.5
u4391186473,0,1,4,13,0.25,0.307692308
u783244457353310208,0.9466,1,4,5,0.25,0.8
u236310199,-0.5597,1,1,1,1,1
u815815930500390914,0,1,1,2,1,0.5
u5306652,0.2606,1,3,3,0.333333333,1
u456633892,-0.0276,1,4,9,0.25,0.444444444
u2925492760,0.9168,1,2,2,0.5,1
u3439033821,-0.9809,1,8,18,0.125,0.444444444
u2854516824,0.0516,1,1,1,1,1
u30956157,-0.6514,1,2,3,0.5,0.666666667
u3226012897,0.0772,1,1,1,1,1
u160346651,-0.659,1,2,2,0.5,1
u384772458,0.9725,1,1,1,1,1
u285395514,0.4767,1,4,5,0.25,0.8
u335542004,0,1,4,8,0.25,0.5
u1325023644440010753,-0.9767,1,2,3,0.5,0.666666667
u2300629666,-0.7351,1,1,1,1,1
u1174365251417993216,0.9274,1,1,2,1,0.5
u2561390673,0.9761,1,10,41,0.1,0.243902439
u935601367,0.9936,1,3,5,0.333333333,0.6
u4715389280,0.8519,1,1,2,1,0.5
u232636336,0.6747,1,6,11,0.166666667,0.545454545
u48400074,0.7882,1,1,2,1,0.5
u3039929661,0.9404,1,1,2,1,0.5
u16118335,0.8512,1,3,5,0.333333333,0.6
u190886946,0.5853,2,4,9,0.5,0.444444444
u22032403,-0.9986,1,2,2,0.5,1
u595037142,0.3008,1,1,2,1,0.5
u1086025534847488000,0.627,1,3,7,0.333333333,0.428571429
u793819092,-0.2263,1,1,2,1,0.5
u819233706,-0.1116,1,3,5,0.333333333,0.6
u33472982,0.1779,1,3,4,0.333333333,0.75
u255007424,-0.1531,1,1,2,1,0.5
u1326934138503524353,-0.8996,1,5,11,0.2,0.454545455
u1169065068,-0.9659,1,1,1,1,1
u586489432,0.2732,1,2,3,0.5,0.666666667
u4866620944,0.9849,1,3,4,0.333333333,0.75
u369573499,-0.1597,1,5,11,0.2,0.454545455
u121495620,0,1,2,2,0.5,1
u1369679452159025155,0.8689,1,1,1,1,1
u626747374,0.1653,1,1,1,1,1
u1177659224056369152,0,1,1,1,1,1
u702131376,0.2144,1,2,2,0.5,1
u1014594955380064256,0.9238,1,1,1,1,1
u1324278878609825792,-0.8825,1,1,2,1,0.5
u2665430941,-0.9641,1,1,1,1,1
u326369670,-0.6815,1,1,1,1,1
u10782182,0.9863,1,5,7,0.2,0.714285714
u425091383,0.5587,1,2,4,0.5,0.5
u29558718,0.8419,1,1,1,1,1
u4220144600,0.0258,1,1,2,1,0.5
u10846402,-0.9745,1,3,6,0.333333333,0.5
u1319571,-0.0258,1,1,1,1,1
u18903739,-0.4404,1,1,1,1,1
u924842503869730817,-0.718,1,2,2,0.5,1
u1166727450254073856,0.9926,1,4,7,0.25,0.571428571
u10807392,-0.4762,1,1,2,1,0.5
u92381471,0.6618,1,1,2,1,0.5
u1259125753817391107,0,1,1,1,1,1
u899248735410020352,0.8402,1,2,3,0.5,0.666666667
u22776133,0.9863,1,1,2,1,0.5
u29225217,0,1,1,2,1,0.5
u1251813555491475456,-0.9941,1,1,1,1,1
u831445709723357186,0.1531,1,1,1,1,1
u948259135,-0.6249,1,1,1,1,1
u52758434,0.765,1,2,3,0.5,0.666666667
u18104734,-0.4846,1,1,2,1,0.5
u1363014095339806722,-0.5994,1,2,2,0.5,1
u29166305,-0.9586,1,1,2,1,0.5
u993754833361489920,-0.9838,1,6,12,0.166666667,0.5
u917515137577373697,0.6953,1,5,10,0.2,0.5
u3231988536,0,1,2,2,0.5,1
u1386420153404076033,0.8207,1,2,4,0.5,0.5
u241913350,0,1,8,12,0.125,0.666666667
u25822797,0.9225,1,3,6,0.333333333,0.5
u2400221269,-0.3612,1,1,2,1,0.5
u1055144461058129920,0.0772,1,4,5,0.25,0.8
u1206454478976630786,-0.184,1,4,8,0.25,0.5
u1066075272280252417,0.7755,1,2,3,0.5,0.666666667
u14191318,-0.9312,1,1,1,1,1
u2271443318,0.8689,1,1,1,1,1
u1156147235240812545,0,1,2,2,0.5,1
u70633285,-0.4019,1,1,2,1,0.5
u58445729,-0.9877,1,2,4,0.5,0.5
u2402310888,0,1,2,2,0.5,1
u60935217,-0.8122,1,1,1,1,1
u389422404,0,1,1,2,1,0.5
u3491653752,-0.5106,1,1,2,1,0.5
u59352420,-0.9051,1,2,3,0.5,0.666666667
u1275921,0.9459,1,1,1,1,1
u1172535926209298432,0.8628,1,1,2,1,0.5
u3061604782,-0.8086,1,3,3,0.333333333,1
u260655813,-0.997,1,2,4,0.5,0.5
u1380437820,-0.9957,1,2,2,0.5,1
u19674092,-0.7979,1,5,8,0.2,0.625
u630416435,-0.6351,1,1,1,1,1
u1088058222794153984,0,1,6,17,0.166666667,0.352941176
u1571490678,0.5278,1,1,1,1,1
u634512278,-0.6486,1,3,4,0.333333333,0.75
u4898239435,0.1027,1,1,2,1,0.5
u781055625270878208,0,1,1,2,1,0.5
u73181817,0.8865,1,5,8,0.2,0.625
u934917176632467457,0.5994,1,1,1,1,1
u203652187,0.9835,1,6,10,0.166666667,0.6
u624656729,0.2428,1,1,1,1,1
u1264439266605555713,-0.9235,1,1,2,1,0.5
u793976856,-0.7579,1,3,3,0.333333333,1
u1023245123151384576,-0.7096,1,1,2,1,0.5
u1102490724724023296,0.4158,1,2,4,0.5,0.5
u342910150,0.4019,1,1,1,1,1
u14819424,-0.8029,1,1,2,1,0.5
u492377183,0.4215,1,1,1,1,1
u16026670,-0.9822,1,2,4,0.5,0.5
u19796596,-0.2732,1,2,2,0.5,1
u132806820,-0.7961,1,1,2,1,0.5
u1128339962,-0.8844,1,4,7,0.25,0.571428571
