id,followers,membership,mentioned,post,like,pinned
u28121000,1,4,21,216,0,0
u994571434382053376,1,1,15,64,0,0
u343948748,1,0,7,127,0,0
u1277689582323216386,1,0,0,62,0,0
u6778812,1,3,43,238,0,0
u235224358,1,2,0,175,0,0
u745989181755760640,6,0,9,103,0,0
u89267036,1,2,0,282,0,0
u1396795352972505088,2,0,0,110,0,1
u19129247,1,0,0,196,0,0
u256702977,1,1,1,202,0,1
u1149961038759989248,6,0,0,226,0,0
u39002335,4,1,25,252,0,1
u2890440150,0,7,1,100,0,1
u281407695,1,3,7,293,0,1
u4219327827,4,10,10,53,0,1
u1424508038434668545,0,0,65,168,0,1
u854406838586155008,4,1,0,81,0,1
u218502051,108,0,3,319,0,0
u1110642845818515458,1,0,8,197,0,0
u4259148751,1,3,0,132,0,1
u1271075778046955521,20,1,60,415,0,1
u1683622159,3,0,22,213,0,1
u269858714,1,1,0,128,0,1
u1451017040,4,0,9,167,0,1
u722810851204272128,5,3,20,162,0,1
u482235891,1,0,0,210,0,0
u79683629,3,0,0,41,0,1
u3432800063,2,0,0,240,0,0
u19964467,1,0,0,201,0,1
u77623399,2,0,9,102,0,0
u16155472,1,1,1,193,0,0
u1299941960,1,1,0,43,0,1
u849517326,2,0,0,201,0,1
u2260343391,1,0,2,282,0,0
u1249330231648886784,1,0,1,121,0,0
u1427408310,7,0,0,87,0,0
u2806253912,1,9,20,129,0,1
u1013743029985914880,1,0,0,40,0,0
u849220904425066496,3,7,14,301,0,1
u3409076470,5,0,20,201,0,1
u2363290915,1,29,63,366,0,0
u2726611,1,11,47,229,0,1
u3039794296,0,0,1,223,0,1
u620997785,4,0,2,364,0,0
u297862021,1,5,7,271,0,0
u342293297,1,0,0,40,0,0
u92663840,1,0,0,40,0,0
u117088433,2,1,27,311,0,1
u1215357766174248960,8,0,0,203,0,0
u881839394067501056,2,4,0,207,0,0
u41827932,10,2,8,231,0,1
u1098208836022927360,1,0,0,40,0,1
u517091827,2,0,0,233,0,1
u38704821,2,0,1,110,0,1
u1469174784990716122,13,0,0,227,0,0
u90804011,2,8,63,638,0,1
u234602012,1,8,13,152,0,1
u954709602796560384,5,0,2,47,0,0
u955311440,2,0,0,240,0,1
u14146817,3,2,10,168,0,1
u301352485,1,4,30,218,0,1
u25785311,5,0,1,201,0,1
u1303714697733079040,2,0,43,229,0,1
u1421176192456069122,3,0,0,50,0,0
u550134060,4,5,13,53,0,0
u2479853318,1,4,3,42,0,0
u1291833803279929350,1,0,0,201,0,1
u19546846,1,2,33,94,0,1
u361439694,5,0,1,321,0,0
u1377767730,3,4,21,178,0,1
u1657761703,35,10,179,597,0,1
u743917958527913985,274,0,0,13,9,0
u16293934,3,0,8,89,0,0
u23171805,2,0,15,303,0,1
u1334138185446813696,14,0,11,371,0,0
u2159345948,1,1,0,146,0,0
u433782651,1,2,5,211,0,0
u603803131,1,0,6,325,0,0
u1408421851408355332,1,0,4,41,0,1
u1234642496308662274,1,0,0,40,0,0
u292619181,1,1,0,1425,0,0
u68664958,5,1,54,139,0,1
u412988799,1,0,1,215,0,1
u763370264189079553,2,0,0,39,0,0
u2539624444,5,0,15,46,0,0
u128608141,1,1,2,217,0,1
u45261768,2,11,230,440,0,1
u202719554,10,15,128,315,0,1
u1332322804646227970,2,0,0,22,0,0
u1038407533256421376,1,1,5,48,0,1
u1202175130031538176,6,0,20,218,0,1
u736632572063719426,7,0,7,163,0,0
u1143848268,2,0,3,249,0,1
u778870218022092800,29,3,36,77,0,1
u27985317,5,0,0,203,0,0
u3956879655,18,2,4,467,0,1
u964307489704546309,3,28,181,520,0,1
u150567097,1,0,1,81,0,0
u1927220628,3,0,1,210,0,1
u156424593,6,0,1,154,0,0
u1323006179002429443,6,0,0,121,0,0
u1090059446,1,0,3,325,0,1
u1495630999,4,0,0,281,0,0
u1053867010608644096,1,0,0,197,0,0
u56733392,1,2,5,131,0,0
u2529895854,1,0,0,200,0,0
u16813044,1,15,72,237,0,1
u1446853159,1,2,5,176,0,1
u27298118,1,1,8,326,0,0
u1081218062907572224,1,5,27,77,0,1
u1284505759,1,0,0,201,0,1
u1097460462260760576,2,1,4,169,0,1
u299674777,2,3,1,180,0,1
u604781675,1,1,1,221,0,0
u3317092708,2,1,19,129,0,0
u3326670143,3,1,0,238,0,1
u40179264,4,5,0,273,0,0
u1442212422635311105,3,0,0,81,0,0
u436029997,1,2,31,79,0,1
u1717521084,7,0,20,412,0,1
u13790232,5,1,16,425,0,1
u1244083799274766342,1,3,6,251,0,0
u333329484,1,0,1,143,0,1
u23929169,3,4,5,472,0,1
u100597661,2,0,0,199,0,0
u143778833,1,0,0,201,0,1
u13748562,1,2,168,659,0,1
u3661684775,1,0,0,109,0,0
u54656439,3,1,8,129,0,1
u1203003078,20,0,0,280,0,1
u1324281856510976001,1,0,0,200,0,0
u1458423583387144193,1,0,0,118,0,0
u910331145912487937,12,2,5,245,0,1
u555778122,2,0,1,45,0,0
u1203077976331620355,1,0,3,174,0,0
u104712573,1,2,2,205,0,0
u1300559545,1,0,5,112,0,0
u20582624,35,14,60,355,0,1
u961010304,5,0,0,88,0,0
u48198095,1,0,0,201,0,1
u4710391092,8,4,153,383,0,1
u2584679738,6,0,79,482,0,0
u117855055,3,0,2,22,0,0
u540236524,2,0,18,94,0,1
u1025381464249184258,1,3,4,289,0,1
u1894347926,1,3,3,239,0,1
u33883023,2,0,0,42,0,0
u263822801,1,0,7,127,0,1
u730065285126983682,5,0,0,83,0,1
u37648300,2,4,19,347,0,1
u101609102,10,33,203,353,0,1
u514692295,1,5,1,274,0,0
u1277419895664398337,8,0,3,379,0,0
u2802305416,1,2,0,61,0,0
u115445320,2,2,3,240,0,1
u275276082,3,1,7,188,0,1
u1187085465423233024,1,3,23,175,0,1
u1128395339612946432,1,0,25,52,0,0
u168537772,1,2,2,129,0,0
u244563190,1,0,3,60,0,1
u12144232,2,9,0,258,0,0
u181341016,1,0,8,45,0,1
u3033509770,1,0,0,194,0,0
u1137933763952947201,6,1,52,219,0,1
u519412131,1,0,0,200,0,0
u763749997192052736,2,0,4,46,0,1
u327697369,2,9,16,196,0,1
u2440561920,2,4,21,344,0,1
u2606041741,1,0,0,223,0,0
u19853782,3,0,3,140,0,0
u488574312,2,0,0,40,0,0
u1416420388691656709,4,0,0,40,0,0
u87384843,1,1,4,140,0,1
u25230082,5,1,0,201,0,0
u595768257,3,0,29,313,0,1
u1160929572,7,0,2,54,0,0
u1134767467740434432,1,1,1,125,0,1
u3050023319,1,0,9,168,0,1
u739968166680367104,1,1,1,203,0,1
u204491254,6,0,0,281,0,1
u881253316784791553,1,1,0,64,0,0
u1249528075907264512,1,1,2,101,0,0
u2535654342,5,1,4,215,0,0
u14523977,1,1,0,244,0,0
u1181937998654574593,1,0,7,114,0,1
u1345826778292637698,9,0,5,64,0,1
u57662695,3,2,5,133,0,1
u788545954911629312,2,0,0,201,0,0
u252791434,2,20,16,364,0,1
u1253297125150121984,1,1,5,111,0,1
u2466957397,1,0,0,82,0,1
u20436676,0,0,16,294,0,1
u528674835,11,0,3,163,0,0
u995467214642917377,8,1,24,297,0,0
u435096427,2,3,1,56,0,1
u1466187104581566468,2,0,0,200,0,0
u1248250989305647104,2,1,2,172,0,0
u1093596219664928768,1,3,4,214,0,1
u287285569,1,1,3,210,0,1
u2957665702,2,0,0,40,0,0
u130197171,1,4,39,115,0,0
u921814035766575104,1,0,0,40,0,0
u19916253,1,5,6,106,0,1
u730705272805580800,1,0,19,81,0,0
u10451672,7,0,8,293,0,1
u984172899308392448,10,6,45,388,0,1
u1356288464430526467,2,0,0,48,0,1
u57571700,8,9,69,235,0,1
u2722503240,1,3,1,208,0,1
u16902234,1,0,0,92,0,1
u991038650,1,0,2,57,0,1
u68361243,2,0,2,171,0,1
u89732309,1,12,85,253,0,1
u108584463,1,1,20,220,0,0
u1263580819785834497,1,0,12,226,0,0
u1707116528,1,3,0,85,0,1
u1451397497570562050,1,0,0,242,0,0
u346746528,8,4,22,164,0,1
u1324293617347944449,3,0,23,59,0,1
u1346920690868318209,12,0,2,281,0,1
u1314755824275914752,1,0,0,199,0,0
u1219108932997783553,1,0,0,57,0,0
u25936696,1,0,0,100,0,0
u1472940347949035520,4,0,20,433,0,1
u2292647101,2,0,2,253,0,0
u1072241965,2,0,0,29,0,0
u1459571503297708035,1,0,0,198,0,0
u129163821,1,0,0,306,0,0
u1079689674401243136,1,0,0,194,0,1
u1192866893939576833,5,0,0,82,0,0
u4765083679,1,0,0,49,0,1
u1164042911698358272,1,0,0,129,0,0
u532229126,3,1,3,212,0,1
u374193847,2,0,0,241,0,1
u1126240338115534848,2,1,0,80,0,0
u2180853599,1,0,5,128,0,1
u270006742,2,1,9,259,0,1
u1404631999437053952,1,0,3,43,0,0
u79845336,9,0,0,86,0,0
u1032407610119663616,3,0,0,81,0,0
u1019260849838526464,7,0,0,271,0,0
u1792511,1,6,11,340,0,1
u548141678,5,3,12,155,0,1
u1084582921682518017,1,0,2,163,0,1
u1217013553,1,0,1,281,0,1
u4585201338,1,0,0,208,0,0
u39401538,1,1,10,58,0,0
u2980458689,1,15,93,258,0,0
u343966018,1,3,0,52,0,0
u1319574527668592642,5,0,14,117,0,0
u4510762632,5,0,5,100,0,1
u281918034,1,0,0,39,0,0
u15939644,2,3,2,301,0,0
u1407849760221011971,3,1,0,54,0,1
u197273735,1,0,0,96,0,1
u298438038,1,0,0,40,0,0
u413509852,1,0,1,261,0,1
u245878149,1,1,0,279,0,1
u1078468162344095744,1,0,0,201,0,1
u961522986531606528,3,0,0,126,0,0
u290540978,115,0,2,1089,70,0
u1199048606,3,3,2,43,0,1
u8442372,3,26,15,368,0,1
u3065984451,9,0,0,204,0,0
u990237870081433600,5,3,8,151,0,1
u141416423,1,0,0,200,0,0
u12161622,1,1,0,85,0,0
u241502713,3,1,1,362,0,1
u1092731125,4,0,2,35,0,0
u221378668,1,4,17,449,0,0
u825922405453402115,7,8,52,201,0,1
u2592377975,0,2,0,41,0,1
u1332137021565911042,4,0,0,46,0,0
u13250642,1,2,6,246,0,1
u18198832,1,23,74,419,0,1
u4060086012,1,4,0,242,0,1
u446437472,9,3,6,45,0,1
u183673918,1,0,1,133,0,1
u114180822,2,2,2,215,0,1
u1245622276789112834,2,1,1,163,0,0
u2307126583,1,0,0,174,0,0
u1128274993,3,8,43,337,0,1
u1299006769126166530,2,0,0,35,0,0
u260933846,1,0,18,101,0,1
u243032876,1,3,53,406,0,0
u1331585051277090816,8,0,3,52,0,0
u281666501,2,0,2,142,0,1
u1606182450,4,0,4,350,0,1
u111469750,1,0,49,221,0,1
u47373906,1,1,2,67,0,0
u52240235,4,1,1,43,0,1
u22858313,1,0,2,62,0,1
u285779921,28,0,7,449,0,0
u1345419030157529088,1,1,27,204,0,1
u2830762118,1,0,0,40,0,0
u1208110884213706753,1,0,1,190,0,0
u3171298308,1,0,0,192,0,0
u104262458,1,1,0,197,0,1
u885833246147305473,6,0,0,200,0,1
u1447833054500855808,6,0,0,274,0,0
u1115671176787845121,3,2,18,134,0,1
u359831209,20,90,2028,1041,0,1
u95048311,1,15,2,161,0,0
u56517232,5,5,19,256,0,1
u379962842,5,5,1,170,0,0
u917510713131888642,8,8,54,509,0,1
u233566291,5,2,11,51,0,0
u740983411855134721,1,0,0,242,0,0
u4895076389,1,0,0,185,0,0
u1253884814710759425,1,0,0,200,0,0
u21906582,1,7,8,55,0,0
u1096257540600578048,1,0,7,85,0,1
u4789750995,1,0,2,207,0,0
u1054597489,3,0,2,222,0,0
u14907468,1,5,14,278,0,0
u16507856,1,0,2,104,0,1
u1209896822451441669,2,0,0,161,0,0
u1159478995437654016,1,0,0,199,0,1
u12907942,1,1,4,83,0,1
u4427528609,1,0,3,306,0,0
u27535577,4,0,11,114,0,1
u1089274723744178176,0,1,25,109,0,1
u740244738738126849,5,0,37,397,0,1
u58594239,1,0,44,226,0,0
u937543921,3,0,0,235,0,0
u78683448,1,20,94,339,0,1
u997682274,1,3,41,467,0,1
u28939531,1,0,0,241,0,0
u93637779,20,2,8,441,0,1
u612770276,1,2,0,103,0,0
u3029332443,4,6,44,226,0,0
u57108443,1,0,0,41,0,1
u3187848737,7,3,23,205,0,1
u299115067,2,3,46,124,0,1
u76172015,1,0,7,160,0,0
u3020192597,1,0,2,50,0,1
u54915643,3,0,10,124,0,0
u1435870562480427015,1,0,0,135,0,0
u888488677759909888,1,0,6,50,0,1
u1474335595,2,6,9,267,0,0
u1222032997395750917,1,0,0,239,0,0
u173619091,1,0,0,194,0,0
u893616965503246336,1,4,5,67,0,1
u1348072635566010370,3,0,0,197,0,0
u846752733982064640,1,0,0,200,0,0
u2549031829,2,14,25,113,0,1
u3198464593,2,0,3,211,0,1
u1091216816,2,1,8,319,0,1
u1242106448869339136,1,0,1,40,0,1
u1250150555995037698,1,2,2,124,0,1
u374636494,3,3,12,144,0,1
u1246296778321711104,1,0,0,199,0,0
u20474878,1,13,31,399,0,1
u35677344,5,3,3,261,0,1
u984429542499635201,1,0,3,126,0,1
u48658363,1,5,9,292,0,1
u3153018239,2,0,1,135,0,1
u989078279620579328,1,0,0,129,0,0
u749673114229940228,8,1,5,257,0,1
u972971385306865664,2,0,0,240,0,0
u16795628,2,4,3,141,0,0
u1027962352136867840,13,0,18,210,0,1
u112415118,1,0,1,162,0,1
u1390743021856202756,3,1,5,203,0,1
u434585175,2,3,1,188,0,0
u2335328114,7,0,0,92,0,0
u1192371828750053376,59,2,4,219,0,1
u2414541626,1,1,0,213,0,0
u1240856486814892036,0,0,0,40,0,0
u461230285,2,1,36,298,0,1
u265562836,2,0,3,54,0,0
u988694007994834944,8,0,6,343,0,0
u58653711,0,0,8,111,0,0
u45744578,1,3,0,145,0,1
u263807286,25,3,73,270,0,0
u432957426,8,5,30,236,0,0
u513415730,14,0,3,281,0,1
u181205720,2,0,8,137,0,0
u86290918,72,0,394,1000,87,0
u2228706542,5,4,6,256,0,1
u225220297,1,0,0,193,0,1
u2443312372,1,0,0,40,0,0
u17657107,1,2,13,226,0,0
u277774588,3,0,0,39,0,0
u1247749142417309698,4,0,0,217,0,0
u564511791,4,28,64,585,0,1
u71150575,3,5,9,225,0,1
u1013534922,1,0,0,62,0,1
u377957588,1,0,0,41,0,0
u976417451540967424,1,4,75,251,0,0
u1105760269077278721,1,0,1,98,0,0
u39369323,2,0,0,40,0,0
u1260343202500001792,1,0,0,54,0,1
u1294531,4,0,2,163,0,1
u1531161175,2,0,1,165,0,0
u1344064450509168643,1,0,1,130,0,1
u14448712,4,2,3,240,0,0
u984151044765646848,3,0,1,283,0,0
u443490248,22,1,7,352,0,0
u20687412,1,0,0,99,0,0
u2541725766,1,2,13,52,0,1
u1349070015195181061,2,1,1,142,0,1
u357661264,2,1,3,91,0,0
u2889239795,6,1,2,162,0,0
u3102512181,3,0,15,179,0,1
u1117083791749726208,1,0,1,167,0,0
u456636692,1,2,2,126,0,1
u1105817226,1,1,0,162,0,1
u364938826,3,3,0,83,0,0
u1013035532119502848,2,0,0,39,0,0
u86177206,1,7,2,322,0,0
u27732746,2,3,3,111,0,1
u273107148,3,0,2,227,0,1
u1694832133,2,0,0,165,0,0
u864977018823131136,9,0,0,41,0,1
u471339219,7,1,3,217,0,0
u321103656,1,3,15,179,0,1
u979500137440452608,2,1,11,221,0,0
u570619229,1,0,0,92,0,1
u345427908,1,3,50,238,0,0
u277912844,1,8,0,62,0,0
u1170977928508841985,2,0,8,176,0,1
u166308376,2,0,1,109,0,1
u1219551214519685125,2,0,1,234,0,1
u1222157494656688129,2,1,1,224,0,1
u467756681,2,6,11,80,0,1
u2832986725,4,1,0,66,0,1
u21331804,1,4,48,171,0,0
u712755195705483265,130,11,244,1141,43,1
u39137539,2,0,0,196,0,0
u533524090,1,0,1,60,0,1
u39751842,1,0,0,80,0,0
u17804440,1,0,0,73,0,0
u1263941127188578304,9,0,0,281,0,0
u856131906,5,0,0,144,0,1
u3289930037,4,1,0,59,0,0
u320710547,1,0,0,198,0,0
u746117593539321858,3,28,3,390,0,1
u6195402,1,0,0,243,0,0
u112606941,1,2,15,116,0,0
u861487087081537536,1,0,2,53,0,0
u768230925222158336,2,0,0,123,0,0
u1427305349225193474,1,0,1,84,0,1
u1399722818,3,3,3,47,0,0
u467826020,4,3,444,759,0,1
u3293407354,2,1,0,164,0,1
u1072039672820494337,1,4,16,99,0,1
u733659917488381956,2,0,5,86,0,1
u1451512033418092547,5,0,0,200,0,0
u369711636,1,0,2,163,0,0
u20861031,1,0,0,211,0,1
u2795845802,1,10,5,423,0,1
u440982753,1,2,6,104,0,1
u962911429052518400,3,4,3,165,0,0
u81229644,2,0,0,41,0,1
u891630070355214336,1,0,0,193,0,0
u256818627,1,0,0,133,0,0
u39622258,3,0,2,238,0,0
u1099314585813827584,1,1,5,192,0,1
u3080566206,1,0,0,205,0,1
u856737901618581505,0,2,4,40,0,0
u260944964,4,0,1,121,0,0
u1255587259828637698,2,0,1,80,0,0
u31560768,1,9,96,242,0,1
u727538292,3,0,0,199,0,0
u2270822696,12,0,5,215,0,1
u1401716597400772608,1,0,0,93,0,1
u1461416352468455427,2,0,1,182,0,1
u3433187174,8,1,0,201,0,1
u1393347696,2,0,0,199,0,0
u411287111,1,0,1,129,0,1
u1047643207679582208,1,0,0,174,0,0
u1325537114533089281,4,0,2,82,0,0
u454791337,3,3,28,245,0,1
u1066556678,1,1,7,97,0,0
u2223448596,2,1,1,260,0,0
u152656121,1,26,1299,1055,0,1
u843718836,3,0,2,154,0,1
u2366714028,2,0,0,40,0,0
u1111704091753959430,14,0,0,201,0,0
u70755526,1,0,0,241,0,0
u408806531,1,8,58,275,0,1
u733908456348868608,2,0,15,214,0,0
u11639632,1,0,0,40,0,0
u1115772440720936961,2,0,0,192,0,1
u1440661845887447042,11,0,0,40,0,0
u962683747748413441,8,0,4,329,0,0
u833813080006090752,2,0,6,361,0,1
u1048707026908577794,2,0,26,170,0,1
u300409753,4,0,1,57,0,0
u2872413983,1,4,0,41,0,0
u1202139607908966400,2,1,0,38,0,0
u34285278,1,2,0,271,0,1
u42371640,2,0,0,40,0,0
u14615214,1,1,2,300,0,0
u21603961,3,1,16,93,0,1
u110850645,1,0,0,199,0,0
u24827621,1,1,1,42,0,0
u2251908712,1,0,8,206,0,1
u1361034135817621509,10,0,0,132,0,0
u203684859,2,0,1,252,0,1
u1329262027,37,23,483,331,0,1
u46790946,2,2,1,103,0,1
u1317940454084825088,4,2,32,182,0,1
u253615321,11,2,1,464,0,0
u91585149,2,1,10,146,0,0
u1343884308998709249,21,0,7,289,0,1
u13893712,1,17,41,73,0,0
u845793138321113088,2,0,4,162,0,0
u1476060809478303748,1,0,0,33,0,0
u11542262,1,1,0,96,0,1
u182855127,1,0,1,321,0,1
u1233659377233616896,1,0,0,184,0,1
u1399046723192770560,1,0,0,40,0,0
u507938501,4,0,0,237,0,0
u819665617611587584,3,0,0,40,0,0
u773104706428215297,2,0,0,105,0,0
u7954512,5,7,7,373,0,1
u14500534,1,1,0,43,0,0
u16376551,3,0,0,240,0,0
u158512580,1,6,20,317,0,0
u1260966493077950464,3,1,0,281,0,0
u2570732971,1,3,21,287,0,1
u11029042,3,0,0,83,0,0
u1097636623154585601,10,0,1,263,0,1
u466466267,1,1,1,169,0,0
u17184930,1,3,0,190,0,1
u1047889983527424001,2,0,34,375,0,1
u294250682,5,0,0,81,0,0
u55543936,1,0,10,343,0,0
u1450243895779106817,1,0,0,40,0,0
u1198429578206707713,1,0,0,208,0,0
u3243778719,18,4,174,414,0,1
u100389771,2,0,0,199,0,0
u1066812489147604993,1,1,9,212,0,1
u288275969,8,8,48,261,0,1
u166279112,1,2,30,60,0,1
u2375841180,2,2,2,209,0,1
u5603772,5,0,0,41,0,1
u2203086529,3,2,2,57,0,1
u1131292027499491329,3,2,1,208,0,0
u70205946,6,9,143,446,0,1
u570352145,1,9,77,218,0,1
u23398688,1,0,2,232,0,0
u3407401,2,1,13,94,0,1
u27408267,1,0,2,135,0,1
u3179984552,4,0,0,90,0,1
u45531867,1,0,0,197,0,0
u826382447885574144,4,7,62,524,0,1
u28393573,2,0,4,270,0,0
u832281451576119296,1,2,1,119,0,0
u249704264,4,2,1,117,0,1
u1250028447520432129,9,2,13,413,0,0
u538337776,16,1,44,231,0,1
u1388487332093997057,1,22,92,485,0,1
u18314973,1,0,3,222,0,1
u1226126755716632580,1,1,21,256,0,1
u1198969069275209728,9,1,0,257,0,1
u1198824339136606208,1,0,0,47,0,1
u47719384,1,0,0,53,0,1
u755035861197217792,1,0,0,40,0,0
u2872763308,1,0,0,40,0,0
u27782482,2,1,4,74,0,1
u252749348,1,0,8,78,0,0
u18114756,1,0,0,93,0,1
u91076048,1,0,0,200,0,1
u61284622,1,0,6,153,0,1
u1254705571443474435,11,1,6,197,0,1
u2888278510,17,2,18,269,0,1
u2224151434,11,4,67,188,0,1
u1011008340367953920,1,4,84,350,0,1
u887776270272135169,2,0,0,80,0,0
u354769449,9,0,8,203,0,0
u1301792711620595712,5,3,23,146,0,1
u15972656,1,0,0,41,0,0
u26541794,1,0,1,99,0,1
u247972982,1,2,16,177,0,0
u531708705,2,3,5,282,0,0
u15115280,11,4,111,516,0,0
u2573480784,1,20,90,596,0,1
u69686569,6,0,3,172,0,1
u6323932,14,18,51,663,0,1
u20118080,2,2,36,417,0,1
u104845625,1,0,0,217,0,1
u194608722,5,0,1,365,0,0
u860846098302156803,1,0,0,155,0,0
u144798844,1,3,1,40,0,0
u3130999965,1,4,4,315,0,1
u270102006,1,0,6,51,0,1
u772798080,1,2,0,89,0,0
u270690959,1,0,10,185,0,1
u170075318,3,0,1,317,0,0
u230079726,2,0,0,39,0,0
u1446323179044098078,2,0,0,197,0,0
u53789862,2,17,58,373,0,0
u1427314780071776258,2,1,0,60,0,1
u164455679,1,0,5,105,0,0
u1438111126420697092,15,0,0,82,0,1
u22756508,3,0,0,202,0,0
u60034394,2,2,4,150,0,1
u1273556383473025025,3,1,2,105,0,1
u28825783,10,5,27,211,0,1
u1481987523010256899,1,0,0,201,0,1
u152704627,1,0,0,40,0,0
u1456759321166032898,2,0,0,50,0,1
u983993198166102016,2,1,0,42,0,0
u805409788930748420,2,1,4,113,0,0
u1256971001281249283,17,0,75,291,0,1
u509,1,16,0,86,0,1
u214545739,1,0,0,244,0,0
u1160214102284726273,1,0,0,193,0,1
u2300247612,1,0,0,83,0,1
u445634193,2,0,2,276,0,1
u269902962,1,0,241,209,0,1
u1229677617470562306,1,0,0,198,0,1
u1353399281089204226,2,0,1,125,0,0
u2171085894,1,0,0,189,0,0
u2863775537,4,0,18,402,0,1
u1321711454374916096,55,0,1,227,0,0
u263088186,1,0,0,84,0,0
u3091132830,1,0,0,206,0,0
u1350816080822939648,1,0,12,197,0,0
u19945186,2,0,8,160,0,0
u818893114979061761,2,4,145,610,0,1
u82016286,1,1,4,217,0,0
u20479891,1,0,5,350,0,0
u963440093758410752,1,0,0,40,0,0
u4029962838,5,18,2,41,0,1
u111646761,3,0,0,200,0,0
u1359646795576532993,1,0,0,91,0,1
u3131731311,1,0,0,217,0,1
u16714347,3,13,22,96,0,0
u342802864,1,5,18,209,0,1
u20398124,1,1,4,123,0,0
u382903567,2,1,14,224,0,0
u1477658857539211265,1,0,0,39,0,0
u18729349,2,7,2,52,0,0
u1216619451346554880,8,0,1,40,0,0
u2276703140,1,2,0,46,0,1
u760689288891731969,5,0,0,199,0,1
u20357456,0,0,0,289,0,0
u1040045401322278913,0,0,2,325,0,1
u137777905,2,0,2,105,0,0
u1439140102714925056,6,0,7,118,0,0
u15921051,2,0,1,73,0,0
u867340893585514497,3,0,0,256,0,0
u717406583878250496,3,0,1,80,0,0
u290118753,0,0,0,235,0,0
u861338929,1,1,0,212,0,1
u4380113476,1,0,0,199,0,0
u2485711525,6,10,28,206,0,1
u6351832,3,2,10,56,0,0
u2378517852,11,0,10,306,0,0
u1096508928563658752,1,0,1,129,0,0
u926879394,1,0,0,200,0,0
u49979511,2,3,5,246,0,0
u2318213621,26,7,23,371,0,0
u16582329,1,0,0,241,0,1
u121430303,2,0,0,203,0,0
u21284578,1,0,0,193,0,0
u4703167472,1,0,0,127,0,0
u2393672193,1,3,0,203,0,0
u350031611,1,0,0,201,0,1
u1377179025160904706,1,0,0,134,0,0
u190038605,2,12,39,281,0,1
u1038195940144951297,1,0,1,48,0,0
u999248094033100806,4,0,0,295,0,0
u765152270380130304,2,0,0,41,0,1
u910550681215520768,1,0,0,43,0,0
u2940930983,3,0,1,385,0,0
u80098132,1,3,94,127,0,1
u1009900083402461185,1,0,8,166,0,1
u238766367,20,0,0,289,0,0
u841207826148151296,5,3,6,326,0,0
u746371177174679552,18,11,219,580,0,1
u112280016,3,1,8,424,0,1
u214428917,6,3,32,433,0,1
u2921569174,1,0,0,40,0,0
u254280603,1,10,8,379,0,1
u351267073,1,0,1,121,0,1
u1287008319262031872,7,0,4,214,0,0
u609378128,3,0,0,92,0,0
u2744039040,4,0,1,652,0,1
u3392296863,1,0,3,64,0,0
u28873611,0,0,0,200,0,0
u201826636,4,3,20,133,0,1
u1203384092466831362,1,0,0,200,0,0
u36631773,1,0,0,199,0,0
u38394403,2,3,0,126,0,1
u1178561952626274305,2,0,0,138,0,1
u82155986,15,1,0,93,0,0
u2306617530,1,0,1,269,0,1
u1909479860,8,4,7,169,0,0
u257581957,16,25,36,464,0,1
u812607457805684736,1,2,0,200,0,0
u1583963515,1,0,0,241,0,0
u1450185886444965888,28,0,3,320,0,1
u145811411,3,2,0,279,0,1
u21500995,19,4,1,245,0,0
u2862577383,1,7,6,270,0,0
u370258371,16,6,4,248,0,1
u1248362036611944456,1,7,1,60,0,1
u17857130,2,0,0,240,0,0
u18154797,2,0,15,351,0,1
u907139600,2,0,7,189,0,1
u109299182,3,1,0,112,0,0
u3290079077,1,0,2,80,0,0
u796064022714052608,6,0,0,81,0,1
u380433983,1,3,7,91,0,1
u878976480,1,0,8,49,0,0
u310249295,1,1,2,46,0,1
u1117472328789655552,5,1,11,121,0,1
u178003357,7,0,4,183,0,0
u961208392902676480,1,2,32,63,0,1
u15402347,8,1,2,232,0,1
u829335903541792773,1,0,0,197,0,0
u25700132,0,0,1,262,0,1
u3845972775,2,0,1,42,0,1
u39442606,1,0,2,319,0,1
u1151226079,7,0,2,360,0,1
u894598652840300545,6,0,1,213,0,0
u1202332776197844992,3,0,1,81,0,1
u54570476,2,5,162,181,0,1
u1274235722527055874,1,0,0,193,0,1
u1261327023663915009,2,0,0,23,0,0
u18533363,1,0,0,279,0,0
u231786156,1,0,1,204,0,0
u2896275981,1,1,1,214,0,1
u746161202,1,0,0,199,0,0
u910880225566769152,2,0,5,202,0,1
u293486874,1,0,1,55,0,1
u1471403826603200512,1,0,0,29,0,0
u55285564,2,3,11,154,0,1
u258533106,1,9,15,68,0,0
u454200282,1,2,0,118,0,0
u2481721715,5,0,1,204,0,1
u4699633495,7,1,0,201,0,0
u1148996827078955009,2,0,0,66,0,0
u34687594,1,1,6,354,0,0
u3288601627,1,0,0,130,0,1
u721499479472517121,1,0,0,201,0,1
u745082998094176260,1,0,0,241,0,1
u273813321,1,6,3,100,0,0
u2725063516,1,3,0,147,0,0
u1548207565,4,3,7,318,0,1
u14977429,2,0,0,286,0,1
u559280716,1,0,0,40,0,1
u26566440,2,0,0,55,0,0
u1333462586046763010,1,1,1,222,0,1
u16469647,6,5,34,112,0,1
u20214058,1,0,0,81,0,0
u2162132592,1,5,2,66,0,1
u354877943,2,3,1,87,0,1
u200834123,1,0,0,199,0,0
u1426545634987974657,1,0,0,82,0,0
u1352351738347577346,2,1,1,255,0,1
u1637256811,1,5,46,149,0,1
u68873020,1,0,0,40,0,0
u45715838,2,7,300,677,0,1
