id,followers,membership,mentioned,post,like,pinned
u3773488276,1,0,0,198,0,0
u1410320008044068864,4,0,2,72,0,0
u1429599204813443075,1,0,0,121,0,0
u179369660,1,0,11,48,0,0
u1302249978279137282,1,1,0,85,0,0
u1242091202989752331,1,0,0,200,0,0
u937817512191787009,4,1,5,76,0,0
u40526875,1,0,0,202,0,0
u23339635,4,2,6,48,0,1
u1217500788882333697,1,0,0,86,0,0
u1450879728047566858,4,0,0,199,0,1
u261977214,1,0,0,48,0,0
u94748539,1,0,0,40,0,0
u2619505685,5,0,18,247,0,1
u185814531,0,0,2,322,0,0
u870902462684602369,1,0,0,55,0,1
u1307453089796952064,4,0,0,41,0,1
u1277017131217850368,1,0,0,200,0,0
u1334365558259679238,1,0,0,97,0,0
u457489209,2,0,0,89,0,0
u262317924,1,0,0,40,0,0
u278227400,1,0,0,200,0,0
u410773855,1,0,0,88,0,0
u1201743759123386368,1,0,0,48,0,0
u401060976,1,1,3,190,0,1
u307653405,1,1,59,227,0,0
u1483160803582910474,4,0,0,70,0,0
u2541263044,1,0,0,14,0,0
u877912235120541696,1,0,0,40,0,0
u905526265322627072,1,0,1,40,0,0
u1085767099182710784,1,9,6,58,0,1
u445502138,1,0,0,199,0,0
u469840712,1,0,1,40,0,0
u1225382429080391680,5,0,10,250,0,1
u260468158,2,0,0,40,0,0
u1343373145798021120,1,0,0,40,0,0
u4008029592,1,3,0,212,0,0
u214869024,2,0,0,201,0,0
u1227798589788704768,3,0,0,90,0,0
u1286609960118423552,1,0,6,49,0,1
u1267275417477615616,1,0,0,199,0,0
u2757251407,0,0,0,182,0,0
u843097737541419008,2,0,0,232,0,0
u1253931342699491330,1,0,0,142,0,0
u1374619513522515969,0,0,0,200,0,0
u1472341654275301379,20,0,1,165,0,0
u1183485474880360448,1,0,1,212,0,0
u362283064,1,0,1,295,0,0
u1254994182705278981,16,0,9,403,0,1
u1219707591334514693,1,0,1,281,0,0
u1246434748269875201,8,0,0,16,0,0
u351274258,1,0,0,200,0,0
u1346493558094643208,1,0,0,5,0,0
u961772873634398208,1,1,0,40,0,1
u3104633975,3,4,0,202,0,0
u17745048,2,1,5,62,0,0
u69900945,1,0,0,192,0,0
u980968938107371521,1,0,0,47,0,0
u925188974,1,0,0,27,0,0
u23075863,1,0,0,91,0,0
u1120164788565229570,1,0,41,99,0,0
u390526906,5,2,1,61,0,0
u1183702428014858241,1,0,2,126,0,1
u1246787492965232640,13,0,46,128,0,1
u193527684,1,0,0,200,0,0
u1442600452487479299,1,1,0,127,0,1
u1288742084870983680,1,0,0,37,0,0
u1083063778105794560,1,0,0,193,0,0
u1417503705507803143,0,0,1,81,0,0
u905935847257628673,0,0,0,200,0,0
u1240410832640622593,0,0,0,17,0,0
u1402655577105391617,0,0,0,103,0,0
u163959282,0,0,0,199,0,1
u78518111,0,0,0,82,0,0
u2843854321,0,2,57,223,0,0
u425401486,0,0,2,171,0,0
u30917605,0,0,0,200,0,0
u60062600,0,0,0,200,0,1
u910067908918878208,0,0,0,190,0,0
u866982591114731523,0,2,4,163,0,1
u2460352694,0,0,0,109,0,0
u41313311,0,5,0,40,0,0
u1356680007381364737,0,0,10,53,0,1
u14510678,0,0,1,318,0,1
u60762435,0,1,0,40,0,1
u286556165,0,1,1,45,0,0
u1051134148243533825,0,1,2,10,0,0
u1410393440257445891,0,0,8,126,0,0
u822517901294845953,0,2,3,202,0,1
u2752520741,0,0,0,93,0,0
u2957086810,0,0,0,39,0,0
u1412143765746192384,0,0,0,81,0,1
u1972519165,0,1,12,183,0,1
u19161833,0,0,7,130,0,0
u852177514709610497,0,0,0,37,0,0
u86369689,0,0,8,66,0,0
u1296052915317153792,0,0,0,97,0,1
u1055517674619445250,0,0,1,41,0,0
u799354441547841537,0,0,0,200,0,0
u779332190412742659,0,0,1,41,0,1
u2509913610,0,0,0,200,0,0
u1199547334104891394,0,0,0,203,0,0
u2379135535,0,4,3,203,0,0
u900089993393319936,0,0,1,44,0,0
u1046661,0,39,15,210,0,0
u1256080517809819648,0,0,1,139,0,1
u35170612,0,0,0,40,0,0
u732669133,0,0,30,74,0,0
u1133043414495219713,0,0,1,50,0,1
u1191088188527435776,0,0,0,199,0,0
u545651780,0,2,0,52,0,0
u702185373254991873,0,1,0,84,0,0
u213454500,0,1,3,144,0,0
u30369460,0,0,0,220,0,1
u935963498,0,0,0,241,0,0
u18737212,0,0,0,40,0,0
u85526005,0,3,4,71,0,0
u1332076567774646273,0,0,2,49,0,1
u2888667924,0,0,0,100,0,0
u1235176220461010944,0,0,0,26,0,0
u51822354,0,0,1,40,0,0
u14977459,0,0,0,71,0,1
u1093961808451436545,0,3,1,41,0,0
u1350455495757332491,0,0,0,90,0,0
u3256265918,0,0,0,38,0,0
u620741147,0,0,0,200,0,0
u1130959251671834624,0,19,45,367,0,1
u818329023746932736,0,0,0,40,0,1
u3247400640,0,0,6,49,0,1
u890691561478017028,0,0,0,200,0,0
u1244885700258017282,0,0,5,51,0,1
u17050488,0,2,4,210,0,1
u240557161,0,0,0,40,0,0
u1404427761071050757,0,0,1,42,0,1
u1037645505839464448,0,0,21,41,0,0
u87697180,0,0,0,230,0,0
u1386017538,0,0,5,40,0,0
u86348912,0,0,0,71,0,1
u1471663975733645314,0,0,1,280,0,0
u1400097668492251142,0,0,1,37,0,0
u1154432613609644032,0,0,4,40,0,1
u292726960,0,0,0,53,0,0
u51139701,0,1,0,44,0,1
u1386806967453114370,0,2,8,247,0,0
u1125367471370715137,0,0,6,44,0,1
u145124708,0,2,2,54,0,1
u1072253480742592512,0,0,0,40,0,0
u1251531541504761856,0,1,12,251,0,1
u2986350756,0,0,1,39,0,0
u113889881,0,3,7,81,0,1
u729622560565006336,0,0,0,85,0,0
u4870580612,0,10,8,271,0,1
u1192526987383980034,0,0,8,104,0,1
u484901171,0,0,0,195,0,0
u1241262124359241729,0,0,0,60,0,1
u1166992970991599616,0,0,20,41,0,1
u1255655646344744963,0,0,0,41,0,1
u1377737682785296386,0,0,6,126,0,0
u81537488,0,0,0,40,0,0
u742877225259667457,0,1,5,104,0,1
u96718576,0,0,0,213,0,0
u1057971429566754816,0,0,0,81,0,1
u1057965607700721670,0,0,1,43,0,1
u1158154341653590016,0,0,2,40,0,0
u887316920,0,0,2,45,0,0
u1260206677,0,0,0,241,0,1
u36486559,0,1,0,40,0,0
u2717187320,0,2,0,206,0,1
u1259343871,0,0,0,40,0,0
u3185458104,0,0,1,46,0,0
u803804688818634752,0,1,2,66,0,0
u403957178,0,1,1,55,0,1
u1088647441438728192,0,0,5,91,0,1
u505085768,0,0,5,131,0,0
u146062231,0,0,0,197,0,0
u940306029262397442,0,0,0,40,0,0
u1108492795348742144,0,0,1,42,0,1
u24503334,0,2,2,228,0,1
u94409566,0,0,0,98,0,1
u72156274,0,0,0,201,0,0
u1285478023815483392,0,0,1,47,0,0
u14964702,0,0,1,40,0,0
u160722624,0,0,0,220,0,0
u1265767577491570688,0,0,2,209,0,0
u1299713992433315840,0,1,0,161,0,0
u424660058,0,0,1,271,0,1
u459980306,0,0,1,147,0,0
u1240538396738457602,0,0,8,213,0,1
u1292369749557608448,0,0,25,80,0,1
u83103212,0,0,0,76,0,0
u1225806926694535169,0,0,0,199,0,0
u882251170865197056,0,2,5,52,0,1
u214067535,0,0,1,59,0,1
u275552338,0,0,0,40,0,0
u1423231950182096901,0,0,1,148,0,1
u1240075238664286209,0,0,0,201,0,1
u1311846239928016896,0,0,18,83,0,0
u22080672,0,0,0,219,0,1
u835977065191067651,0,0,7,50,0,1
u629327649,0,0,6,56,0,0
u1196953104370978816,0,0,1,331,0,0
u1169906021147373568,0,1,0,61,0,1
u1373650759439556609,0,0,0,91,0,0
u1398945683885985793,0,1,1,173,0,0
u396349377,0,0,2,91,0,1
u1023606049893306368,0,3,116,94,0,0
u1241937762,0,0,1,68,0,0
u132200305,0,0,0,200,0,1
u1093417904761131008,0,0,0,88,0,0
u1169382327283109888,0,0,0,191,0,1
u949341439082758145,0,0,0,40,0,0
u621965606,0,0,0,41,0,1
u10500252,0,0,2,49,0,1
u1052904220003893248,0,0,2,213,0,0
u604506554,0,0,0,41,0,1
u1396839344,0,1,0,201,0,0
u816438390862282752,0,4,2,91,0,0
u699643786155044865,0,1,3,206,0,1
u1285766291396198400,0,0,0,142,0,1
u14499749,0,1,0,213,0,1
u908011843364552705,0,0,13,46,0,0
u1262317363984306177,0,1,34,406,0,1
u1382912376597479427,0,1,13,169,0,1
u1390760608707059716,0,0,2,55,0,1
u796998696047087616,0,0,0,199,0,0
u1047107172440657920,0,0,9,50,0,0
u912609815779831810,0,0,0,198,0,0
u489735999,0,0,1,206,0,0
u1387422223862927368,0,0,1,41,0,1
u2964148798,0,2,0,87,0,0
u3383622312,0,0,0,200,0,1
u44320452,0,0,0,41,0,1
u3741243379,0,0,0,200,0,0
u1283504983065808896,0,1,2,54,0,1
u559185814,0,0,1,45,0,0
u2248822775,0,0,7,41,0,0
u874376431949795330,0,0,18,101,0,0
u921754734578552832,0,1,2,292,0,1
u1216654609768484865,0,20,11,46,0,1
u1355920183697801216,0,0,0,200,0,0
u926322099144323072,0,0,7,68,0,0
u28541808,0,3,2,43,0,1
u576169817,0,0,0,198,0,0
u64462097,0,4,2,199,0,0
u1114172981654245378,0,0,0,40,0,0
u2915796488,0,0,0,116,0,1
u1242825544661635072,0,0,0,40,0,0
u1427266517683609611,0,0,0,240,0,0
u2683316766,0,0,1,180,0,0
u1282898254150000640,0,0,0,41,0,0
u1293181091969368064,0,0,1,45,0,1
u182831403,0,0,0,64,0,1
u20405787,0,0,8,85,0,1
u2342623452,0,2,0,28,0,0
u18965681,0,0,0,201,0,1
u46336687,0,7,5,211,0,0
u1259831419079139328,0,0,1,90,0,1
u1242475401122742272,0,0,13,66,0,0
u2587605132,0,0,12,62,0,0
u968611521461997568,0,5,5,145,0,1
u15590193,0,0,1,83,0,0
u960450828,0,0,1,202,0,0
u985820315522650113,0,2,1,388,0,1
u425872825,0,1,3,203,0,0
u1160381082019086337,0,0,0,105,0,1
u2870114861,0,0,15,174,0,1
u255224923,0,1,2,43,0,1
u1081210692542308353,0,4,22,238,0,1
u122125066,0,0,14,82,0,0
u2508530918,0,0,0,39,0,0
u1152900909959122944,0,1,13,179,0,1
u2978608072,0,8,18,61,0,0
u61770227,0,1,3,93,0,0
u1437837607002542082,0,1,0,53,0,1
u1266896257659912192,0,0,9,326,0,1
u1278349673456119808,0,1,0,41,0,1
u293042987,0,3,0,40,0,0
u545536268,0,0,3,53,0,0
u3431897752,0,0,0,201,0,1
u968753867226845186,0,0,0,41,0,1
u1307885389861072896,0,0,1,40,0,0
u3708090017,0,0,0,187,0,0
u951066088766230528,0,0,0,242,0,0
u1494860316,0,0,5,45,0,1
u1347984136791871489,0,0,0,9,0,0
u3240329815,0,0,3,33,0,0
u3174233933,0,0,0,43,0,0
u828130296,0,0,1,201,0,0
u207695669,0,0,0,197,0,1
u696245922951331840,0,0,0,40,0,0
u979864728737538048,0,1,0,84,0,1
u2685242227,0,1,1,41,0,0
u1696354110,0,1,0,120,0,0
u85167817,0,2,0,48,0,0
u1185809578996355072,0,0,1,121,0,0
u3725811195,0,0,0,17,0,0
u1374905726,0,1,1,49,0,0
u773910316409323520,0,0,4,40,0,0
u971676800,0,0,0,199,0,0
u83839889,0,1,6,292,0,0
u1059788496645316609,0,0,5,88,0,1
u2336154997,0,1,0,199,0,1
u2502717631,0,0,1,64,0,1
u842042255992999936,0,0,1,60,0,0
u472923399,0,1,0,200,0,0
u4906235121,0,0,0,42,0,0
u2470813680,0,0,13,201,0,1
u2219654653,0,2,0,212,0,0
u3333363088,0,0,0,199,0,0
u827043384518856707,0,0,2,165,0,1
u1004228755,0,0,4,82,0,0
u1173921059516637184,0,0,16,40,0,1
u1435559148,0,0,0,197,0,0
u347613960,0,0,0,125,0,1
u81401841,0,0,0,40,0,0
u1425814022373269509,0,0,8,136,0,0
u1256335440107515912,0,0,0,23,0,0
u927662736,0,1,16,197,0,1
u294231556,0,3,2,59,0,0
u1173604453238419456,0,0,0,200,0,0
u2292990830,0,1,1,242,0,0
u1137132454550990849,0,0,14,109,0,1
