id,followers,membership,mentioned,post,like,pinned
u992047047489486848,2,0,0,217,0,1
u83928971,1,0,0,132,0,0
u1196530862,1,0,0,220,0,0
u1305920673559318528,7,2,49,107,0,1
u98501301,2,9,3,59,0,0
u908427672690335744,1,0,1,80,0,1
u193330599,1,5,2,44,0,1
u25262064,1,0,12,207,0,1
u235502215,3,6,0,111,0,1
u609413,1,2,0,202,0,1
u575231861,1,3,1,242,0,1
u458480423,1,2,23,420,0,1
u1357344359432163333,4,0,6,45,0,1
u4106505015,1,0,5,215,0,1
u72949789,1,4,0,60,0,0
u793485632479846400,1,8,131,302,0,1
u850454632560300032,54,0,5,1035,73,1
u136186969,2,4,13,83,0,1
u29089844,3,5,1,142,0,1
u20000725,1,17,263,477,0,1
u2725923744,1,2,8,46,0,0
u18783149,1,3,4,52,0,0
u202313343,2,12,35,212,0,1
u353472911,5,7,2,67,0,1
u480397855,4,0,2,88,0,0
u39548147,1,0,0,210,0,0
u417856150,1,3,12,99,0,1
u1483080782,14,1,142,1015,87,0
u913654872855252992,0,0,1,56,0,0
u467153115,2,2,2,224,0,1
u1334066466526810112,0,0,0,18,0,0
u1345461797361504259,2,4,25,143,0,0
u1307544762,92,4,10,1083,91,1
u1101473583094587393,1,0,7,45,0,0
u800067317702881280,4,26,137,263,0,1
u330779576,2,1,1,106,0,1
u829595077764870144,0,0,0,41,0,0
u204247387,1,0,8,57,0,0
u813312379509506049,1,5,0,325,0,1
u1462777002784657414,1,0,0,36,0,0
u208973081,6,10,4,67,0,1
u2219785803,12,1,10,1175,78,1
u1201811382091554817,6,6,14,211,0,0
u728512846766673921,2,1,2,57,0,1
u824949105118048260,0,2,0,40,0,0
u288867777,1,1,21,230,0,1
u130823205,1,1,0,307,0,1
u1332919688,2,0,1,233,0,1
u256817633,3,2,0,64,0,1
u1246437654,1,0,0,201,0,0
u846477564,4,1,0,212,0,0
u2667470504,1,1,6,44,0,1
u14642722,1,7,0,67,0,0
u3021697442,3,20,46,108,0,1
u123276494,1,3,1,70,0,0
u1315296246,42,0,2,370,73,0
u3343649173,1,1,25,51,0,0
u3302317306,0,1,0,210,0,0
u518389720,1,0,0,202,0,1
u555231953,1,1,9,80,0,0
u18604758,1,0,0,40,0,0
u21417334,2,6,0,92,0,1
u12087242,2,8,14,205,0,1
u14346361,1,3,0,211,0,0
u330205718,1,0,14,104,0,0
u787707989776015360,1,0,0,52,0,0
u1139606734660653056,2,2,0,175,0,0
u1875678475,5,4,9,134,0,0
u1075039007040512000,7,2,22,233,0,0
u1550327484,39,1,81,1129,85,1
u304177743,1,3,4,346,0,0
u16465385,290,29,1234,1581,71,0
u246416643,3,6,16,328,0,1
u195289158,1,0,1,349,0,0
u14897963,1,3,1,64,0,0
u1191281093191835648,5,1,9,216,0,1
u967759155997134849,3,0,0,198,0,1
u1124721204739432449,1,0,0,40,0,0
u56320001,1,0,1,67,0,1
u410542119,0,0,1,43,0,1
u2864169795,1,0,1,230,0,1
u2191000195,1,3,2,209,0,0
u2836421632,4,0,0,192,0,0
u737066858,1,7,11,118,0,1
u52505094,1,1,1,161,0,1
u424147487,1,0,0,41,0,1
u1380265906853535744,1,0,8,47,0,1
u1139495004378996736,2,0,1,209,0,1
u3119736033,2,2,1,41,0,0
u1446376116,3,11,22,272,0,1
u703062995337777153,1,0,0,200,0,1
u35206553,118,12,43,1017,82,0
u3232924232,341,15,52,1248,81,0
u4866555381,2,0,0,155,0,0
u1367889853896155143,1,2,3,52,0,1
u57852539,1,5,3,104,0,0
u2268758345,3,2,0,254,0,0
u706859600700678144,6,3,4,336,0,1
u140802402,1,5,4,57,0,0
u762300380827021312,3,1,6,216,0,1
u734943740004044802,3,0,0,40,0,0
u953510667570397185,3,0,1,40,0,0
u20391158,119,1,13,1009,63,0
u360562509,1,0,7,40,0,1
u749598552,10,2,0,213,0,0
u15168790,1,5,63,92,0,0
u419037620,25,0,11,721,72,1
u26597472,5,4,0,41,0,1
u420370077,3,1,3,115,0,1
u915175551706464256,5,2,26,290,0,1
u885197073473318924,1,0,0,198,0,1
u831980373781405705,6,1,1,206,0,1
u1023576400425627649,2,1,0,230,0,1
u2769994652,1,4,9,139,0,1
u266182223,1,9,26,226,0,1
u284487337,1,2,4,75,0,0
u1099843695246000130,1,0,1,67,0,0
u46145761,101,16,135,1040,64,0
u21493871,2,1,2,49,0,0
u4008204761,1,4,3,204,0,1
u1395369598510419978,1,0,0,209,0,0
u178403428,13,4,4,415,0,0
u1281301584148787200,0,2,0,209,0,1
u48406195,1,9,35,387,0,0
u49155241,2,7,3,118,0,1
u157467050,97,4,58,1038,79,1
u2381559354,1,1,10,52,0,0
u767396,76,20,129,1353,64,1
u4502885068,1,6,143,302,0,0
u15919988,1,12,71,239,0,0
u343148096,1,3,1,117,0,1
u16627544,3,5,9,81,0,1
u284241195,9,17,21,447,0,0
u2579055906,4,1,7,272,0,1
u591286099,1,0,0,40,0,0
u14765311,1,4,1,148,0,0
u222987203,1,0,0,58,0,1
u1259839165,1,8,115,257,0,0
u2493,13,13,134,355,0,1
u870629200348274688,2,3,14,222,0,1
u314535201,9,6,484,670,0,1
u14519878,4,0,38,351,0,1
u964449347168546816,1,1,1,273,0,1
u772843072636018688,1,0,1,40,0,1
u20477566,1,2,0,221,0,1
u1437279271937052673,3,0,0,240,0,0
u255159584,2,1,15,142,0,1
u775566351297572865,1,0,69,407,0,1
u3098836397,1,1,6,262,0,1
u159616650,2,1,162,174,0,1
u374164136,2,9,3,141,0,1
u3722914156,1,2,0,39,0,0
u1318918246456844290,1,0,1,228,0,0
u1211667561173020672,3,1,18,88,0,1
u385126094,1,1,4,52,0,1
u20105978,1,4,47,360,0,1
u15987295,1,34,47,72,0,1
u1188957495588524033,2,1,2,76,0,0
u1365023928750665728,2,3,56,370,0,1
u43855487,136,5,40,2023,87,1
u1218242527226224640,1,0,4,251,0,0
u237290975,1,3,17,93,0,0
u1542665564,0,2,3,106,0,0
u59924621,2,3,5,151,0,1
u14462439,45,0,19,987,89,0
u3047371989,0,0,0,199,0,0
u862132491146203136,1,0,5,57,0,1
u36382502,1,0,0,240,0,0
u704650175613165568,4,9,6,71,0,1
u104090332,5,0,0,66,0,0
u1391816329,3,1,5,66,0,1
u60664331,1,9,10,245,0,0
u347142932,1,0,0,214,0,1
u68639853,1,14,140,245,0,0
u41116847,1,4,8,408,0,1
u124052093,3,2,2,60,0,0
u1073363602130788364,1,0,0,40,0,0
u1467023993722920961,1,0,0,89,0,0
u832258915094167552,1,0,1,204,0,0
u137451138,4,3,5,53,0,0
u1304323634211639296,2,2,36,284,0,1
u3068690196,14,36,10,304,0,0
u329628561,1,13,18,239,0,1
u4853689611,2,0,0,44,0,0
u453495296,1,1,0,228,0,0
u356334842,2,9,30,285,0,0
u233785312,3,0,2,206,0,1
u84043323,3,5,19,154,0,1
u44083464,1,2,11,77,0,1
u36452048,1,4,1,55,0,1
u3621791535,1,7,7,62,0,0
u353139378,2,2,0,262,0,0
u1400179552643518465,2,0,0,199,0,1
u125771381,1,4,6,203,0,0
u44572060,1,5,47,248,0,0
u608671507,1,2,5,138,0,1
u1017603618,2,1,0,125,0,0
u1020745585,1,1,2,79,0,0
u87522635,1,1,1,298,0,0
u1030756031054393344,1,1,0,211,0,1
u183244245,1,3,11,106,0,1
u2213054454,3,6,9,231,0,1
u2533972483,0,2,71,112,0,0
u489409270,1,2,3,304,0,0
u1012173215899123712,18,11,10,214,0,1
u2511399482,2,0,7,59,0,1
u221580114,5,26,145,279,0,1
u1325189491,1,0,21,243,0,1
u2227868629,1,2,328,170,0,0
u19016024,1,9,5,59,0,0
u3301768225,3,0,38,1027,88,1
u30906778,2,0,5,44,0,1
u2235119491,1,5,5,43,0,0
u1256639756026499080,1,0,201,167,0,1
u968907527487414272,1,1,0,40,0,0
u1356763247228125186,1,0,0,41,0,1
u14411725,2,2,37,381,0,1
u2534862482,1,7,25,210,0,0
u248735463,2,29,129,339,0,1
u20719191,3,5,2,74,0,1
u367758743,1,2,17,156,0,1
u33372937,2,1,16,55,0,1
u1354034096410865664,2,0,0,210,0,1
u748035974647648257,1,0,0,147,0,1
u110505844,4,10,73,271,0,1
u25513747,2,4,0,199,0,0
u913061672,1,1,2,75,0,0
u2423861950,7,12,100,335,0,1
u942156122,3,23,187,476,0,0
u129063594,1,4,58,483,0,1
u938912878932799494,1,1,10,225,0,0
u43300538,1,1,0,246,0,1
u1268631684993474561,1,1,0,31,0,0
u521967396,1,0,4,118,0,0
u1323730225067339784,2,25,1577,1318,0,0
u735418346896818176,8,20,76,264,0,1
u26293436,1,5,8,250,0,0
u883481942,1,0,0,13,0,0
u785234911,1,1,1,53,0,1
u1450623972,1,0,0,203,0,0
u38784947,1,0,0,76,0,0
u1203835351443357701,1,0,0,203,0,0
u2956879293,1,0,0,201,0,1
u53347655,2,3,5,98,0,1
u110940386,10,8,771,735,0,1
u915299296198692864,27,10,545,1145,76,0
u1414109803291496452,8,1,7,160,0,0
u104640647,2,4,1,43,0,0
u1023842898314444800,1,0,8,62,0,1
u17005478,2,2,3,41,0,0
u724970883324866560,1,0,1,44,0,1
u259411047,1,0,0,203,0,0
u17307722,1,0,2,159,0,1
u114770216,1,6,4,53,0,0
u377609596,1,6,60,226,0,0
u1156652402,6,1,9,121,0,1
u1883934601,1,0,10,90,0,1
u14049302,3,2,4,210,0,0
u17229809,1,4,46,93,0,0
u27465015,2,0,0,203,0,0
u18238328,3,0,6,71,0,0
u1177276492931391488,1,1,4,106,0,0
u65734517,76,6,46,1178,57,1
u378663822,1,2,7,73,0,0
u17638298,2,1,7,61,0,0
u14832563,1,23,120,516,0,1
u40914713,1,5,32,83,0,0
u2204437078,1,0,1,270,0,1
u470368043,1,0,5,45,0,0
u58257664,8,9,6,42,0,1
u1310587637842010115,1,2,10,54,0,1
u15463610,1,19,130,307,0,0
u146548246,3,12,22,107,0,1
u1040998071960825857,9,0,0,207,0,0
u1489776218,1,24,257,457,0,0
u436047507,1,0,1,40,0,0
u226479876,2,0,0,40,0,0
u2273871241,3,0,6,66,0,0
u119477214,1,1,0,81,0,0
u981028883641217025,47,0,2,1077,70,1
u881159017644654592,1,0,0,140,0,1
u1707346123,0,6,1,45,0,1
u1133367748711444481,1,0,3,210,0,1
u23342797,3,1,6,75,0,1
u127503670,2,4,1,83,0,0
u439434517,4,0,0,40,0,1
u3004166806,5,3,73,208,0,1
u22841149,2,1,0,208,0,1
u27184780,1,0,8,201,0,0
u2932236063,2,0,9,79,0,0
u725733464,1,1,34,131,0,0
u4878308518,1,0,0,200,0,0
u1134851959,1,0,0,40,0,0
u248941406,2,0,15,65,0,1
u2802762179,2,0,1,44,0,0
u157236227,2,0,0,47,0,1
u28424724,3,0,1,43,0,0
u920918940439674880,0,0,0,54,0,0
u1008614031517765632,1,0,0,200,0,1
u43104062,6,1,8,1027,55,0
u230692748,3,1,0,42,0,1
u25644873,2,0,0,46,0,0
u1087124954,1,1,3,569,0,1
u1617731504,1,4,81,176,0,0
u717067922158411777,1,3,29,94,0,1
u3108351,101,111,2268,2142,72,0
u972133442761773058,1,0,0,40,0,1
u272435719,1,0,0,43,0,1
u16630098,193,20,210,1142,59,1
u541124606,1,4,4,332,0,0
u1017713382580015104,2,1,0,46,0,0
u3277937280,1,3,3,260,0,1
u83099764,1,0,0,40,0,0
u1202165652674490368,2,0,1,51,0,0
u19196403,42,1,8,1223,80,0
u104849636,1,8,79,165,0,0
u17732518,1,0,0,141,0,1
u526104679,1,1,2,229,0,1
u75838766,3,8,24,381,0,1
u2174315490,1,0,0,134,0,0
u201980592,4,7,8,348,0,0
u3391736141,2,1,7,53,0,1
u793753742,2,2,1,49,0,0
u633262856,0,0,0,215,0,0
u1398139596471373827,1,0,0,33,0,0
u998837193589260293,0,0,1,64,0,1
u2489091030,1,2,9,70,0,0
u741341480,12,3,3,421,0,0
u1173222909344661504,1,1,0,65,0,0
u1952180137,1,1,3,164,0,1
u36958179,1,5,42,242,0,1
u793021782,3,1,0,50,0,0
u763843092,2,0,1,201,0,0
u15693776,7,5,0,54,0,0
u30723561,38,9,34,1005,62,0
u136862815,7,16,90,313,0,1
u47317039,1,5,13,110,0,1
u2167057326,12,3,6,202,0,0
u1304336298141003776,1,0,11,57,0,1
u19019342,1,7,3,235,0,0
u1044997348605063168,4,1,5,206,0,0
u1393999460489961473,3,0,0,63,0,0
u1332454877277024258,2,0,4,48,0,1
u2825474400,1,2,27,74,0,0
u712788734068940801,6,5,149,247,0,1
u953899742,1,2,2,237,0,1
u15915182,3,8,2,85,0,1
u1397240153047982085,1,1,4,61,0,0
u76560904,0,0,0,44,0,0
u964398918489407488,4,5,24,208,0,1
u31101943,0,0,5,111,0,0
u1686014994,1,3,18,134,0,1
u274966295,1,9,10,69,0,0
u923510449412493312,1,0,1,55,0,1
u1039805747847151616,1,0,2,207,0,0
u745185734160703488,2,0,4,156,0,1
u269740798,4,0,0,14,0,0
u43150543,2,0,0,40,0,0
u46686796,1,2,2,52,0,1
u25511316,1,2,0,72,0,1
u1451550146320285697,3,0,0,222,0,0
u1264446470,1,1,46,72,0,0
u229564414,1,17,49,254,0,1
u737378468,1,1,4,117,0,1
u796249507843276800,2,0,0,403,0,1
u22710378,31,7,132,1198,47,1
u3650967555,1,4,2,54,0,1
u1972987489,1,5,90,157,0,0
u2888996778,1,0,0,205,0,0
u65420357,1,5,2,113,0,0
u1348660040832602115,2,0,0,174,0,1
u32431468,2,5,582,578,0,0
u890072875704745985,1,0,2,200,0,0
u155501750,1,1,1,202,0,1
u634316533,1,0,1,41,0,1
u967087174616256512,1,0,19,43,0,0
u1427998902846959623,5,0,0,110,0,0
u577360699,2,0,0,200,0,0
u1002630999052865536,1,7,82,288,0,1
u1340521,3,5,6,177,0,1
u1311786712557850624,130,0,4,1018,91,0
u1128287197935951873,1,0,0,73,0,0
u432047983,1,0,4,135,0,1
u1676685152,1,1,21,78,0,1
u322711407,1,3,399,1046,2,0
u881369844,1,4,41,160,0,0
u1039362181907841026,7,0,0,43,0,1
u1094866106437783552,1,0,0,20,0,0
u822048926081712128,2,12,2,137,0,1
u17645466,2,1,13,405,0,1
u1077575876,1,1,0,90,0,1
u395115649,1,1,1,64,0,1
u1443529898,2,1,3,44,0,1
u1453399568331296774,2,0,10,44,0,0
u4198198573,1,0,1,44,0,1
u20608658,2,3,0,42,0,1
u570527551,3,2,0,204,0,1
u83827434,165,0,9,977,74,1
u1107123895532834816,2,3,1,316,0,1
u1237720952,2,12,497,321,0,0
u18250813,1,29,30,481,0,1
u217368252,1,0,0,41,0,1
u1616352942,2,11,19,283,0,1
u1902897996,1,0,5,46,0,1
u1406590750117203973,3,0,0,101,0,1
u1337080762202546176,1,0,0,96,0,0
u54291716,1,1,3,49,0,0
u1103672605561761797,3,0,2,181,0,0
u22972572,1,5,5,71,0,0
u895592946782937089,1,0,0,199,0,0
u15180025,5,4,0,125,0,1
u107795399,1,5,15,42,0,1
u709434755876581376,3,0,6,207,0,1
u1384102487418826765,1,0,0,40,0,0
u236195773,2,0,0,40,0,0
u3041766696,1,0,0,131,0,0
u874369101245952007,3,1,0,201,0,1
u73710441,128,0,2,1006,78,1
u1410905906,6,7,44,332,0,1
u1320674025266446337,1,0,0,206,0,1
u1118955918991998977,2,0,2,271,0,0
u382239156,0,1,0,41,0,1
u195489471,3,2,18,47,0,1
u1039102040302149632,1,0,1,70,0,0
u14376279,1,0,0,40,0,0
u16648808,1,0,12,204,0,1
u481412880,1,0,14,51,0,0
u79142736,1,2,51,131,0,1
u10458822,5,9,6,368,0,1
u62438818,4,0,27,98,0,1
u873899724,0,1,1,210,0,0
u106682853,1,18,246,303,0,0
u1023237285897224192,1,3,24,132,0,0
u1063154473483362306,2,0,4,54,0,1
u3320318445,1,17,3,194,0,1
u826447691542519810,3,2,2,135,0,0
u279653447,2,6,15,256,0,1
u1064111363788890114,2,1,2,81,0,0
u327957450,4,0,2,240,0,0
u1944941779,2,2,0,85,0,0
u1119042836,12,0,0,218,0,0
u18104730,9,8,0,53,0,1
u1176163926951641088,1,0,2,45,0,1
u3186955548,1,2,2,41,0,0
u4761135846,1,39,8,515,0,1
u777391189,1,1,0,42,0,0
u17002185,5,9,1,1086,20,0
u17201763,1,0,0,40,0,1
u1303730545055207424,2,0,1,41,0,0
u1399058001902944260,1,0,0,39,0,0
u715825348684988416,5,1,10,290,0,1
u1085830202603827200,1,1,2,200,0,0
u2734693368,1,1,0,140,0,1
u324892978,1,0,0,40,0,0
u827810653041684481,1,0,0,81,0,0
u58796971,1,3,10,221,0,1
u326263281,1,1,0,200,0,1
u528395286,1,3,3,223,0,1
u987374574042996736,3,0,2,122,0,1
u1357674310127677440,3,0,0,88,0,0
u16041830,1,1,0,43,0,0
u211107152,2,2,1,207,0,0
u2229568896,1,0,0,40,0,0
u983971218759081984,1,0,3,51,0,1
u18104507,5,1,11,207,0,0
u184649645,1,3,15,132,0,1
u890945453176565764,1,0,4,41,0,1
u944278273,3,2,15,297,0,1
u773660430778630144,1,1,0,125,0,0
u3184213475,2,2,66,143,0,1
u1343896862638661633,2,0,0,200,0,0
u1003835173434216451,1,0,0,187,0,0
u89655125,1,1,1,446,0,0
u18477428,2,33,193,472,0,1
u2516025612,1,1,13,228,0,0
u224183434,2,0,0,197,0,0
u29927177,8,0,5,213,0,1
u2597693048,1,0,3,53,0,1
u14269768,1,12,1,40,0,1
u3634,2,0,7,93,0,0
u175742305,1,0,1,42,0,0
u28234994,3,5,5,415,0,1
u21201150,89,3,34,1176,61,1
u981502650456961024,1,1,0,202,0,1
u36702653,1,0,1,85,0,1
u1335989300,1,1,1,59,0,1
u45938348,2,2,1,94,0,0
u2967615109,1,0,0,40,0,1
u1215015661560356866,3,0,0,237,0,0
u483403119,2,0,1,130,0,1
u4418492542,2,2,0,126,0,0
u887056632135516160,5,0,0,201,0,1
u332961990,2,3,3,129,0,1
u1064114381980495872,1,2,2,118,0,1
u4092530752,1,0,1,40,0,0
u14253445,1,1,9,109,0,0
u753150233593294848,1,0,12,61,0,0
u45704206,1,7,21,235,0,1
u1425467334991429634,3,0,0,99,0,0
u1247161082067611651,1,1,0,353,0,1
u62465691,2,11,224,245,0,0
u1255183487570673665,2,0,0,40,0,0
u1062046718420795393,1,8,94,390,0,1
u75299247,12,1,12,330,0,1
u2192615761,1,0,0,121,0,0
u461396045,1,2,11,199,0,1
u1206120338347577344,6,2,0,57,0,0
u3586961474,1,7,7,258,0,1
u723178080613765121,1,1,1,59,0,0
u51155645,1,2,0,42,0,0
u1314171423250841605,2,0,0,80,0,0
u863759082133618690,1,0,16,49,0,0
u700478923491028994,1,0,0,200,0,0
u15762845,105,10,19,1010,72,0
u1166042679496626177,4,0,0,208,0,1
u909388953274454016,1,3,1,49,0,1
u784294724660232192,12,0,1,131,0,0
u2318552229,1,0,0,212,0,0
u1115317835285303301,2,0,0,201,0,1
u7039722,1,2,24,55,0,0
u1596389413,2,3,0,47,0,0
u27086850,5,0,0,276,0,1
u630713215,2,2,37,458,0,1
u634145503,1,0,0,96,0,1
u456865788,7,7,33,266,0,0
u2923318359,2,3,11,100,0,1
u587326853,1,0,15,226,0,0
u585275182,5,2,1,274,0,0
u702894458313031680,1,4,1,57,0,1
u2435411576,2,16,71,292,0,1
u1085563848,86,2,42,1078,63,0
u406585379,1,1,0,48,0,1
u10032112,1,22,7,236,0,1
u59386332,15,6,41,268,0,1
u17285007,3,8,71,299,0,1
u145497046,2,0,0,123,0,1
u544470728,1,11,4,155,0,1
u136310943,1,1,3,106,0,1
u14253911,1,7,63,421,0,1
u1592051282,1,0,0,200,0,0
u936679098084192257,1,0,4,390,0,0
u41096480,1,0,0,201,0,0
u151106990,1,28,158,439,0,0
u374300583,1,2,4,92,0,1
u3285755682,1,1,1,201,0,0
u46084578,1,6,4,65,0,0
u1277896133944184834,1,0,0,40,0,0
u928920153059815424,3,0,0,275,0,1
u710425811925471232,90,9,247,1254,68,1
u905326755610845184,10,3,4,426,0,0
u1230372325,1,3,1,220,0,1
u2196586681,2,0,2,52,0,1
u21576543,1,15,16,219,0,1
u532888274,3,1,1,43,0,1
u2741121789,5,1,73,297,0,1
u28078435,1,1,2,242,0,1
u86343231,1,0,3,147,0,0
u14248451,2,13,58,204,0,1
u831821306819706881,1,0,1,202,0,0
u2375676559,0,1,4,244,0,1
u4853538123,1,3,27,75,0,1
u15466917,2,2,17,217,0,0
u973938253534580738,3,0,0,54,0,1
u4939401,13,65,301,1107,85,1
u196131308,1,3,5,230,0,0
u1380599909217263617,1,2,0,40,0,0
u800285348261556224,21,6,16,478,0,1
u504914052,5,14,41,218,0,0
u3250947120,4,2,0,41,0,1
u1216662325,4,1,0,90,0,0
u613823430,2,1,85,124,0,0
u22897907,1,4,0,62,0,1
u930929941490864128,1,0,1,49,0,0
u1169563903124267008,1,1,3,202,0,1
u136106526,1,1,0,108,0,1
u40375110,1,9,5,78,0,1
u3338580747,1,3,0,41,0,1
u1446564718932529160,1,0,0,41,0,1
u704361202567278592,1,2,18,47,0,1
u702343159775416321,1,0,0,40,0,0
u54137142,1,0,0,93,0,1
u40682410,4,5,1,196,0,0
u1525694971,4,3,36,332,0,0
u761157559067770880,1,1,6,165,0,0
u191468277,2,0,0,201,0,0
u1070463048211550208,2,1,9,180,0,1
u335800766,4,13,14,243,0,1
u3334369960,8,4,1,302,0,0
u1308342233595289602,7,0,0,40,0,0
u1226903392943038465,3,1,13,53,0,0
u131079801,3,5,24,236,0,0
u213970916,1,2,3,153,0,1
u28995080,2,0,0,92,0,1
u1334199874166906884,7,0,3,399,0,0
u16303106,9,53,243,1064,3,0
u1455144704446709761,1,0,0,41,0,1
u1525332835,1,1,12,105,0,1
u2158947188,4,0,0,259,0,1
u867739510444093440,1,1,3,117,0,1
u145476250,1,0,0,200,0,0
u2154055394,74,0,17,996,13,0
u748618905199976456,0,0,0,41,0,1
u2373521702,2,4,7,69,0,0
u1371816089924034561,1,0,0,89,0,1
u4183647317,5,7,12,364,0,1
u791390662306312192,1,4,5,47,0,1
u60409216,3,2,2,268,0,1
u233320207,2,0,0,209,0,0
u111365089,1,1,10,216,0,0
u829021607800741892,2,1,0,38,0,0
u23709705,4,2,0,211,0,0
u14146528,1,3,1,141,0,0
u52731115,57,0,1,311,63,0
u292934458,1,2,1,285,0,1
u1057616449068511232,1,0,1,53,0,0
u1951821,1,1,0,42,0,1
u1513461,2,0,0,193,0,0
u23467708,1,0,0,40,0,0
u515691456,1,1,6,54,0,1
u1384156012316217355,2,0,2,69,0,0
u15724667,1,3,0,305,0,0
u4682100312,230,11,580,1330,95,0
u68674747,17,6,73,1048,62,0
u2216268316,1,0,0,239,0,1
u22482112,1,0,6,222,0,0
u1182234706802364418,1,0,0,40,0,0
u33477793,1,2,6,281,0,1
u857313994360725504,1,0,2,52,0,1
u1017281274,1,2,1,333,0,1
u2814630924,2,15,3,219,0,0
u867809593073782784,0,1,0,40,0,0
u995507253049348096,1,1,0,44,0,1
u96232081,1,0,1,211,0,1
u258788589,3,1,9,468,0,0
u825030876652249089,1,1,0,203,0,0
u337325417,1,3,12,169,0,0
u33681674,2,5,2,135,0,1
u2194187249,2,3,43,338,0,1
u5822762,2,3,16,66,0,1
u186502104,4,1,0,47,0,0
u824380220367060992,2,2,9,125,0,0
u11113,4,15,39,348,0,1
u1964571954,1,2,6,48,0,0
u66960979,1,0,0,165,0,0
u755612616,2,2,8,79,0,0
u153154765,2,20,45,243,0,0
u1559468120,1,0,0,51,0,1
u241863868,4,0,32,333,0,0
u14187403,3,15,9,69,0,1
u665233,1,0,0,40,0,1
u4895104294,4,3,6,121,0,1
u2441327750,2,0,4,73,0,0
u2438275574,5,1,33,123,0,0
u473620027,3,0,0,40,0,0
u1368528435669331974,1,0,225,288,0,0
u373157754,58,7,179,1190,56,1
u353271738,7,0,1,46,0,1
u3293750418,1,0,0,68,0,0
u1164181737192263681,1,1,0,266,0,0
u422152151,1,0,0,46,0,0
u1236075512809824256,2,0,17,61,0,1
u14375294,27,7,11,293,0,0
u21331183,1,1,0,41,0,0
u1151355288,2,0,2,202,0,0
u27685957,2,8,13,278,0,1
u3267536694,3,0,6,122,0,1
u1163074362515185664,1,0,0,250,0,0
u1278321475699773441,2,0,1,200,0,0
u1277546338885029888,1,1,0,88,0,1
u946344888,16,1,21,485,0,0
u27787064,2,1,4,57,0,1
u1209865490,1,0,8,181,0,1
u1254918307,1,0,0,197,0,1
u722047452786757632,1,0,4,41,0,0
u1133458117935525891,1,0,2,241,0,0
u1053834975815057408,1,0,1,45,0,0
u15533823,1,4,2,87,0,1
u38679288,5,9,105,146,0,0
u130557513,1,29,384,773,0,1
u74720323,1,5,77,317,0,0
u2250261,1,3,2,232,0,0
u1020394940,1,0,1,49,0,1
u998602480056393729,3,0,0,86,0,0
u1455743316532731909,3,0,0,45,0,1
u217616314,1,9,18,348,0,1
u2792589217,1,1,46,182,0,1
u780845952504442880,3,3,0,60,0,1
u1158380328584732673,1,0,1,71,0,1
u18247347,6,7,89,389,0,1
u1595615893,0,17,462,1098,63,1
u895322623206465536,1,1,4,89,0,0
u428543680,3,2,28,81,0,1
u107460232,1,1,3,240,0,1
u244991150,2,34,95,234,0,0
u955234852604973056,1,0,0,41,0,1
u171056830,0,6,9,106,0,1
u951753767183093760,7,3,1,66,0,1
u456533703,2,1,0,66,0,0
u844960466552147968,6,3,15,305,0,1
u2528017561,1,6,7,184,0,0
u250238186,3,10,19,58,0,1
u1220945254100209664,1,0,22,103,0,1
u61722716,1,0,0,200,0,0
u8457092,176,11,232,1121,77,0
u2565865626,3,4,4,169,0,0
u1481694170473451541,4,0,0,43,0,0
u312766127,1,1,0,43,0,0
u892859867924283392,2,4,0,200,0,0
u4335170717,1,2,2,42,0,1
u306562427,0,0,0,231,0,0
u82166596,3,2,23,350,0,1
u1125745273605636096,1,0,0,41,0,1
u1407359764011626497,1,0,0,22,0,0
u1865540413,2,6,18,340,0,1
u159413987,1,3,13,98,0,0
u79778529,1,0,0,191,0,0
u32377320,3,10,4,92,0,0
u288540422,2,2,11,210,0,1
u64870697,1,0,0,40,0,0
u1193124364335665154,1,0,0,175,0,1
u202147466,1,7,5,233,0,0
u112475924,4,37,89,430,0,1
u925436385862938624,5,1,87,87,0,1
u16504032,3,2,10,136,0,1
u46435756,1,2,14,79,0,0
u264200572,1,5,7,313,0,1
u290977500,1,0,9,210,0,1
u75802774,1,0,0,200,0,0
u1411429196,1,0,0,231,0,0
u1147064997421473793,1,0,5,125,0,1
u144972081,3,11,9,248,0,0
u19648567,2,3,23,57,0,1
u1032087237599449088,1,0,0,40,0,0
u20865039,1,0,12,208,0,0
u947530532,1,3,25,263,0,1
u1399739685749018625,2,0,0,154,0,0
u19828377,3,3,1,215,0,1
u68654425,1,5,7,146,0,1
u1213803706472255492,2,0,0,126,0,1
u1161614123064578048,5,0,5,202,0,0
u1710481926,1,6,18,279,0,0
u51443713,1,1,0,264,0,1
u1148135897864515584,1,0,1,234,0,0
u2298599648,2,3,3,109,0,1
u874176120,1,3,25,235,0,1
u3023408367,2,0,0,188,0,1
u396038597,2,5,1,214,0,0
u859081,3,3,4,66,0,0
u714852466249101312,2,0,4,54,0,1
u4417944976,2,1,1,49,0,1
u224450438,1,0,0,200,0,1
u590833628,3,0,0,152,0,0
u871547965,1,4,8,349,0,0
u1249624557788561409,3,4,4,300,0,0
u1620223160,6,2,2,264,0,0
u802246546607644672,1,9,32,125,0,1
u224546075,1,1,0,40,0,0
u1334505116322422784,2,0,0,40,0,0
u104762919,1,3,11,62,0,1
u767477616,1,3,12,238,0,1
u28490374,1,1,1,41,0,0
u1400401540310081536,1,0,2,201,0,0
u480322688,1,6,5,100,0,0
u215754840,1,0,1,50,0,0
