id,followers,follower_sent,retweet,retweeted,membership,mentioned,post,like,pinned
u267807062,61,0.1533910447761194,5,166,1,15,998,73,0
u132830623,90,0.23210576923076925,0,861,5,10,1090,87,0
u1144712011,70,-0.10148101265822788,0,614,1,20,1427,92,1
u246868803,1,0.1082,1,0,0,32,76,0,0
u1469724830,50,0.10879423076923074,0,622,0,52,1035,76,1
u14849633,68,0.2482373333333333,0,77,1,0,994,77,0
u1080340418,3,0.28400000000000003,1,0,0,1,201,0,0
u868251817200701440,0,,0,0,1,0,133,0,0
u3899197933,0,,0,0,0,0,200,0,0
u216881337,73,-0.10586309523809528,42,374,22,501,1137,86,0
u1465983923255664641,12,-0.20761428571428572,1,2,0,3,454,98,0
u1310969638113677313,62,0.5262040540540541,0,21,0,12,174,68,1
u627540633,2,0.9902,0,0,2,0,38,0,0
u1151125240711450624,30,0.36535483870967744,0,39,0,4,70,84,0
u14981431,4,0.3365,41,0,2,44,89,0,1
u130945085,55,0.25696842105263157,1,357,1,4,833,78,0
u19947114,57,-0.11033333333333335,0,255,3,45,999,52,0
u3221661853,6,0.9973666666666666,3,0,1,5,131,0,1
u16019108,13,0.26246153846153847,1,0,8,2,273,0,0
u796974685288157184,71,0.21912361111111112,3,139,0,27,1010,83,0
u18802551,6,0.46354999999999996,0,0,5,0,313,0,0
u128664817,19,0.2042142857142857,0,112,1,1,1023,89,0
u1141071405662056451,89,0.12457373737373731,109,189,4,134,1159,75,1
u19697415,138,0.06098199999999994,33,390,34,389,1044,40,0
u408683294,21,0.032418181818181825,21,550,4,80,1379,75,1
u14230524,159,0.19709889502762423,758,124,35,1414,1546,42,1
u27884506,31,-0.040453125,71,504,4,166,1281,74,1
u34908698,11,-0.12103076923076922,6,0,10,7,1291,23,0
u21447363,119,0.16355703703703703,442,14,24,969,1429,63,1
u64779539,17,-0.2414,0,236,1,62,1096,72,0
u16303106,278,0.24501639344262302,86,138,53,243,1064,3,0
u231015328,6,0.6710833333333334,16,0,1,19,283,0,0
u931741628141891584,5,0.26732,2,0,0,7,200,0,1
u36653441,45,0.3513145833333333,31,0,11,62,257,0,0
u1557433616,1,0.25,196,0,0,315,374,0,1
u88776580,57,0.28948437500000007,3,228,15,77,1049,83,0
u302891509,8,0.11986666666666664,0,68,0,1,592,86,0
u243036743,24,0.07779655172413794,1,421,0,124,842,76,0
u457899058,15,0.010876470588235291,0,408,0,0,993,86,0
u2218999273,7,0.5979428571428571,19,0,0,22,277,0,0
u1081632479763668993,9,0.19139,0,240,0,5,855,91,0
u1226143172209700869,1,-0.9565,0,0,3,0,236,0,1
u46145761,72,0.36368571428571417,14,129,16,135,1040,64,0
u1052641182449250304,1,-0.2278,0,0,1,1,136,0,0
u246495872,103,0.24435528455284553,1,774,1,18,1004,85,0
u90258002,134,0.25724657534246587,66,216,23,276,1212,89,1
u339890121,24,-0.079308,0,4,3,412,1022,34,0
u528665371,129,0.2642843283582089,4,721,12,20,1112,76,0
u93957809,176,0.377612234042553,84,130,86,260,1009,2,0
u73392641,28,0.2013758620689655,0,27,1,29,1100,81,1
u3158071445,48,0.24951999999999996,1,179,1,98,629,71,0
u1072258403429507073,0,0.9893,0,0,1,0,40,0,0
u15446551,28,0.022730000000000004,129,0,3,136,339,0,1
u15927339,40,0.31553658536585366,2,450,0,8,1024,85,0
u1295436643,5,0.43875999999999993,1,0,4,8,79,0,0
u1012020753246621696,3,-0.4884,0,0,0,0,241,0,1
u2704715387,210,0.3827142241379307,237,291,21,364,1286,65,1
u250188760,60,0.09566212121212124,33,126,17,150,1131,50,0
u259159567,44,0.4007562500000001,0,281,0,140,986,77,0
u1120219494,21,0.12828333333333333,0,13,1,26,1049,67,1
u14652182,94,0.06820776699029121,7,366,9,225,1001,47,0
u189242422,1,0.7579,0,0,0,0,127,0,1
u1070470008285921280,0,,0,0,0,0,242,0,1
u35817996,6,0.6596833333333333,0,0,0,2,44,0,0
u1372279127911366661,13,0.6568428571428572,26,0,0,38,101,0,1
u110441210,124,0.2598679389312976,37,416,7,359,1194,78,1
u20361904,33,0.36189696969696983,30,0,7,72,135,0,0
u818295162740834305,2,0.012050000000000005,0,0,0,2,289,0,1
u56462237,32,0.3310181818181819,0,224,0,6,514,89,0
u582280139,9,0.02779090909090912,0,14,5,3,1248,73,0
u18000120,0,,0,0,0,0,104,0,0
u1475117257990696962,0,,0,0,0,0,33,0,0
u264399952,114,0.39879916666666665,100,137,23,303,1092,79,1
u260685403,113,0.31910731707317075,9,6,24,227,1164,59,0
u1295715136141963267,61,0.23173999999999997,0,582,11,2,4506,13,0
u1148083113156702210,46,0.20191224489795923,0,149,0,0,847,54,0
u1117226678,44,0.31759000000000004,6,234,0,79,1012,77,0
u377176894,39,0.04415238095238094,2,504,0,4,1067,82,1
u1253207402385678336,3,0.14743333333333333,1,0,0,10,50,0,1
u752487999800094720,180,0.2163402985074629,59,639,19,314,1113,99,0
u266777364,13,0.07226153846153845,0,19,0,11,892,55,1
u42343812,5,0.13104,28,0,2,31,379,0,1
u1013971684624424960,183,0.26879758454106273,232,597,28,916,873,93,1
u1052285001864105984,2,0.99935,4,0,0,6,240,0,0
u542721191,7,-8.88888888888791e-05,2,32,0,28,1004,64,0
u3005666868,0,,0,0,0,0,41,0,1
u1484373609908883458,22,0.43901818181818175,0,3,0,0,47,38,0
u70455133,2,0.47105,0,0,1,0,40,0,0
u66170832,1,-0.9987,3,0,1,3,47,0,0
u1169311344316882945,29,0.31384117647058823,0,163,0,0,468,63,1
u966266266586554368,77,0.03882875000000001,462,499,2,463,1008,45,1
u1233119505473298434,1,0.9955,0,0,0,1,51,0,1
u2268146767,4,-0.038500000000000006,1,0,3,1,41,0,0
u816646064493170688,145,0.1590660130718955,16,394,2,23,1007,41,0
u18653708,0,,0,0,3,0,197,0,0
u277826494,18,0.18264999999999998,12,0,6,31,370,0,0
u280559948,1,0.9846,0,0,2,0,251,0,1
u1349558185833635842,5,0.00013333333333331865,125,304,0,127,1125,78,1
u115763683,104,0.3872808695652173,197,187,13,489,1262,74,0
u82043459,69,-0.16652465753424653,1,221,2,6,1075,59,0
u52093924,1,0.9577,5,0,5,7,85,0,1
u17264476,69,0.09440285714285715,14,16,14,42,1232,72,1
u48354230,29,0.2724574999999999,13,192,14,159,1006,73,0
u17427993,41,0.20405333333333336,7,49,10,78,1077,82,0
u885314150,1,0.9989,0,0,0,1,72,0,0
u744076104818790400,31,0.38901428571428576,0,113,1,0,171,83,0
u23877960,56,0.3854820895522387,5,318,6,84,1086,94,0
u3072541911,17,0.45553529411764715,8,0,4,13,213,0,0
u4950721,4,0.1311,0,0,2,1,49,0,1
u3029718922,6,0.6018500000000001,3,0,4,8,47,0,1
u21675323,24,0.5571807692307693,6,0,9,55,329,0,1
u2824820690,7,0.5792142857142857,2,0,0,3,47,0,1
u31463560,2,-0.148,0,0,0,3,125,0,1
u1041489049,3,-0.8485666666666667,4,0,0,4,290,0,1
u69394513,2,-0.0675,1,0,0,3,201,0,0
u969911764266766336,0,,0,0,0,0,200,0,0
u1056759055795081218,7,-0.1367,34,0,0,53,164,0,0
u1339633259349745670,1,-0.9351,0,0,5,1,121,0,1
u905207232769384448,11,0.6910916666666668,9,0,6,38,60,0,1
u25102481,101,0.2206049019607844,0,203,3,1,730,83,0
u809488304236281857,1,0.9245,1,0,0,2,224,0,1
u212243068,60,0.293539705882353,5,105,0,11,313,94,1
u3525077237,45,0.20671851851851852,1,86,1,191,1001,44,0
u22812925,0,,0,0,0,0,200,0,0
u379828453,3,0.49825,2,0,4,4,130,0,1
u2915070464,13,0.33795384615384616,2,0,1,2,104,0,0
u38265389,149,0.1973143750000001,166,66,12,588,1421,92,1
u2434769738,0,,0,0,0,2,283,0,1
u246912867,3,0.27823333333333333,10,0,1,12,330,0,0
u1283378990384910339,61,0.19858260869565217,1,581,0,190,1237,65,1
u125619668,14,0.5203785714285714,9,0,4,61,311,0,0
u43139414,21,0.21929565217391306,13,0,5,52,1299,2,0
u14837164,32,0.17094999999999996,29,181,3,67,1032,83,1
u27602873,64,0.11388805970149254,4,239,11,13,1150,86,1
u8146692,123,0.38221492537313456,0,207,2,24,1002,88,0
u38937194,84,0.29341000000000006,4,525,0,24,1011,83,0
u3248814726,0,0.9893,0,0,3,1,98,0,0
u830925823322554368,122,0.24983805970149262,2,625,4,21,933,100,0
u2871094552,69,0.13605797101449274,31,337,5,228,998,47,1
u755712107728044033,2,0.20902500000000002,1,0,3,9,203,0,0
u1009797164,86,0.351665306122449,11,485,2,219,1146,76,1
u73036817,0,,0,0,0,0,200,0,1
u25043563,17,0.24622105263157892,44,295,2,79,1118,89,0
u999095640,34,0.12260789473684212,1,8,12,54,1230,37,1
u89683390,3,0.5113666666666666,2,0,3,47,283,0,1
u929506207131455488,1,-0.9354,0,0,0,7,97,0,1
u1262785289774219267,2,0.3323,2,0,0,15,111,0,1
u398172747,115,0.1511565573770492,26,764,34,51,1145,87,0
u1100944740533616641,2,0.5322,0,0,1,5,51,0,0
u216647845,13,-0.24154666666666666,6,0,4,9,294,0,0
u375124368,0,,1,0,0,1,141,0,0
u18506515,31,0.35378750000000003,0,123,0,91,1045,68,0
u1381013509,0,,0,0,0,0,40,0,0
u31486185,30,0.2391470588235294,2,149,5,54,1042,96,0
u51028802,1,0.9951,0,0,0,1,38,0,1
u516514025,32,0.21112105263157896,1,90,6,59,1196,93,1
u8273852,8,0.7608874999999999,2,0,3,5,305,0,1
u1206970751833690112,4,0.5292749999999999,0,0,1,6,41,0,0
u1174699266788474887,0,,0,0,0,0,40,0,0
u278826352,13,0.3692466666666666,7,0,1,14,319,0,1
u332939414,5,0.31066000000000005,15,0,6,55,224,0,0
u1128684843905241090,0,,0,0,1,1,201,0,0
u314225157,5,-0.035933333333333324,16,0,0,17,379,0,1
u13678962,25,0.2757413793103448,180,206,4,309,1597,60,0
u2230209522,0,,0,0,0,0,200,0,1
u2811899132,13,0.12181428571428574,1,0,2,5,291,0,1
u1282980685834223617,1,-0.5423,0,0,0,0,47,0,1
u18290951,61,0.1958818181818182,36,200,6,174,1202,91,0
u137927964,1,0.5514,1,0,0,1,53,0,0
u2457970429,1,0.9642,0,0,0,0,40,0,0
u279944539,19,0.0022749999999999992,1,655,0,3,996,73,1
u999738334447636480,1,0.9538,0,0,0,0,177,0,0
u219309596,6,-0.8424999999999999,3,0,1,15,149,0,0
u781850396700573696,5,0.17093999999999998,0,0,0,2,50,0,0
u419927374,2,0.05655000000000002,0,0,1,1,61,0,1
u20370533,1,-0.836,0,0,0,0,40,0,1
u1403074416779665416,52,0.013334482758620673,47,96,0,49,1067,84,0
u34606689,0,,0,0,0,0,204,0,0
u439366412,52,-0.0719425925925926,5,113,0,5,1046,71,0
u213410467,21,0.10732727272727272,0,11,0,4,1007,56,1
u338696948,2,-0.31135,0,0,1,4,43,0,1
u138516405,20,0.13373000000000002,44,168,4,57,1155,62,0
u1032985480244207616,2,0.9245666666666666,1,0,0,2,75,0,0
u3428577849,0,,0,0,0,0,46,0,0
u487673211,151,0.22881437499999993,46,325,70,116,1021,92,1
u66369181,105,0.2203307017543859,89,315,19,317,1329,74,0
u1353363758765150209,0,,0,0,0,0,40,0,0
u531374741,1,-0.6114,0,0,1,0,177,0,1
u16432203,89,0.4691021739130434,3,101,2,94,1090,82,1
u16706124,3,0.9659666666666666,2,0,0,7,58,0,1
u330851227,5,-0.56616,1,0,0,2,162,0,0
u906029628,26,-0.014130303030303028,0,120,0,425,1031,76,0
u14336304,64,0.14161944444444444,103,216,6,169,1006,91,0
u987798415,13,0.9684785714285715,9,0,6,19,63,0,0
u2281103742,19,0.1464681818181818,0,469,1,1,972,91,0
u203130075,1,0.92805,0,0,0,0,200,0,0
u1524907406,5,0.41537999999999997,3,0,1,4,203,0,1
u877360904,16,0.12277500000000001,0,150,0,3,325,73,0
u1591373244,10,0.49447272727272734,0,140,0,28,1016,61,0
u20847263,45,0.12505,0,209,1,19,1031,83,0
u378838718,15,0.20037000000000002,46,218,1,360,1105,68,0
u298625735,32,-0.1067918918918919,28,255,11,141,1133,39,1
u4928664059,1,0.9955,0,0,0,0,23,0,0
u1324744218204688387,0,,0,0,0,0,55,0,0
u1315572876666314752,45,0.06123018867924528,1,2,0,0,168,53,0
u23490311,91,0.179319801980198,11,177,3,11,1255,84,0
u190371305,33,0.14085945945945952,1,53,0,16,1004,90,0
u1149634947096821761,3,0.5979666666666666,3,0,1,9,56,0,0
u1129483685177249796,56,0.4625644067796608,7,174,0,19,246,88,0
u26304269,34,0.22615500000000002,1,328,6,30,1027,84,0
u1938551161,15,0.18736000000000008,7,0,4,22,251,0,0
u387667791,0,,0,0,0,0,43,0,0
u60919240,34,0.11381428571428567,16,0,25,45,360,0,0
u479010447,0,,0,0,0,0,46,0,1
u1284551539097387008,1,0.9069,0,0,0,3,80,0,0
u208722937,1,-0.9794,4,0,0,5,189,0,1
u14364397,39,0.3882780487804879,4,96,4,9,1015,90,0
u1202683638308950017,111,0.2709806201550387,98,541,19,1421,1474,65,1
u133785799,6,0.5302666666666668,5,0,0,6,46,0,1
u1269590824645308416,3,0.7607333333333334,0,0,0,0,49,0,1
u1060995318,2,0.97895,2,0,0,4,272,0,0
u617602505,78,0.23941807228915654,63,452,16,539,1189,66,1
u205670342,8,-0.13892500000000002,8,0,2,9,91,0,1
u1044979644183838720,108,0.27462743362831865,3,636,0,40,1013,70,1
u824315782947631104,27,0.05038928571428569,48,0,17,140,369,0,1
u47678782,103,0.26862053571428596,83,335,26,147,1163,93,0
u4703770459,1,0.2714,0,0,0,0,205,0,0
u1311366924429930496,1,0.9814,0,0,0,0,70,0,1
u142800075,0,,2,0,1,7,145,0,1
u1083828037014106112,51,0.2537053571428572,2,133,4,19,1221,91,1
u879428521537540097,167,0.19619529411764708,4,448,3,18,1007,86,0
u154728787,76,0.08485925925925927,8,322,1,45,1044,80,1
u544721472,3,0.9678,0,0,0,1,206,0,0
u1183473762311770112,1,0.2728,1,0,0,1,204,0,1
u1192859636648628224,108,-0.2289205357142857,0,15,0,2,998,0,0
u37862759,2,-0.9997,0,0,6,0,56,0,1
u2745754561,39,-0.033765,0,672,4,542,996,80,0
u932831085964259329,0,,0,0,0,0,40,0,0
u2205093558,0,,8,0,0,11,52,0,0
u834860341553041408,43,0.1976510204081632,6,166,3,62,1079,72,1
u14216123,64,0.21389999999999992,14,84,17,254,1204,20,0
u7537892,77,0.13110000000000005,3,132,8,14,1026,89,0
u215342417,1,-0.7777,0,0,3,0,40,0,0
u117777690,116,0.008559541984732822,206,102,38,1295,1182,87,0
u1138561244481413121,4,0.742425,25,0,1,81,86,0,0
u18837791,51,0.12099999999999998,28,589,12,98,1128,79,1
u57579512,55,0.5553250000000001,26,0,8,185,295,0,0
u735984245806661632,20,0.2547761904761905,0,885,1,0,1018,97,0
u1402214029511192582,29,-0.28333125000000003,0,39,1,0,122,0,1
u1371007309418131461,2,0.62005,0,0,0,1,271,0,0
u403941297,1,0.8216,0,0,0,0,70,0,0
u64558656,0,,0,0,0,0,209,0,0
u2841520967,1,0.937,0,0,3,0,87,0,1
u1180785013,0,-0.6537,0,0,0,0,240,0,1
u819507652468375552,1,0.9829,0,0,1,0,203,0,1
u1241115456284643335,5,0.9737599999999998,1,0,2,5,75,0,1
u334156886,0,,0,0,2,0,240,0,0
u73238146,81,0.163665909090909,48,819,11,161,1285,100,1
u1149747984206372865,57,0.2741393939393939,2,29,0,3,749,92,0
u211647387,5,0.7198599999999999,9,0,1,14,239,0,1
u15418064,1,0.9754,2,0,14,2,203,0,0
u21096896,63,0.24588382352941168,0,213,4,4,1022,91,0
u369281095,0,,0,0,1,0,40,0,1
u2414580289,0,,0,0,1,0,251,0,1
u16423835,2,0.17242499999999997,0,69,0,0,109,85,0
u19868934,36,0.09535499999999998,4,174,11,28,999,83,0
u252790894,3,0.34926666666666667,2,0,1,16,193,0,1
u541701004,1,0.9428,1,0,0,4,76,0,1
u586661401,31,0.49918529411764706,84,503,3,341,1057,68,0
u715433823010312196,1,0.9994,0,0,0,0,200,0,0
u1423127004510138368,0,,0,0,0,0,94,0,0
u486120690,1,0.9998,0,0,0,0,44,0,0
u187489348,2,0.9676,0,0,0,0,41,0,0
u16831353,16,-0.14686249999999992,4,0,4,7,211,0,1
u2729027472,7,-0.6900142857142857,0,0,0,3,302,0,0
u991571748683468800,5,-0.19298,0,314,0,4,849,54,0
u1240015303691689984,0,,0,0,0,0,14,0,0
u73943545,3,-0.6340749999999999,1,0,0,1,204,0,1
u180689783,1,-0.1531,0,0,0,0,32,0,0
u738157842423635970,71,-0.19406621621621617,0,397,0,0,898,40,0
u2223746777,0,,0,0,0,0,202,0,0
u1550327484,35,0.47339999999999993,0,240,1,81,1129,85,1
u3979056023,78,0.2668611764705882,15,0,1,120,1055,87,1
u1229773594089136128,0,,0,0,0,0,143,0,0
u291845839,4,0.490675,25,0,0,61,290,0,1
u985774321,0,,4,0,0,5,45,0,0
u752512516723449857,1,-0.07780000000000004,0,0,3,0,40,0,0
u994265791502659585,2,0.8423,0,0,0,0,42,0,1
u629877726,5,0.84454,0,0,4,5,288,0,1
u1466235168381976586,8,-0.4252666666666667,0,0,0,0,221,0,0
u4053802049,5,-0.10077999999999998,6,0,3,10,129,0,0
u1629244514,42,0.27838139534883705,37,73,21,44,1268,43,1
u16128954,15,0.22404000000000002,2,0,4,4,302,0,1
u41642329,62,0.24279230769230772,32,88,14,85,878,94,0
u1471035349,55,0.2832571428571429,20,60,4,197,1060,78,0
u2296666909,1,0.9989,5,0,0,8,56,0,1
u334107188,16,0.03158333333333338,17,0,7,48,76,0,0
u742530097,2,0.94165,0,0,0,0,49,0,0
u249303106,1,0.9991,0,0,0,0,200,0,0
u303080281,0,-0.993,0,0,0,0,199,0,1
u725722268752564224,1,0.9823,0,0,0,0,40,0,0
u1308066856331350021,2,0.4511,2,0,0,4,206,0,0
u73147719,1,-0.9495,0,0,1,0,196,0,1
u14077382,37,0.0033130434782608457,9,571,14,121,1162,85,0
u352103699,106,-0.021987272727272744,1,168,0,1,1082,88,1
u1329917397436833792,1,0.9981,0,0,0,1,40,0,0
u846427416473944064,36,0.40442307692307683,8,655,1,15,1093,89,0
u12086332,2,0.98185,0,0,5,0,212,0,1
u2875270251,11,0.7952545454545453,0,0,12,21,228,0,1
u14646003,38,0.21849767441860465,1,47,0,4,1078,64,1
u76311206,2,0.4978,0,0,0,5,207,0,0
u1394399438,77,0.37103214285714287,6,4,25,31,1143,25,0
u81961201,30,0.36890606060606057,5,0,11,36,393,0,0
u22939964,1,0.4215,0,0,0,0,40,0,0
u115781868,18,0.29083157894736855,1,103,0,44,1018,69,0
u16054093,43,0.19986938775510205,2,177,13,16,1021,92,1
u1188127669231259648,3,0.9960999999999999,1,0,0,1,215,0,1
u39857595,86,0.23388854166666664,14,499,6,89,1029,90,0
u784241064936771584,14,-0.3664428571428572,12,0,3,16,235,0,1
u2482518368,47,0.015750980392156878,2,67,2,25,1095,54,1
u1132678444322557952,0,,0,0,0,0,40,0,0
u2574487562,0,,1,0,5,4,210,0,1
u172268281,0,,0,0,0,0,199,0,0
u304025698,5,0.63978,2,0,6,32,167,0,0
u275071077,45,0.43240208333333324,0,265,0,1,995,86,0
u76980293,114,0.1734360655737704,33,13,11,73,1035,39,0
u2924437942,56,0.2698412698412699,1,122,5,56,1058,92,0
u64677310,20,0.02633333333333334,1,0,6,2,1091,62,0
u1036655364068892672,8,0.515925,1,0,2,3,222,0,1
u2333805914,1,0.9897,0,0,1,1,92,0,1
u1296131143599828992,1,0.996,0,0,0,0,206,0,1
u17782628,59,0.17790625,0,106,2,0,1016,85,1
u2645763574,1,0.7263,0,0,0,0,136,0,0
u400630125,24,0.11147142857142855,13,22,0,76,1215,89,0
u95965109,4,-0.4569500000000001,4,0,2,12,124,0,1
u15399192,1,0.296,0,0,0,0,199,0,0
u981998541731237888,0,,0,0,0,1,43,0,1
u369877176,84,0.187703488372093,0,564,2,9,1082,81,1
u17698956,110,0.02919051724137933,6,218,18,70,1237,0,1
u386150786,2,0.99885,0,0,0,0,200,0,0
u985545470,1,0.9998,12,0,0,15,75,0,1
u250495841,40,0.3368465116279071,21,245,13,126,1114,82,0
u4220001329,1,0.9988,0,0,1,0,40,0,0
u1412264659,3,0.9907333333333334,0,0,0,1,117,0,0
u19641994,0,,0,0,0,0,200,0,1
u318502301,3,0.5099750000000001,0,0,0,0,42,0,0
u581231799,3,0.8106,0,0,1,0,199,0,0
u308024020,8,0.5713875,7,0,0,14,55,0,1
u598232506,88,0.3080043010752689,5,30,15,60,696,2,0
u45778108,0,,0,0,0,0,131,0,0
u835594501,64,0.13078000000000004,10,407,3,281,1077,59,0
u122037755,26,0.3530999999999999,9,26,0,114,1018,100,0
u40643519,46,-0.08986458333333332,2,652,5,63,1164,79,1
u575658771,0,,0,0,1,14,55,0,1
u1297615460146479104,2,0.03240000000000004,18,0,0,44,61,0,1
u17443632,5,-0.15270000000000003,4,0,1,6,138,0,1
u1482581556,364,0.3482121212121211,347,594,148,565,1058,91,1
u266174850,2,0.93955,1,0,0,3,211,0,0
u222210727,7,-0.08664285714285715,0,0,1,1,323,0,1
u1475696175688859651,0,,0,0,1,0,48,0,0
u1187019554393739269,16,-0.24308235294117644,110,118,0,113,1184,99,0
u113613491,10,0.7595818181818181,27,0,13,63,345,0,0
u20848539,0,-0.9983,1,0,1,1,162,0,1
u285546571,0,,0,0,0,1,206,0,1
u709143,53,0.16243793103448276,1,109,7,23,1052,83,1
u843551423031787520,9,0.6134555555555556,11,0,1,29,45,0,0
u1464402190127222787,1,-0.9987,0,0,0,2,327,0,1
u1187254902914981889,0,,0,0,0,0,92,0,1
u15918780,31,-0.5404000000000001,3,257,8,43,1038,83,1
u216631105,2,-0.20755,4,0,0,8,45,0,0
u2327981492,2,0.018549999999999955,0,0,4,1,41,0,1
u408063505,1,0.9998,1,0,4,8,107,0,1
u3743398212,71,0.32839350649350657,20,736,0,21,1219,67,0
u16834046,53,0.2844568965517241,4,357,31,161,1213,66,0
u361570741,89,0.16688191489361703,0,373,7,306,1013,81,0
u30274144,22,0.01554090909090908,4,0,5,18,240,0,1
u224722164,17,0.06094736842105262,1,11,2,10,1036,40,1
u1076507779,0,0.8881,0,0,0,0,96,0,0
u60840395,24,-0.13788333333333333,0,371,0,83,985,65,0
u309119004,3,0.4397666666666667,3,0,1,8,251,0,1
u52801695,67,0.33035000000000014,3,97,1,91,1088,70,1
u127091266,102,0.03069345794392525,19,45,10,27,1396,1,1
u794403918528724992,1,0.9558,0,0,0,0,201,0,0
u1104261788328177665,42,0.2510545454545454,0,19,1,0,1096,77,0
u1927758552,0,,0,0,0,0,198,0,0
u4854741095,0,,0,0,1,0,53,0,0
u800367768700784640,0,,0,0,0,7,202,0,1
u1129428387573981185,1,0.9808,0,0,0,0,199,0,1
u49735209,61,0.1064307692307692,0,508,5,38,978,76,1
u36258301,37,0.10289565217391304,0,212,0,32,1008,63,0
u176872939,50,0.19928000000000004,7,553,24,252,1044,83,0
u326304047,2,-0.8508,0,0,1,0,40,0,0
u19178148,30,0.12054594594594596,47,763,6,55,1596,79,1
u27715051,10,-0.06695999999999999,6,0,2,9,343,0,1
u68768975,41,0.1740829787234043,24,59,36,81,1022,1,1
u809856054435659776,2,-0.05575000000000002,3,0,2,8,47,0,1
u124237063,215,0.3268060085836909,270,5,30,591,1071,85,1
u781580978997256192,0,,0,0,0,0,200,0,0
u1402070244080820225,41,-0.19386739130434785,56,342,0,68,1204,78,1
u4880400245,6,0.48973333333333335,2,0,0,13,49,0,1
u21072696,1,0.9979,0,0,1,0,236,0,1
u193265760,9,0.28676666666666667,0,3,0,14,1025,55,0
u130200269,19,0.18631904761904758,1,756,4,493,1076,61,0
u36812061,92,0.0713010752688172,3,83,2,23,1053,81,1
u1193947381,4,0.03647500000000001,3,0,6,16,134,0,0
u91525942,35,0.2784325,13,492,1,30,1145,79,1
u37710752,190,0.23778883495145633,14,195,55,215,1002,59,0
u3290878705,3,0.7774333333333333,1,0,1,3,142,0,0
u17479266,1,0.0,5,0,4,23,64,0,0
u822146412041347072,0,,0,0,0,1,201,0,1
u909162603787771904,0,,0,0,1,0,70,0,1
u246939962,220,0.2590376569037656,125,366,75,208,1096,96,0
u14174897,75,0.4166822222222223,149,0,103,164,1180,99,1
u8457302,1,0.8367,0,0,3,1,305,0,0
u714255135195549697,2,0.4417,0,0,0,1,45,0,0
u611788464,38,0.28658095238095244,3,219,5,30,1041,94,0
u4917098537,5,0.96174,0,0,1,4,54,0,1
u1387746133,0,,2,0,0,18,168,0,0
u795196341337079808,57,0.26855,1,182,1,43,1020,64,1
u25039599,1,0.9428,0,0,0,0,203,0,1
u1239332527636189185,43,0.18009130434782605,2,27,0,30,259,66,1
u1172588777698729989,0,,3,0,4,3,66,0,0
u1009271772682866693,3,0.6103666666666666,0,0,1,1,202,0,1
u148303071,20,0.3053450000000001,6,0,1,35,257,0,1
u1312835460,1,0.0,0,0,0,1,41,0,0
u335716457,9,0.4356777777777777,0,0,0,0,199,0,0
u342710270,24,0.2598166666666667,31,0,3,41,85,0,1
u46786678,38,0.03826000000000001,19,460,5,27,1076,65,1
u20391158,36,0.29330526315789474,2,115,1,13,1009,63,0
u117553058,6,0.21204285714285712,9,0,0,13,221,0,1
u969336690392276993,57,0.36875409836065576,0,424,2,12,571,92,1
u23137455,0,0.5663,1,0,6,3,41,0,0
u49258350,50,0.3113692307692308,0,191,0,2,453,89,1
u1082999044958576642,2,0.80155,1,0,0,20,49,0,1
u34600201,0,,0,0,0,4,48,0,1
u91150764,21,0.1046809523809523,13,0,1,14,311,0,0
u4646713769,9,0.054500000000000035,0,4,0,1,1040,88,0
u293709920,24,0.7944416666666666,15,0,8,22,339,0,1
u795749709629521920,3,0.1792,2,0,0,6,67,0,1
u1281562067602989058,16,-0.04808750000000001,13,0,3,19,118,0,0
u42903114,3,0.5040749999999999,1,0,1,4,211,0,0
u454977993,24,0.24549615384615386,5,0,2,22,214,0,1
u66682604,13,0.4193307692307692,8,0,4,186,325,0,0
u2177188193,6,-0.31210000000000004,2,0,4,11,155,0,1
u770488706,6,-0.09005714285714286,1,0,7,11,202,0,1
u760480228661661696,4,0.95675,11,0,2,26,77,0,0
u191167764,8,-0.5431874999999999,2,0,1,13,343,0,1
u861175488,45,0.10851764705882354,23,258,0,104,1104,89,1
u2330825383,7,0.5162857142857142,8,0,0,17,52,0,0
u87749856,1,-0.4404,0,0,0,1,41,0,0
u273986404,1,0.5093,0,0,0,2,57,0,0
u917385014765146112,1,-0.6476,0,0,2,0,202,0,1
u897508896264384512,0,,0,0,0,0,200,0,0
u1322815537353805824,3,0.918775,0,0,1,0,44,0,1
u765980174198472704,2,0.36305,0,0,0,2,200,0,1
u3375869445,5,0.8166400000000001,3,0,4,10,88,0,1
u1234574497551978496,1,0.5499,1,0,0,2,437,0,1
u337664491,42,0.2250477272727273,0,356,0,90,1004,61,0
u250557685,4,0.914975,10,0,2,40,70,0,0
u910261622282883075,1,-0.2263,0,0,0,0,206,0,0
u695323855414550533,0,,1,0,1,3,155,0,1
u3021392582,1,-0.5826,0,0,0,0,200,0,1
u783740564,23,0.27724583333333336,32,0,12,100,460,0,1
u14243046,70,0.22096447368421054,134,306,14,555,1144,72,0
u18417818,2,0.65775,0,0,5,0,70,0,0
u2318041910,2,0.9929,11,0,0,22,56,0,0
u26693789,1,0.9796,0,0,1,6,114,0,1
u16271281,10,0.35391,6,0,0,12,312,0,1
u16000856,9,0.47598,1,0,8,4,259,0,1
u2493434756,10,0.79826,3,0,3,9,228,0,1
u3044715749,4,0.06570000000000004,5,0,1,6,101,0,1
u720943584,7,-0.3078375,1,0,2,4,54,0,1
