id,followers,membership,mentioned,post,like,pinned
u388416838,7,1,9,212,0,1
u1470418257177890816,1,0,0,89,0,0
u1177556692428570630,2,0,0,40,0,0
u2922637577,1,2,5,66,0,1
u1396921390691934214,2,0,1,177,0,0
u74079101,1,0,0,40,0,0
u957747799088562176,7,0,1,378,0,1
u801372548940398593,4,5,17,81,0,1
u3305456280,1,0,0,40,0,0
u1144562638258626560,4,0,0,127,0,0
u68264738,1,0,2,150,0,0
u1276364393219940352,1,0,2,41,0,0
u1379912739313831938,1,0,0,7,0,0
u891040176386052097,2,0,0,87,0,0
u1251471785134096384,1,0,0,232,0,0
u2316007980,1,0,4,41,0,0
u1291649204511813632,1,0,0,143,0,1
u966739735422099456,4,0,5,215,0,1
u460797854,3,0,0,154,0,1
u2695510407,2,0,2,52,0,0
u4136582003,1,2,0,40,0,0
u705758689924411392,17,0,0,25,0,0
u625240876,1,0,0,199,0,0
u14837039,3,0,0,42,0,0
u1455947120,1,0,0,42,0,0
u3098766091,11,4,58,276,0,1
u2608020861,2,0,0,200,0,0
u588843703,1,0,61,103,0,0
u1283798113803796482,4,0,0,41,0,1
u131877839,4,0,0,40,0,0
u1433830803209920518,1,0,0,11,0,0
u989454257148649473,6,1,34,92,0,1
u1236997310120329217,7,1,3,167,0,0
u233069337,1,1,1,129,0,0
u168211521,1,0,0,40,0,0
u19882273,1,0,0,39,0,0
u2768922824,1,0,1,153,0,0
u1245876110,5,0,14,57,0,0
u321266977,2,0,0,208,0,0
u2657021655,1,0,0,201,0,1
u826858576304041984,5,2,0,40,0,0
u1181027950629662721,1,0,0,45,0,0
u836331836565442560,5,0,6,41,0,0
u917787162787110912,1,1,3,42,0,1
u1196799173187776513,5,1,0,203,0,0
u881233187254525952,1,0,0,56,0,0
u1225903551777517576,1,1,3,43,0,0
u1287419475885776896,3,0,1,305,0,0
u1180287581042466818,1,0,5,40,0,0
u2242321034,1,2,23,94,0,0
u124312008,1,0,0,138,0,0
u1040343133706485760,5,0,0,18,0,0
u14593983,1,0,0,77,0,0
u3011056362,1,0,1,48,0,0
u222834267,3,0,1,211,0,0
u2479516946,3,14,0,41,0,1
u1153718395440914432,4,1,0,212,0,0
u1438991863466233857,1,1,5,259,0,1
u783451208,1,1,0,199,0,0
u1465711227108139018,0,1,0,58,0,0
u1312786078563282947,1,0,0,98,0,0
u1075194558512717825,1,0,2,44,0,0
u1673990690,0,0,0,40,0,0
u1582651952,1,0,0,194,0,0
u1479509832390610946,2,0,1,129,0,1
u1349044731028897795,1,2,0,49,0,0
u1222505104080809985,1,1,3,130,0,1
u3266833710,3,3,0,201,0,0
u1057408533904289792,2,0,1,44,0,0
u2748417222,1,3,0,40,0,1
u1197269972835323905,1,0,1,57,0,0
u1422191100970913797,3,0,0,40,0,0
u922047748484067329,3,1,0,201,0,0
u4828013916,3,1,4,368,0,1
u806701621870821377,1,0,0,40,0,0
u1309474806568488961,4,0,0,222,0,1
u2885692329,0,0,3,43,0,1
u280902607,1,0,0,40,0,0
u292321446,0,0,6,52,0,0
u3536430741,1,0,0,199,0,0
u809853423797432320,5,0,0,44,0,0
u745945538466557952,0,0,0,200,0,0
u1242482516344348672,1,0,0,51,0,0
u903681781567651840,1,1,0,49,0,1
u1186780047358582784,1,2,2,47,0,0
u909765540159385601,5,0,12,41,0,1
u1015632575124172800,1,0,0,40,0,0
u1361674762829910017,4,0,0,49,0,0
u952630934607626240,1,0,0,48,0,0
u2294255946,1,0,6,69,0,1
u1164361713141108737,0,0,1,34,0,0
u779869114961629185,1,0,1,198,0,0
u1042108390976176128,1,0,2,41,0,0
u1390709662140481539,2,0,0,44,0,0
u903072570974629888,1,0,0,39,0,0
u1481030083540312065,1,0,0,40,0,0
u1594176542,3,0,1,201,0,0
u512735705,1,0,0,40,0,0
u841708349641113601,4,0,12,236,0,0
u1020072608,1,0,2,48,0,0
u1100140494636662792,2,0,0,46,0,1
u809280223107809280,1,0,0,47,0,1
u907515078575980544,1,0,0,38,0,0
u1157743261391495170,5,0,0,40,0,1
u1251420338899939331,3,0,0,153,0,1
u57645372,1,0,0,138,0,0
u3218981387,1,0,23,56,0,0
u3253751393,0,0,0,40,0,0
u1225900346821705730,1,0,0,210,0,1
u1102634481679249409,1,0,24,58,0,0
u2533914944,1,0,0,201,0,1
u1345101989366145030,1,1,0,75,0,0
u17719563,1,0,0,40,0,0
u1714957278,1,1,7,41,0,1
u867567176366084096,2,0,0,199,0,0
u716836293209010176,7,0,1,41,0,0
u1265974494629330949,62,0,1,576,88,0
u926336460,2,1,35,70,0,1
u825480458,1,0,0,190,0,1
u1407063558,3,0,7,55,0,0
u1395280723096096771,1,0,0,200,0,0
u133460593,2,0,0,199,0,0
u1131211368315719681,1,0,37,68,0,0
u1270998235348434946,5,0,3,216,0,1
u4784787135,1,0,0,40,0,0
u1065834331401150464,1,0,15,40,0,0
u1348657957785911297,2,0,0,117,0,0
u262286873,2,1,0,44,0,1
u754995650,1,0,4,41,0,0
u2742589805,2,0,9,201,0,0
u1242794624621727744,2,0,24,326,0,0
u64479226,8,1,10,280,0,1
u2828306780,6,6,0,200,0,0
u787564661688324096,1,0,0,75,0,0
u785839416933834755,1,0,13,54,0,0
u1071223633652146176,1,0,0,45,0,0
u998794316368625664,0,0,0,200,0,1
u1856259931,1,2,0,40,0,0
u1365309446,284,0,1,436,83,0
u958060762567790593,1,1,4,62,0,1
u1057843371606192128,1,0,2,40,0,0
u1278788485411942401,0,1,8,208,0,0
u1290919976358969345,13,0,0,199,0,0
u961251326,5,3,11,52,0,0
u1205216718265544704,1,0,0,39,0,0
u46997025,1,0,0,195,0,0
u739773414316118017,4,2,8,116,0,1
u1338650615715663873,2,0,0,38,0,0
u705456044110176257,22,3,63,222,0,0
u329601057,1,0,1,39,0,0
u809052399155417088,1,1,1,214,0,0
u26249688,1,0,0,40,0,0
u133836828,1,4,9,82,0,0
u1227926710001246210,9,0,0,204,0,1
u714860606231187456,9,1,1,215,0,0
u1124993425936388096,0,0,0,143,0,0
u2190849998,1,0,0,199,0,1
u1338343860,8,0,0,200,0,0
u1367187480341065729,1,0,0,197,0,0
u3152058050,1,0,0,40,0,0
u146807248,4,1,2,60,0,1
u2175373188,1,0,0,48,0,0
u4861956131,6,0,7,221,0,0
u1365407796917755905,6,0,0,199,0,0
u562124809,2,2,0,213,0,0
u51105987,1,0,0,200,0,0
u1538638159,5,1,0,202,0,1
u2715264332,0,0,7,23,0,0
u972047222954184704,1,0,0,229,0,0
u1236224386639765505,1,1,48,229,0,0
u417354987,1,0,0,41,0,1
u1043526602443960326,5,0,0,208,0,0
u85888636,1,3,12,244,0,0
u1434690005767753730,4,1,3,185,0,0
u736138282300542976,1,0,0,46,0,0
u1103308065993097216,1,2,0,205,0,1
u818195497,1,0,0,200,0,0
u3304400523,2,0,9,25,0,0
u384891260,1,0,1,209,0,0
u1362103982089531392,1,2,15,123,0,1
u3364862051,16,6,15,208,0,0
u150829840,1,0,0,122,0,0
u26842218,1,0,0,40,0,0
u1346395565072863232,6,0,0,40,0,0
u1163739159195992065,1,0,1,40,0,0
u1040291683253080064,1,0,0,200,0,1
u1182281590933803008,6,0,2,40,0,0
u1311720629385736200,0,0,0,41,0,1
u159462499,1,0,0,40,0,0
u902320559152918530,25,0,0,199,0,0
u3315988872,3,0,0,15,0,0
u1067066943860064257,0,0,6,45,0,1
u1259260473687433216,1,0,0,201,0,1
u1444144932,1,0,0,200,0,0
u1259950499295567872,0,0,0,192,0,0
u796209435865661440,1,0,0,93,0,0
u1277549164361023489,1,0,20,49,0,1
u783346051205898240,1,0,0,127,0,1
u1229843842452598785,3,0,0,86,0,0
u1385848793766105091,1,1,0,34,0,0
u1422690117307752448,2,1,11,68,0,1
u2925381591,0,0,0,41,0,1
u983336919600914432,1,0,2,46,0,0
u1163504525455572992,1,0,0,96,0,0
u1193056765950091270,3,0,0,40,0,0
u159449732,1,0,0,200,0,0
u3023423144,1,1,10,47,0,0
u708087151,3,0,1,197,0,1
u1872643884,1,0,0,200,0,0
u1456718895423819776,1,1,12,42,0,0
u9718202,1,0,10,62,0,1
u798920671770382336,3,1,2,71,0,1
u1480183561621757958,3,0,0,41,0,1
u4871148689,2,0,1,41,0,1
u1078353546863693826,1,0,2,40,0,1
u1435901830161211392,2,0,0,214,0,1
u70397131,1,0,0,201,0,1
u894408599828606976,1,0,0,23,0,0
u1483552622489571330,4,0,0,24,0,0
u3697517847,1,0,12,44,0,0
u186946557,4,0,0,200,0,0
u1236541117375668225,1,0,0,34,0,0
u891320201983270914,2,0,0,81,0,0
u1465416925014491137,1,0,0,114,0,0
u1720270718,3,0,1,204,0,0
u799331599,1,0,0,200,0,0
u774674181652877313,7,1,5,185,0,1
u1137752733593686016,1,0,13,52,0,0
u1465327188639686658,1,0,0,71,0,0
u19599965,1,0,1,40,0,0
u829232390870556672,1,0,0,191,0,0
u1520538457,3,0,4,48,0,0
u828441111655915522,2,0,1,48,0,1
u874589974145925120,2,2,8,51,0,1
u1481234191798968325,2,0,0,48,0,0
u1446412653908353032,2,0,0,285,0,1
u1394162452745449472,1,0,0,45,0,0
u56173323,1,4,2,43,0,1
u1087815627710984192,3,1,4,251,0,1
u1211534104249786368,5,0,0,200,0,0
u846708783636189184,1,0,0,217,0,1
u1154417942739783680,2,0,0,124,0,1
u4769527298,1,0,115,208,0,0
u788921427051155457,1,1,1,71,0,0
u1108942864199766017,2,0,0,41,0,1
u967450220584947713,0,0,1,57,0,1
u3248560692,2,1,45,59,0,0
u47023210,2,0,0,220,0,0
u2409636708,5,0,8,200,0,0
u1161992331626549248,5,0,2,154,0,1
u977092445929275392,1,0,15,64,0,1
u1372592507251535874,1,0,0,41,0,1
u472627150,5,0,0,41,0,1
u733797576500088832,1,2,10,45,0,0
u1266930703494598656,2,0,0,39,0,0
u111952764,1,0,0,40,0,0
u4138829059,1,0,0,200,0,0
u1198697984269148160,1,0,0,200,0,0
u1177553919133782019,12,0,1,94,0,0
u1299643837254635521,2,0,0,22,0,0
u750366233976049664,1,1,1,42,0,1
u1156586273072713728,1,0,0,177,0,1
u1377658834425151490,1,0,0,187,0,0
u1099440708790960129,7,0,4,210,0,1
u770991357632667648,3,0,0,206,0,0
u1222887048757104641,1,1,7,95,0,0
u844913089296252928,1,0,0,197,0,0
u1064682698478944256,3,1,62,208,0,0
u1001855435295600646,7,1,12,53,0,0
u743889580449927168,0,0,1,18,0,0
u60252377,1,0,0,40,0,0
u1361692256848216071,24,0,14,287,0,1
u1132637930,1,3,2,284,0,1
u1296380737,1,0,0,40,0,0
u166067380,1,0,0,289,0,1
u1585651400,2,0,0,40,0,0
u14341586,1,0,0,199,0,0
u362314796,1,0,0,195,0,0
u4061256675,1,0,2,200,0,0
u3222049100,1,0,0,40,0,0
u2841020670,1,0,0,31,0,0
u1241765422149644288,0,0,0,200,0,0
u948353133154988032,3,11,50,221,0,1
u1317915242698055687,1,0,0,79,0,0
u991805995,4,0,2,204,0,1
u251342962,2,2,5,92,0,1
u1461377821725581316,5,0,0,101,0,0
u522859172,1,0,0,40,0,0
u1316124169998938119,3,0,0,15,0,1
u1340859824209276929,1,0,0,31,0,0
u3437582469,0,0,0,208,0,0
u895948501288407040,5,2,5,104,0,0
u1111740548073824258,1,0,0,200,0,1
u888808222890627074,1,1,0,47,0,0
u1437732884199116803,2,0,0,95,0,0
u1177309886629076993,2,1,10,51,0,0
u115116595,1,0,0,198,0,0
u1359188214209155074,12,0,8,189,0,1
u2351998788,9,0,6,44,0,0
u1418972392051855365,1,0,0,200,0,0
u1240399974115901441,3,0,0,55,0,0
u1131865526609825794,1,0,9,104,0,0
u21081152,1,0,0,218,0,1
u1154064859929014272,5,1,1,208,0,1
u842452652680196097,1,0,0,200,0,0
u2651353567,1,0,6,48,0,0
u2229505958,1,1,0,40,0,1
u1368963771054645251,5,0,0,335,0,0
u1008772829909798915,1,0,0,40,0,0
u1033035008427151360,5,2,1,171,0,1
u1449412397853257736,1,0,0,31,0,0
u63346778,1,1,0,71,0,0
u3033322796,1,0,0,45,0,0
u2862088860,0,0,0,201,0,1
u1179807913004716033,1,0,0,35,0,1
u1718884100,1,0,0,39,0,0
u122509299,3,0,0,40,0,0
u115393197,0,0,0,199,0,0
u988735785192120320,2,1,0,41,0,0
u3214548688,3,2,1,39,0,0
u38277148,1,0,0,201,0,1
u1171865361173532673,6,0,2,51,0,0
u1373942467288985605,3,0,0,200,0,0
u337956084,1,0,0,199,0,0
u1134720673,1,0,20,43,0,0
u1050596900301234177,3,0,3,72,0,0
u1350523361814831104,7,0,1,65,0,0
u1164317679341232134,1,1,16,51,0,0
u823337570981380096,2,0,2,44,0,0
u1454528265473953798,1,0,0,93,0,0
u1221908383579746306,2,0,7,22,0,0
u1286417885238374401,1,0,0,39,0,0
u2373959833,1,0,0,46,0,1
u1014535421269827585,1,0,0,200,0,0
u1104986327089537024,3,1,0,199,0,0
u1178329986891161601,1,0,1,199,0,0
u62297973,1,0,0,175,0,0
u1094985832619036674,1,2,49,83,0,0
u17025678,1,0,0,10,0,0
u872483322546581506,1,0,1,44,0,0
u798867090308530176,0,0,4,45,0,0
u909361624099803136,1,0,7,145,0,1
u1364865596542844928,1,0,7,50,0,0
u2929441872,1,7,0,46,0,0
u14471167,1,0,1,41,0,0
u562330718,1,5,1,40,0,0
u633812492,1,0,69,90,0,0
u1294702201043136512,8,1,46,132,0,1
u1170988265056407553,1,0,0,199,0,0
u1459212445663301635,1,0,0,88,0,1
u3181114070,2,0,0,200,0,1
u1019618165007896577,2,0,77,151,0,0
u142333812,4,0,0,218,0,1
u1297465652547137543,1,0,0,108,0,0
u14469703,1,3,1,43,0,0
u67901029,1,0,2,89,0,0
u1103689760617332736,2,0,0,199,0,0
u3299134920,20,0,1,201,0,0
u201488231,1,0,4,121,0,0
u1012809059320389633,4,2,17,45,0,1
u1102992281290694656,8,4,45,219,0,0
u861644538527576064,1,0,0,201,0,1
u999355654182711298,1,0,0,215,0,1
u1179326874876600321,1,0,0,221,0,0
u286730338,1,0,2,47,0,1
u65370606,1,0,3,54,0,0
u2865691384,2,2,9,237,0,1
u3139856935,1,1,1,43,0,1
u1260015011033804802,1,1,5,86,0,0
u1178667391011606528,1,0,4,44,0,1
u963020969270013952,1,1,6,226,0,1
u1491826902,2,0,0,82,0,1
u426046349,4,2,2,45,0,0
u325646866,0,0,0,47,0,0
u1017385070083141632,1,0,0,200,0,0
u1266425136686796814,4,0,0,219,0,0
u1086305708222623749,1,0,0,39,0,1
u52163498,7,0,1,330,0,0
u1246023860618657792,1,0,0,41,0,1
u1199694833335635973,1,0,23,53,0,0
u735867531005681664,1,0,1,200,0,0
u1260053400026218496,2,2,2,42,0,1
u1261508025778442240,1,0,0,40,0,0
u4821031283,2,0,0,201,0,0
u958124030267199488,1,2,0,42,0,0
u819191168470683648,2,0,1,76,0,1
u707712372048326656,2,0,0,40,0,0
u171958145,1,0,0,87,0,0
u864022535838367744,1,0,0,207,0,0
u1235899396698456065,1,0,0,40,0,0
u3306984669,1,0,0,198,0,1
u1090663901451042817,4,0,0,200,0,1
u1392051247012712450,99,0,3,224,61,0
u29480276,2,1,19,63,0,1
u61432233,2,0,0,40,0,0
u1071225642,2,0,31,71,0,1
u3380559341,1,0,2,41,0,0
u1305266415285436417,1,0,0,40,0,0
u1435818903653863426,0,0,4,123,0,0
u1435666137698738179,0,0,1,67,0,1
u1363926675059138560,1,0,5,96,0,0
u4836879915,16,35,657,479,0,1
u417622400,1,0,2,42,0,0
u1018902776007483393,1,0,1,199,0,0
u1243697810966376449,1,1,3,85,0,1
u1923643417,7,0,0,40,0,0
u994250012379963393,19,1,0,183,0,0
u124987175,1,0,0,40,0,0
u32990387,1,0,0,200,0,0
u1450425574229434370,2,0,7,43,0,1
u1129072154610425861,1,0,0,40,0,0
u274854964,5,1,0,40,0,0
u1408079195972976644,2,0,1,50,0,1
u3117169772,1,0,18,42,0,0
u1303076395,2,2,0,47,0,0
u886174746450182144,2,2,0,88,0,1
u1031238199,0,0,2,44,0,1
u1356258724453646346,2,0,0,81,0,1
u3422271545,1,0,2,57,0,0
u3892425929,2,0,0,40,0,0
u1133711777747759106,2,2,3,224,0,1
u853651248,1,0,3,172,0,0
u1072234976941268992,3,0,0,66,0,0
u2206243701,1,0,0,187,0,0
u3319422589,1,0,0,40,0,0
u1047052920271847424,1,0,0,194,0,0
u946462896,5,0,0,198,0,0
u1382791088,4,1,1,41,0,0
u1332383480315998210,1,0,0,34,0,0
u39211040,2,4,15,366,0,0
u88694249,1,0,0,191,0,0
u16992891,23,1,2,199,0,1
u1449888723483561984,3,1,0,268,0,0
u166609774,3,0,0,40,0,0
u886491265,1,0,0,40,0,0
u69719191,1,0,1,202,0,1
u1074774088265199619,1,1,5,40,0,0
u1320789875923296256,0,0,0,175,0,0
u1029689188466221056,3,0,28,76,0,1
u305310767,1,0,0,41,0,1
u1303235801522659329,2,0,43,68,0,1
u15367833,5,0,3,210,0,0
u1432511719620988929,2,0,0,223,0,1
u625428620,1,1,0,68,0,1
u3163071160,1,1,1,201,0,0
u1433600671433912321,1,0,0,89,0,0
u252668669,4,0,2,44,0,0
u1151357286,0,0,0,84,0,1
u2326086456,1,0,0,40,0,1
u1372211418385293314,1,0,9,72,0,0
u1145632568378822656,1,0,4,42,0,0
u3779554096,1,3,22,87,0,1
u985680727,2,0,14,59,0,0
u334827345,0,0,1,248,0,1
u1124369584428146689,4,2,2,25,0,0
u253735822,3,0,0,213,0,1
u910174881156919297,5,0,0,199,0,0
u311082384,5,1,27,209,0,0
u183756080,4,0,0,200,0,0
u1240051090973839360,2,1,1,90,0,0
u952929166055411712,1,0,0,199,0,0
u1248041274143174656,20,0,14,212,0,0
u1314521503229194241,0,0,14,40,0,1
u12796992,4,0,2,47,0,1
u3151446555,9,0,3,235,0,0
u1155143942129750016,1,0,1,205,0,1
u777381170,5,0,2,40,0,0
u83678839,2,0,0,40,0,1
u1197032955455115264,1,0,0,198,0,0
u3586923313,6,5,2,44,0,1
u78842015,1,0,1,40,0,1
u21350025,2,1,4,199,0,1
u833946667372072960,1,0,0,91,0,0
u1172114499383504901,2,0,0,199,0,0
u163495689,1,0,5,80,0,1
u1349656958471725062,1,0,1,149,0,0
u510722928,1,1,4,200,0,1
u1054794146353963014,1,0,3,43,0,0
u1022857466,1,0,21,239,0,1
u117769794,1,0,0,200,0,0
u1454980785761669124,2,0,0,195,0,1
u1319391542826668040,1,0,1,94,0,0
u1470767893822550021,1,0,0,201,0,1
u773937115897929729,0,3,0,200,0,0
u1103888904015364097,3,4,6,41,0,0
u1288613900359852032,1,0,0,194,0,0
u1358026673917218823,1,0,0,40,0,0
u1480901644413931520,10,0,0,68,0,0
u308241937,1,0,0,197,0,0
u986106360,4,17,48,102,0,1
u1243590512113745924,1,0,0,40,0,0
u3118190543,1,0,0,200,0,0
u24031166,1,3,0,47,0,1
u997442078509584384,2,0,0,40,0,0
u934071992,1,0,0,211,0,0
u1174039094344769537,2,1,0,49,0,0
u1137644596077453312,1,0,0,40,0,0
u1273491779547918338,1,0,11,42,0,0
u1448054779066920965,1,0,0,54,0,1
u4543487849,2,7,5,288,0,0
u1157331528960974853,1,0,0,43,0,0
u1106247679401754631,3,0,0,200,0,0
u1118170282630492160,5,1,7,210,0,1
u1284105454604267521,4,0,0,62,0,0
u2894451863,1,1,1,199,0,1
u2659500434,1,0,0,204,0,0
u1483797441602547713,1,0,0,91,0,0
u1347436864978882560,1,0,0,40,0,0
u1277462784805154816,4,2,14,62,0,0
u1318625361387835394,1,0,0,237,0,1
u915140405628456960,4,2,0,40,0,0
u247565091,0,0,0,224,0,0
u1018444419257815040,0,0,13,245,0,0
u14949984,1,0,0,33,0,1
u135141410,1,0,23,203,0,1
u1376722880646447105,3,0,0,191,0,0
u838636526,1,0,1,58,0,0
u1251184314806607872,1,0,0,200,0,1
u750813115,1,0,0,197,0,0
u2897447056,7,0,1,43,0,1
u173999966,1,0,0,200,0,0
u268075242,2,0,0,200,0,0
u960927880606707712,3,0,9,41,0,0
u264452734,2,1,8,43,0,0
u3221216770,1,0,0,40,0,0
u734090702,3,1,0,96,0,1
u1317472368000983040,1,0,0,4,0,0
u1348788667800670208,1,0,0,122,0,0
u893133299002081280,1,0,0,40,0,0
u941391975403548672,1,4,30,71,0,0
u609732262,1,0,0,40,0,0
u1036971492012171267,5,0,0,203,0,1
u1690735278,1,0,0,200,0,1
u4905927674,2,0,0,200,0,0
u577339861,1,0,1,245,0,0
u39725174,1,0,2,43,0,0
u162704614,1,0,0,40,0,0
u1396614795097411589,1,0,0,78,0,1
u1187972104148287488,1,0,0,80,0,1
u19757114,1,0,0,197,0,0
u1195778765856673792,2,0,1,6,0,0
u17153048,2,0,0,66,0,0
u404039468,1,0,0,41,0,0
u2321196924,1,0,0,199,0,0
u887334051996196868,1,0,18,46,0,1
u328311516,2,1,0,201,0,0
u1457740919340519427,60,0,0,201,0,1
u23812387,2,3,5,203,0,0
u764100824423362562,1,8,75,229,0,0
u24616222,1,0,0,40,0,0
u1337468242785406978,1,0,2,76,0,1
u1278197580330078208,2,0,0,176,0,0
u19817110,2,0,0,200,0,0
u18812632,1,0,0,199,0,0
u1136515331977932801,4,0,0,265,0,1
u409004932,1,0,1,44,0,0
u876974762182012932,2,0,0,40,0,0
u743070621312122882,0,0,0,200,0,0
u1283881274323550208,2,0,0,240,0,0
u856542084286873601,1,0,5,43,0,1
u81863509,3,1,9,218,0,0
u18458170,1,8,0,40,0,0
u1459236959788965894,5,0,5,44,0,1
u806210107168190464,1,0,0,75,0,0
u214027289,1,0,0,40,0,0
u1618522050,1,0,1,42,0,0
u1245352744199675904,1,0,3,234,0,0
u1240689457642090496,6,0,0,200,0,0
u1722125586,3,0,27,200,0,0
u370861739,6,0,4,320,0,1
u512247914,1,9,5,202,0,0
u1475502156656619521,6,0,0,212,0,1
u2906903374,2,4,108,126,0,1
u1102276900121165826,0,0,0,200,0,0
u1241386669787340800,1,0,0,200,0,0
u3396882850,0,1,0,40,0,0
u82056281,1,1,0,64,0,1
u759187124,1,0,0,126,0,0
u2847565678,1,2,2,208,0,0
u1189541494690078720,2,1,2,40,0,0
u2310916193,1,0,0,199,0,0
u1388165612342493191,5,0,1,198,0,1
u1243188062,1,0,0,40,0,0
u71066969,2,0,0,37,0,0
u3656163192,1,0,0,198,0,0
u1257702803620990978,1,0,0,40,0,0
u919684291470147584,0,1,1,45,0,1
u23740046,1,0,0,40,0,0
u4503387869,2,0,10,44,0,0
u1234570867629346817,1,0,0,129,0,0
u17419543,2,0,3,194,0,1
u787994857906249728,5,2,1,200,0,0
u730825856,2,0,0,97,0,0
u2827390219,1,0,3,227,0,0
u2626351105,1,0,3,45,0,0
u411085872,1,0,0,218,0,0
u1460093703318425605,1,0,0,105,0,0
u911370324637126656,1,0,3,200,0,0
u1225576247008219136,1,0,2,40,0,0
u1446511677445480470,2,0,0,260,0,0
u1264977012164300802,7,0,1,60,0,0
u1233808826563842048,4,1,3,27,0,0
u1410996623358976004,1,0,1,240,0,0
u1135769779761889280,1,0,0,200,0,0
u830668862236487680,0,0,5,249,0,1
u1271486171969761280,1,0,0,23,0,0
u3351197773,1,0,0,207,0,1
u1479500611586506768,2,0,0,40,0,0
u1468038688185663490,1,0,0,200,0,0
u1126421783547142144,0,0,0,32,0,0
u902092819,1,0,0,122,0,0
u890174669780910081,3,0,0,262,0,0
u1166289692767195136,1,0,142,129,0,1
u921129771194449920,1,0,10,75,0,0
u1163815274446897152,3,0,40,217,0,0
u1459059167709188100,1,0,12,206,0,0
u23478823,3,0,1,202,0,1
u294188402,5,1,2,273,0,1
u4896927681,5,0,1,80,0,0
u1312749954914541570,330,0,0,707,73,0
u272463778,1,0,0,40,0,0
u328767906,1,0,0,210,0,1
u1236372840,2,1,4,59,0,0
u1181630874367995904,2,0,6,356,0,1
u739849167846133762,1,0,0,200,0,0
u737515483,0,2,2,212,0,0
u39008400,2,0,0,40,0,0
u1297603031542968320,1,1,3,207,0,0
u1039158284148789248,2,0,0,151,0,0
u1650665269,1,0,0,40,0,0
u1241859777304702976,2,0,1,177,0,1
u485506251,0,0,1,81,0,0
u1338523110606331907,3,0,0,213,0,1
u897860555687436288,2,0,0,201,0,1
u1338723853397237763,16,1,0,40,0,0
u1333107550204489733,1,0,0,120,0,0
u1195028479,19,0,0,40,0,0
u963973175200616449,1,1,7,192,0,1
u884851327251222532,1,3,6,74,0,0
u79447392,1,0,4,55,0,0
u838238519642447873,6,0,19,50,0,0
u1438213276844937222,0,0,1,65,0,0
u1387822222551703553,1,0,0,154,0,1
u1430551156967755776,2,0,3,230,0,0
u51276630,5,2,1,127,0,1
u1462740504664162306,2,3,2,176,0,0
u776372045063999488,1,0,2,55,0,0
u143980565,1,0,0,40,0,0
u207385395,1,0,11,40,0,0
u1276058952355254273,1,0,0,222,0,1
u1374532164,50,0,0,40,0,1
u1434318546113216517,1,0,0,143,0,0
u1239551635363442690,1,1,11,121,0,1
u3225897704,1,0,2,165,0,1
u715273919821963264,2,0,0,94,0,0
u1359714394633027585,1,0,0,200,0,0
u272575007,2,0,0,40,0,0
u1371647941,1,0,21,203,0,0
u1088116093930082304,2,0,0,42,0,0
u1338491543053692928,4,0,0,238,0,1
u445853156,17,0,0,240,0,0
u782531725,1,0,0,40,0,0
u1185317928603807746,1,0,0,40,0,0
u3533157743,0,0,0,200,0,0
u1186280733314371584,1,0,7,282,0,1
u4260823517,1,0,0,197,0,0
u1350121495092101122,3,0,0,44,0,0
u2194860269,0,0,0,200,0,0
u1936287403,1,0,0,196,0,0
u1730945030,1,0,0,199,0,0
u1304260081052078083,1,0,0,199,0,0
u1073255030772416512,4,1,0,200,0,0
u712304624762494977,1,0,1,255,0,1
u1262890101945794560,1,0,0,194,0,0
u1229607286521257984,1,0,0,114,0,0
u3058744422,1,0,0,95,0,0
u1089457571566624768,2,0,0,208,0,0
u53910169,1,2,0,243,0,1
u401742178,1,0,0,41,0,1
u1146538427086778373,8,1,0,37,0,0
u35887555,7,0,0,203,0,1
u37219294,1,3,1,41,0,1
u4228135420,1,0,0,42,0,0
u913130154955862016,1,0,0,201,0,1
u4049811659,5,2,0,328,0,1
u1941314394,1,3,2,41,0,0
u855985718,4,1,3,209,0,1
u1452231625,1,2,3,52,0,0
u980180578589868034,1,0,0,40,0,0
u1163945399343697920,8,2,0,333,0,1
u189011401,1,3,2,202,0,1
u979641,2,0,0,200,0,0
u2159156399,2,1,1,47,0,1
u1082357347102740486,1,1,5,49,0,0
u889998600,1,0,0,46,0,0
u1479113515923243018,2,0,0,19,0,0
u74397847,4,0,0,34,0,0
u1191058363053834240,1,0,1,40,0,0
u1227053850235932674,6,0,0,199,0,0
u791729879783964672,1,0,0,40,0,0
u3900576436,2,0,2,212,0,0
u826812062668095489,3,0,0,40,0,0
u98580835,3,0,10,44,0,0
u1191354656837910529,1,0,0,200,0,0
u1369267719888060419,3,0,0,169,0,0
u1360749532925988868,1,0,0,40,0,0
u3022540487,1,2,0,40,0,0
u1246170230457389057,1,0,0,16,0,0
u2798591073,0,0,0,169,0,0
u1216142878931480576,1,0,1,66,0,1
u989552461936553984,2,1,0,40,0,0
u842292222,3,1,1,199,0,0
u1032705009794932736,1,0,0,200,0,0
u3072533729,1,0,80,111,0,1
u1052418293636714497,0,0,16,203,0,0
u1345116343289475073,3,0,0,114,0,0
u1145786568000573441,5,1,1,201,0,0
u1143581334767579136,5,2,0,255,0,1
u2960483590,1,1,2,221,0,0
u348616633,1,0,6,48,0,0
u1006382332343824385,4,0,0,77,0,0
u1003664764260749312,1,0,0,39,0,0
u1053813136178978816,0,0,2,43,0,0
u132390927,0,0,1,195,0,0
u1310736463944802304,1,0,1,39,0,0
