id,followers,follower_sent,retweet,retweeted,membership,mentioned,post,like,pinned
u1325826172199055362,1,0.0516,2,0,3,3,287,0,1
u1021881101873233920,0,,0,0,0,218,233,0,0
u771463497020534788,1,-0.9263,1,0,0,7,72,0,0
u78269677,2,0.21415,2,0,1,11,74,0,0
u92737598,2,-0.49995,0,0,1,0,103,0,1
u1037958098,0,,2,0,0,2,123,0,1
u5717752,2,-0.11015000000000003,1,0,2,15,259,0,1
u825550783,1,-0.9864,1,0,0,2,135,0,0
u3072905932,5,-0.11814,1,0,12,1,195,0,1
u1650888786,0,,0,0,0,0,228,0,1
u1869834182,4,-0.15625000000000003,3,0,1,15,151,0,1
u270064609,5,0.36471666666666663,1,0,2,5,245,0,1
u1318301,10,-0.38028999999999996,2,0,13,25,143,0,1
u1604642828,0,,0,0,0,1,264,0,0
u82093305,10,0.3224909090909091,9,0,10,37,211,0,1
u18839785,132,-0.09682949640287773,1940,15,103,7218,2237,0,0
u19685838,1,0.6124,0,0,2,0,215,0,1
u19701496,0,,1,0,0,6,139,0,0
u746814823334354944,0,,1,0,2,3,237,0,0
u824630474006036482,7,0.14014285714285712,1,0,1,5,123,0,0
u1348440592997498881,0,,0,0,0,0,64,0,1
u949237429784936448,2,0.30425,3,0,0,13,246,0,1
u2564697607,4,0.08422499999999998,3,0,4,8,192,0,1
u904942452745936896,1,0.7096,0,0,0,0,114,0,1
u495433765,6,-0.1880666666666667,0,0,0,13,108,0,0
u787753885,0,,0,0,0,0,100,0,1
u421553388,4,0.61685,5,0,0,9,132,0,0
u1125744174752587776,2,0.4683,0,4,0,2,905,94,1
u716832049,0,,1,0,0,2,80,0,1
u1323402716606025730,5,0.03660000000000001,0,0,1,10,252,0,1
u1314646226495836160,3,0.24763333333333334,13,0,0,22,70,0,1
u1466462612443566084,0,,0,0,0,0,33,0,1
u38291055,4,-0.13044999999999998,2,0,3,2,131,0,0
u818903275,3,-0.20563333333333333,1,0,6,7,71,0,1
u2408195185,0,,1,0,1,1,216,0,0
u246124314,1,-0.4588,0,0,1,0,125,0,0
u347320239,15,0.08203125,16,45,14,34,690,69,1
u1478399255924592651,20,-0.7617619047619046,1,0,0,1,173,0,1
u452968919,0,,0,0,1,1,143,0,0
u1393321768153141248,0,,0,0,0,5,124,0,0
u1055732545881485312,0,,0,0,0,0,62,0,0
u222909206,6,-0.043500000000000004,2,0,4,54,404,0,0
u245845620,1,0.0,0,0,0,0,81,0,0
u1250813325098668032,1,0.7822,0,0,0,0,138,0,1
u290119776,2,-0.061950000000000005,0,0,0,0,239,0,1
u1445325831434297346,0,,1,0,0,1,196,0,0
u3504146176,0,,0,0,2,0,68,0,1
u1288937174,0,,0,0,4,0,44,0,1
u415786964,1,0.9469,1,0,3,1,102,0,0
u1187032681923694594,1,0.9831,0,0,1,2,65,0,1
u25966080,3,0.2326,0,0,3,0,77,0,0
u922934820023435264,2,-0.3452,0,0,3,1,301,0,1
u30920331,3,-0.2688333333333333,1,0,1,1,155,0,1
u124470248,6,-0.5296166666666666,4,0,7,8,81,0,0
u2932736534,1,0.8316,0,0,23,0,109,0,0
u268106699,3,0.03153333333333334,0,0,0,0,224,0,0
u1285275538588725250,1,0.9304,0,0,0,0,83,0,1
u3173790599,5,-0.23535999999999996,3,0,4,14,76,0,0
u104888667,2,-0.24849999999999997,0,0,0,0,81,0,0
u1126647130003845120,1,-0.981,0,0,1,1,113,0,1
u436025307,2,-0.4717,0,0,0,0,242,0,1
u131520915,0,,0,0,0,0,244,0,0
u222423220,12,0.032449999999999986,0,0,0,2,313,0,0
u843949865004601347,1,-0.5994,0,0,1,1,109,0,0
u3438883503,2,-0.44430000000000003,0,0,1,10,131,0,1
u741520723,14,-0.4074714285714286,7,0,13,18,434,0,1
u1333479757397319687,11,-0.3790090909090909,2,0,0,2,235,0,0
u124180350,1,0.0,1,0,0,4,191,0,1
u1345588687179042818,3,-0.3671666666666667,0,0,1,0,295,0,1
u760694335356690432,3,-0.29983333333333334,10,0,1,12,549,0,0
u3385372334,4,-0.35939999999999994,2,0,1,8,255,0,1
u1459470573734490112,3,-0.5246333333333334,24,0,1,56,505,0,1
u380226093,2,0.2446,0,0,4,2,123,0,0
u1173104323,3,-0.28373333333333334,6,0,0,9,113,0,0
u63044418,0,,1,0,0,1,122,0,1
u31621004,1,-0.9947,1,0,3,1,146,0,1
u44660449,4,0.25035,5,0,1,5,152,0,0
u25303349,0,,0,0,1,2,139,0,0
u65552075,3,-0.9757333333333333,0,0,0,0,106,0,0
u14514411,6,0.38494999999999996,1,0,4,1,42,0,0
u20979573,1,0.3664,0,0,1,0,95,0,1
u1898341622,1,-0.7615,2,0,0,27,71,0,1
u981266987090370561,1,-0.7143,0,0,1,1,158,0,1
u132306171,0,,0,0,2,1,274,0,0
u56042830,3,-0.7273666666666667,1,0,0,6,162,0,0
u173437122,2,-0.10525,0,0,0,0,41,0,1
u2327847480,0,,0,0,0,0,168,0,1
u32783596,0,,0,0,1,0,71,0,0
u1235377601331507200,5,0.06307999999999998,3,0,0,199,193,0,1
u4397367323,16,-0.07634374999999999,15,0,0,119,155,0,1
u1041912878,3,-0.21786666666666665,0,0,0,0,327,0,1
u9500242,23,-0.08116666666666668,15,0,35,57,322,0,1
u620297304,4,0.26075000000000004,2,0,0,10,183,0,1
u1604280392,1,0.7445,0,0,2,0,178,0,0
u603166695,3,0.43003333333333327,0,0,2,1,258,0,1
u37048246,1,0.4019,1,0,0,9,150,0,1
u1128147829606600706,5,-0.01040000000000001,2,0,3,2,274,0,1
u2169839476,1,0.7777,0,0,0,0,53,0,0
u1414307224529346560,4,-0.04074999999999998,4,0,0,5,163,0,1
u1571153029,0,,0,0,2,1,178,0,1
u200927461,1,0.4019,0,0,0,0,42,0,1
u1135622396,36,-0.11426666666666667,46,0,10,95,282,0,1
u91584999,12,-0.11052307692307688,5,0,1,16,94,0,1
u4513025417,0,,1,0,4,2,90,0,0
u961643882,2,0.4199,1,0,1,3,76,0,1
u49587515,1,-0.942,3,0,3,9,91,0,0
u1560161102,1,-0.508,1,0,2,4,205,0,1
u266756866,9,0.13225454545454543,2,0,13,25,81,0,0
u1319761188591288326,1,-0.7506,0,0,0,3,333,0,1
u501168399,2,0.04964999999999997,1,0,2,1,139,0,0
u296314959,11,-0.3869818181818182,0,0,1,8,400,0,1
u298608719,0,,0,0,1,2,212,0,1
u1223629211455369217,1,0.3612,0,0,0,0,48,0,0
u1941471,3,-0.1839333333333333,1,0,2,1,127,0,0
u1028185370,14,-0.4521285714285715,0,0,7,38,137,0,0
u378728498,3,0.1892666666666667,0,0,1,1,179,0,1
u1417518135289253893,5,-0.4465,0,0,0,3,108,0,0
u1482930468202827778,0,,0,0,0,0,131,0,1
u385671257,0,,0,0,0,0,45,0,1
u267134242,2,-0.47915,3,0,1,3,108,0,1
u2357866782,0,,0,0,1,0,60,0,0
u9588752,4,0.327725,0,0,11,5,118,0,1
u16190104,5,0.44946,0,0,1,1,158,0,0
u979267952,0,,0,0,0,0,81,0,1
u4838993955,0,,1,0,2,2,213,0,1
u183676674,2,-0.8766499999999999,0,0,0,0,243,0,0
u19087761,2,0.9334,2,0,1,16,83,0,0
u15324851,25,0.06988400000000002,11,0,11,45,101,0,0
u1437420715758825486,1,0.5983,0,0,0,0,40,0,0
u126359862,0,,0,0,0,0,41,0,1
u1234938783503650822,1,0.4019,0,0,1,10,152,0,1
u258014556,2,0.08779999999999999,1,0,3,2,135,0,1
u1314569427187200000,2,0.4889,0,0,1,0,124,0,0
u420888539,3,-0.37633333333333335,7,0,1,9,187,0,1
u1151518984635920384,3,0.7449,3,0,0,6,96,0,1
u2569261,9,0.19868888888888891,3,0,26,13,324,0,1
u299026077,2,-0.69175,4,0,1,18,377,0,1
u1271022352105603072,2,0.05679999999999996,2,0,0,8,176,0,0
u1251078374363222017,0,,0,0,0,1,75,0,0
u10312,1,0.4404,4,0,8,6,155,0,1
u2457052627,8,-0.029750000000000013,12,0,1,40,421,0,1
u8531792,13,0.11616666666666667,12,0,4,40,148,0,1
u302763502,7,-0.5071875,1,0,2,2,73,0,1
u257354839,23,-0.43597083333333325,24,0,10,32,138,0,0
u143560142,2,-0.9953000000000001,0,0,0,0,88,0,0
u1448422488598253580,1,-0.9881,1,0,0,5,157,0,1
u120342217,4,0.335425,2,0,3,15,94,0,1
u173847261,2,-0.9923000000000001,2,0,0,5,252,0,0
u988992203568562176,13,0.3957538461538462,10,0,1,33,526,0,1
u919777241327738881,0,,0,0,1,0,43,0,0
u2965324384,6,0.0652857142857143,2,0,6,7,142,0,1
u1035663785774772224,2,-0.60335,0,0,0,1,81,0,1
u3130253982,2,0.028700000000000003,1,0,1,2,131,0,1
u57331275,3,-0.04206666666666666,1,0,2,1,98,0,0
u1215572150213599233,0,,0,0,0,0,81,0,1
u1189169987715387392,3,0.05049999999999996,0,0,1,0,73,0,0
u894339217412816896,1,-0.9136,2,0,5,11,166,0,1
u14107202,3,-0.7722333333333333,2,0,4,2,398,0,1
u319245816,3,0.22663333333333333,0,0,5,16,337,0,1
u1921676136,3,-0.5874,2,0,0,4,367,0,1
u3388185700,1,0.0,0,0,0,0,46,0,1
u742022182935629824,0,0.0,7,0,0,8,120,0,1
u1445941321290629123,6,0.05625000000000002,3,0,0,6,90,0,0
u505687636,2,-0.3062,1,0,0,4,54,0,0
u716027743,0,,0,0,0,1,124,0,1
u42077885,3,-0.4457249999999999,0,0,0,11,148,0,1
u240883847,0,,0,0,3,0,202,0,0
u759779074063503360,3,-0.5665,0,0,2,1,147,0,0
u847906290416455680,2,-0.13840000000000002,1,0,0,1,101,0,1
u14266598,25,-0.155764,20,0,25,43,430,0,1
u76356243,1,0.8392,4,0,0,2,130,0,1
u17463660,21,-0.003786956521739138,159,0,69,420,475,0,1
u258031029,20,-0.03587000000000002,19,0,3,56,103,0,0
u832210737246433280,4,-0.026899999999999993,0,0,2,3,44,0,1
u22744252,1,0.623,0,0,0,2,87,0,0
u4882743003,62,-0.1644657142857143,308,0,17,372,371,0,1
u1338494995481948160,0,,0,0,0,0,21,0,0
u2783875490,19,-0.113765,34,0,2,43,212,0,1
u7828762,1,0.8514,0,0,6,2,96,0,1
u1183964060116799488,1,-0.9829,0,0,1,0,129,0,0
u188131343,2,-0.12925,1,0,0,3,142,0,1
u923574392,4,-0.3348,0,0,1,6,149,0,0
u3025255775,3,-0.24009999999999998,0,0,0,0,121,0,0
u550275541,2,0.34895,0,0,0,20,406,0,1
u887781377759879168,3,0.09106666666666667,2,0,2,16,237,0,1
u1687782967,9,0.17022222222222222,0,0,5,13,174,0,1
u132231788,6,0.10811666666666665,0,0,4,6,166,0,1
u1373133187660931082,0,,0,0,0,0,59,0,1
u29757971,13,-0.273023076923077,6,0,9,21,360,0,1
u762522504,6,-0.20489999999999997,3,0,0,8,162,0,1
u4911071001,0,0.296,0,0,0,0,163,0,1
u970596409975156737,2,-0.30755,0,0,2,0,263,0,1
u1191339074,2,-0.66395,3,0,0,16,273,0,1
u79275814,34,-0.03344722222222224,16,0,25,58,119,0,1
u2348210542,0,-0.9921,0,0,0,0,44,0,0
u1053384025342128128,4,0.7484,6,0,2,6,190,0,1
u2761477982,1,0.6369,0,0,0,1,111,0,1
u37846270,0,,0,0,2,0,84,0,0
u824342299450544128,2,-0.43673333333333336,2,0,1,210,323,0,1
u1398780446,0,,0,0,0,0,97,0,0
u951329744804392960,60,0.08916093749999997,30,417,21,439,1124,83,1
u249802598,0,,0,0,0,0,41,0,1
u14435027,0,,0,0,0,2,83,0,1
u91026902,18,0.11162000000000001,34,0,4,75,257,0,1
u801506876861120516,8,-0.020522222222222206,35,0,0,45,360,0,0
u748429553723449344,0,,0,0,0,0,40,0,0
u1166661971707682818,8,-0.4428333333333333,4,0,0,6,207,0,0
u545867378,1,0.9997,0,0,0,72,119,0,0
u531551276,1,0.7906,0,0,0,6,113,0,0
u303182021,1,0.8858,0,0,0,1,122,0,1
u212086894,3,-0.01683333333333333,19,71,0,31,1131,67,0
u143846337,1,-0.8074,1,0,0,6,120,0,1
u1276521227209883648,9,-0.08096,0,0,2,1,360,0,1
u850443572033794048,0,,0,0,0,0,92,0,0
u342823357,6,-0.34183333333333327,1,0,4,3,329,0,1
u824715859197259777,0,,0,0,0,0,200,0,1
u309680827,19,-0.39209000000000005,3,0,10,5,93,0,1
u488861903,2,0.0,2,0,3,1,186,0,0
u287441426,4,0.05709999999999997,0,0,0,3,166,0,0
u1003635296829935616,0,,0,0,0,0,206,0,1
u1468985309723443205,1,-0.2023,0,0,0,7,89,0,1
u501890850,0,,0,0,1,11,69,0,1
u305885445,3,-0.01466666666666668,10,0,0,12,214,0,1
u2349341445,1,-0.9958,0,0,0,0,105,0,0
u3400505326,1,0.6369,0,0,7,1,405,0,1
u1358461673472839681,0,,0,0,0,0,241,0,0
u1702638187,1,-0.9247,0,0,0,1,90,0,1
u1245507333863727106,1,0.7081,0,0,0,1,213,0,0
u486864604,6,-0.04993333333333333,2,0,11,2,133,0,1
u1137261048963239936,8,-0.6002625,0,0,0,2,214,0,1
u38510239,1,-0.5848,0,0,0,4,46,0,0
u18748910,3,-0.5236666666666666,1,0,0,1,242,0,1
u1117522716469407746,2,0.11080000000000001,10,0,0,11,92,0,1
u1133628638455369728,1,-0.8637999999999999,0,0,0,0,51,0,0
u20675211,11,-0.07250909090909095,0,0,8,2,70,0,0
u1027663771236540417,5,-0.18680000000000002,0,0,0,0,119,0,0
u388196118,2,-0.15844999999999998,0,0,3,5,66,0,0
u2858795547,1,-0.8221,18,0,0,18,183,0,0
u265179248,9,0.00934444444444444,31,0,13,96,339,0,1
u515463027,1,0.9927,1,0,1,1,79,0,0
u1043484575329144834,5,-0.6850166666666667,16,0,18,50,264,0,1
u199729835,6,-0.18400000000000002,1,0,0,6,78,0,1
u1394537875933253632,0,,0,0,1,3,238,0,1
u1184388770839351297,1,0.6486,0,0,0,3,254,0,1
u15904695,2,0.03745,1,0,4,2,130,0,0
u1294731029526257664,0,,0,0,0,12,41,0,1
u2564494133,1,-0.059299999999999964,0,0,1,1,210,0,1
u710257852514967552,0,,0,0,4,0,81,0,0
u85158589,5,0.21588,0,0,1,2,282,0,0
u23795051,1,-0.9979,0,0,0,33,191,0,1
u1399718953509916672,1,0.8483,0,0,0,1,80,0,0
u1176961820,1,-0.0258,3,0,0,20,98,0,1
u907713572087746561,1,-0.875,13,0,0,13,53,0,1
u1256741,3,-0.3218666666666667,4,0,7,5,214,0,1
u434899582,0,-0.9921,0,0,2,0,134,0,0
u2904196516,0,,1,0,0,2,119,0,1
u1360297187926753284,8,0.13674999999999995,6,0,0,10,86,0,1
u253689543,0,,0,0,0,0,79,0,0
u2997432747,0,,0,0,1,1,332,0,1
u845728716831391744,0,,9,0,1,16,72,0,1
u3139615076,5,-0.39934000000000003,1,0,4,1,179,0,1
u539900878,0,,0,0,1,0,295,0,1
u25721553,0,,0,0,3,0,45,0,1
u64402420,1,0.8658,0,0,0,15,86,0,0
u54169961,6,-0.35568571428571427,9,0,5,24,377,0,1
u275665686,1,0.802,1,0,1,2,154,0,1
u1066151600,28,0.23536562500000002,26,0,39,184,502,0,1
u844156043286511617,2,-0.028549999999999964,1,0,0,1,282,0,0
u879755033159532546,0,,0,0,0,0,41,0,1
u964893938,1,-0.3182,0,0,0,1,131,0,1
u366011894,2,0.07600000000000001,0,0,1,3,96,0,0
u3442591,1,0.0,1,0,0,10,157,0,1
u1336785847258140675,1,0.9657,0,0,0,0,41,0,1
u1316760229955039233,1,0.3831,1,0,1,5,165,0,0
u1246946795017535488,0,,0,0,0,0,81,0,0
u2478687612,1,-0.9271,1,0,0,2,218,0,0
u67665407,5,-0.2039333333333333,8,0,4,14,155,0,1
u509364459,4,-0.18057499999999999,0,0,0,0,163,0,0
u1077871705,0,,10,0,0,10,203,0,0
u1283883824225689600,1,-0.5388,0,0,1,0,178,0,1
u29521967,7,0.016700000000000017,4,0,1,16,388,0,1
u25663453,3,-0.5037666666666666,1,0,10,8,211,0,1
u400938602,15,0.06135,1,0,2,2,355,0,0
u875039516683366400,4,-0.00845999999999999,10,0,0,16,177,0,1
u14301286,8,-0.1284375,0,0,20,6,175,0,0
u22510140,16,0.30821875,7,0,8,25,167,0,1
u20627081,5,0.02139999999999999,8,0,4,21,262,0,1
u4157533276,4,0.55006,2,0,0,9,126,0,0
u2906692181,6,-0.3051166666666667,6,0,4,6,120,0,1
u281528381,14,-0.1273357142857143,0,0,0,0,48,0,1
u1285901302279680000,12,-0.2537307692307692,27,0,0,64,221,0,1
u3579621921,14,-0.41350666666666674,5,0,4,20,470,0,1
u4682476633,2,-0.63715,11,0,2,15,112,0,0
u625722067,4,0.06007500000000002,1,0,0,15,131,0,1
u2343747193,1,-0.9992,0,0,1,1,164,0,1
u241709263,7,-0.48962857142857147,3,0,8,10,81,0,1
u1324488980285530114,3,0.18764999999999996,4,0,0,6,195,0,1
u1279331656671932417,5,0.1944,0,0,1,0,137,0,0
u234748936,0,,0,0,0,0,280,0,0
u17938259,0,,1,0,1,1,189,0,1
u2228049900,2,-0.9954000000000001,1,0,0,1,83,0,1
u28886855,0,,0,0,0,0,143,0,1
u326255267,64,-0.20497076923076923,45,0,32,96,530,0,1
u740509130,3,-0.7418666666666667,0,0,4,1,385,0,1
u159949675,1,-0.8225,1,0,0,2,94,0,1
u572479189,16,-0.17630625,29,0,7,107,346,0,1
u17101840,1,0.128,0,0,2,0,105,0,1
u14926224,1,0.7096,0,0,0,1,40,0,0
u1342170055602298880,0,,0,0,0,0,41,0,1
u25100920,0,,2,0,1,7,158,0,0
u448913750,2,0.2133,1,499,0,1,726,93,0
u13776102,0,,0,0,3,0,77,0,0
u18989355,49,-0.1744632653061225,17,0,16,86,411,0,1
u42950013,3,0.23343333333333335,0,0,2,2,298,0,1
u127566864,3,-0.6415666666666667,0,0,0,3,253,0,1
u4493854096,2,0.6860999999999999,0,0,0,6,171,0,0
u19862991,2,0.45485,0,0,0,0,142,0,1
u972226278857302016,0,,0,0,0,0,40,0,0
u3306880089,1,-0.967,0,0,1,21,210,0,0
u770602758,6,-0.3081833333333334,3,0,1,9,48,0,0
u105181465,1,-0.3182,1,0,3,3,130,0,0
u1231357729601544192,2,0.8199000000000001,0,0,0,2,241,0,1
u14792763,1,-0.4939,0,0,1,4,165,0,1
u1031347404,3,0.8090666666666667,4,0,0,6,172,0,1
u2868329501,2,-0.012949999999999962,0,0,0,1,83,0,1
u402888514,39,-0.4390487179487179,34,0,14,55,521,0,0
u1451120639591518208,4,-0.875,0,0,1,0,280,0,1
u40621757,1,0.0,0,0,0,14,91,0,1
u86038487,1,-0.9779,0,0,0,0,81,0,1
u1095033681490731008,2,-0.148,0,0,1,6,229,0,1
u25820511,3,0.04319999999999998,2,0,2,3,78,0,0
u24181511,1,0.813,0,0,2,0,49,0,0
u4548073756,0,,2,0,1,2,214,0,1
u1465729182101651461,12,-0.02250769230769229,0,0,1,0,40,0,0
u172501837,3,-0.41159999999999997,0,0,4,6,195,0,1
u1193645005405147136,7,0.012899999999999976,0,0,0,0,284,0,0
u1417292543797125124,1,-0.9881,3,0,0,7,68,0,1
u1028951881882714114,3,-0.10436666666666668,0,0,0,3,178,0,1
u960421569448247296,0,0.0,0,0,1,0,43,0,0
u14221950,3,-0.2804333333333333,0,0,1,0,104,0,1
u271204092,1,0.9081,0,0,2,1,69,0,1
u1129632299446702081,0,,0,0,0,0,40,0,1
u917211276,1,-0.3595,11,0,4,14,105,0,1
u1025447508879790080,2,-0.9945333333333334,1,0,0,1,325,0,1
u289955516,10,-0.3163500000000001,2,0,4,7,402,0,0
u422562472,7,-0.14954285714285714,1,0,0,2,203,0,0
u1012472611,3,-0.11526666666666667,20,0,2,68,117,0,1
u1490509230,1,0.9574,6,0,3,10,122,0,1
u18825537,3,-0.009000000000000008,1,0,3,13,338,0,1
u14420299,3,-0.20919999999999997,0,0,10,0,68,0,0
u1119430820,10,-0.11567272727272727,26,0,3,39,184,0,0
u1449703517476700160,1,-0.6494,1,0,0,1,167,0,1
u1106624677,0,,1,0,0,1,139,0,1
u1460062934,0,,2,0,3,4,125,0,1
u922987529149628416,0,,0,0,0,0,90,0,0
u168627231,3,0.37620000000000003,1,0,4,3,146,0,0
u89438779,15,-0.07576250000000001,1,0,0,4,259,0,1
u72848433,0,,0,0,0,1,123,0,1
u360620396,0,0.0085,1,0,1,4,65,0,0
u87914827,4,-0.48539999999999994,0,0,7,2,362,0,1
u2810140122,6,0.3973333333333333,4,0,1,14,156,0,1
u344138329,1,-0.8273,1,0,1,5,219,0,1
u20795316,1,0.9681,1,0,2,1,52,0,1
u1134895228073193472,1,0.9865,0,0,0,4,180,0,0
u193288540,12,-0.33832500000000004,0,0,2,5,125,0,0
u18726763,4,0.7517,4,0,8,14,83,0,0
u1338706656729866243,4,-0.298025,10,0,1,16,107,0,1
u2466645955,6,-0.2067,8,44,8,32,1081,59,1
u15491703,3,-0.4914,1,0,1,1,251,0,0
u965996269956104192,0,,1,0,0,1,242,0,1
u1378009141,0,,0,0,1,0,173,0,1
u291009942,10,-0.21550999999999995,10,0,7,30,399,0,1
u9991202,0,,0,0,0,8,71,0,1
u150286407,1,0.9042,0,0,2,0,48,0,1
u20640328,9,-0.12949999999999998,29,0,20,59,450,0,1
u81605971,2,-0.8597,1,0,0,1,154,0,0
u264198727,3,0.48039999999999994,0,0,0,0,283,0,0
u818514295726161920,5,-0.2193166666666667,0,0,1,0,297,0,0
u432615800,2,-0.80775,0,0,0,18,144,0,0
u2441687850,0,,0,0,8,9,71,0,0
u1377222038826455043,1,0.9428,0,0,0,4,124,0,1
u5416122,11,0.1977818181818182,1,0,4,14,147,0,1
u431728429,5,0.3484333333333334,2,0,7,15,338,0,0
u1270236737667624963,9,-0.47117,0,0,1,0,81,0,1
u1599266138,24,-0.41092916666666657,16,0,2,33,326,0,1
u1353757483278495746,0,,0,0,0,0,123,0,0
u597705626,2,-0.2296,0,0,1,6,174,0,1
u280293549,6,0.34340000000000004,15,0,0,24,302,0,1
u362105466,1,0.1779,0,0,1,0,272,0,1
u23024287,0,,1,0,1,1,187,0,1
u1300331696756318208,0,,0,0,0,0,204,0,1
u701070585569353729,4,0.180525,8,0,3,10,117,0,1
u44425241,29,-0.112,140,0,14,239,710,0,1
u1384181149375680523,0,,0,0,0,0,95,0,0
u862830880812912640,0,,0,0,0,0,187,0,0
u19386622,14,0.3122666666666667,6,0,18,25,460,0,0
u1250465612754644992,1,0.717,0,0,1,0,124,0,1
u436790634,1,0.8672,0,0,0,3,86,0,1
u1434162521326374917,0,,0,0,0,0,101,0,1
u390051930,1,0.019250000000000003,3,0,1,5,203,0,0
u825118244277252097,2,-0.47195,0,0,0,1,280,0,0
u1391310739210653696,1,0.9377,0,0,0,0,133,0,0
u3167516932,0,0.5951,0,0,1,0,69,0,0
u3866016492,0,,1,0,0,1,70,0,1
u19895282,42,-0.04216808510638299,28,205,19,185,1033,81,0
u988093566,0,,0,0,1,0,201,0,0
u1148610685212987392,3,-0.011700000000000007,0,0,0,6,211,0,0
u16629994,15,-0.006818750000000012,36,0,23,102,377,0,1
u1143809513117618176,0,,3,0,0,3,300,0,1
u932895309826609152,2,-0.4969,1,0,0,5,235,0,1
u397407287,0,,0,0,0,0,46,0,0
u202966979,0,,0,0,0,15,72,0,0
u1174900823106580480,6,0.09363333333333335,0,0,9,36,92,0,1
u182458957,1,0.0,0,0,8,0,137,0,0
u2827331114,0,,0,0,0,0,202,0,1
u869828658,0,,0,0,0,0,53,0,0
u4555244481,18,0.23661666666666667,22,0,5,142,358,0,0
u46705997,0,,0,0,0,1,111,0,1
u342654371,0,,0,0,0,2,65,0,1
u419910512,6,-0.16275714285714285,0,0,0,0,122,0,0
u275349340,14,-0.46391333333333334,0,0,5,7,291,0,0
u263365424,1,0.3365,0,0,1,0,312,0,0
u716510182,0,,9,0,0,10,71,0,0
u3053327031,3,0.30973333333333336,1,0,0,3,213,0,0
u804907418,0,,0,0,0,0,51,0,0
u1246058490067591174,1,0.0,0,0,0,0,90,0,0
u1313942281347530770,3,-0.3066333333333333,0,0,0,1,140,0,1
u2178814483,3,-0.8515333333333334,6,0,1,28,254,0,1
u2726411455,3,-0.16480000000000003,1,0,0,3,65,0,1
u271446237,0,,0,0,0,0,81,0,1
u1058917562,7,0.4173714285714286,2,0,14,15,99,0,1
u1312588450122493952,1,-0.9868,0,0,1,0,88,0,0
u1140425863458107394,1,0.957,0,0,0,14,116,0,1
u908604605533163520,2,0.4417,1,0,1,4,184,0,1
u373752071,2,0.62205,1,0,0,5,130,0,1
u966620922630299648,0,,3,0,0,8,274,0,1
u21106525,0,,0,0,1,20,142,0,1
u46067518,1,0.9865,1,0,1,0,71,0,0
u1155556792673292288,3,0.13486666666666666,1,0,0,5,99,0,1
u410248163,0,,5,0,0,12,61,0,0
u2985335882,5,-0.043320000000000004,5,0,0,9,287,0,1
u1460040516234625026,2,-0.9876,1,0,1,1,225,0,1
u1248351519730290688,0,-0.9921,0,0,0,0,290,0,0
u821172724701786112,9,0.03665999999999999,1,0,1,3,252,0,1
u1241948459365740544,1,0.0258,0,0,0,4,106,0,1
u309822757,19,-0.35928421052631576,61,0,11,75,183,0,0
u1418189938143764480,5,-0.17468,0,0,0,0,94,0,0
u19619556,11,0.20494545454545454,20,0,7,44,316,0,1
u4203811,7,-0.15507142857142853,4,0,1,7,276,0,1
u1715151974,5,-0.4915000000000001,1,0,1,5,338,0,1
u1351569182362628096,0,,6,0,1,11,217,0,0
u729821560144601088,6,-0.41030000000000005,2,0,0,4,123,0,1
u2390924198,0,,0,0,2,0,136,0,0
u169733094,0,,0,0,0,1,220,0,0
u80800571,5,-0.35086000000000006,0,0,1,0,189,0,0
u1139298009303269376,0,,0,0,1,0,98,0,1
u1010890008067272704,0,,0,0,1,0,67,0,1
u952290263166275584,4,0.46265,0,0,0,0,80,0,0
u938779359543951360,6,-0.24371666666666666,7,0,7,18,389,0,1
u220770269,0,,0,0,1,0,255,0,0
u2265403950,1,0.0,3,0,1,7,382,0,1
u1448963381398945808,0,,0,0,0,5,143,0,0
u19346439,13,-0.06240000000000001,8,0,5,34,505,0,1
u1457884165131571208,0,,0,0,0,0,61,0,0
u1189808280807387136,6,0.21522857142857146,0,0,0,0,126,0,1
u904032392863772674,3,-0.3758000000000001,1,0,1,3,193,0,0
u54384777,0,,6,0,6,6,153,0,1
u43946052,1,0.05645,0,0,0,12,132,0,1
u2509272898,4,-0.40979999999999994,3,0,1,11,128,0,0
u1110206225981947909,1,0.9893,0,0,0,0,42,0,0
u178537877,1,0.66065,0,0,0,3,43,0,0
u1238458857774612480,0,,0,0,0,0,200,0,0
u1115388969368391680,0,,0,0,0,0,80,0,0
u40839292,16,-0.4650235294117648,93,222,27,145,1356,79,1
u185864560,3,0.34790000000000004,1,0,1,0,222,0,1
u843919785385771010,1,0.0,0,0,2,1,223,0,1
u33979523,2,-0.09284999999999999,1,0,9,4,162,0,1
u1163270035210530816,15,-0.18168750000000003,0,0,2,3,160,0,1
u87501688,3,-0.22769999999999999,1,0,7,4,168,0,1
u1015008139270414336,1,0.8625,5,0,0,5,170,0,1
u1928962722,4,-0.711825,4,0,1,13,170,0,1
u2172538184,6,-0.6622,0,0,0,0,84,0,1
u1405651435761582090,1,-0.963,1,0,0,2,208,0,1
u806583785408131077,31,0.25876774193548385,112,0,1,161,490,0,1
u774607771023052800,0,-0.9921,0,0,0,0,125,0,0
u25269971,2,0.5941333333333333,0,0,3,0,65,0,1
u114566480,0,,0,0,0,1,70,0,0
u14311114,0,,0,0,0,0,114,0,1
u1049562882520899584,2,-0.49765,0,0,0,0,275,0,1
u1260119664656617472,6,-0.5024833333333333,0,0,0,0,67,0,0
