id,followers,follower_sent,retweet,retweeted,membership,mentioned,post,like,pinned
u300974581,21,0.6188727272727274,9,0,4,39,124,0,1
u723276986618134529,4,0.9010750000000001,9,0,0,10,148,0,1
u15414356,7,-0.46154285714285714,19,0,1,33,306,0,0
u375875616,1,0.9854,0,0,2,1,204,0,1
u1007882312,0,,0,0,0,2,323,0,1
u824684769543741440,8,0.3553875,21,0,1,31,63,0,1
u59490293,21,0.12039523809523807,8,0,10,26,104,0,1
u481655487,33,-0.042082352941176474,34,0,26,46,159,0,1
u424226560,1,0.062,0,0,2,0,233,0,0
u1392521493171511299,3,0.11783333333333335,1,0,0,1,284,0,1
u1201586966803836928,2,0.0686,1,0,1,3,222,0,1
u306616453,1,0.9708,0,0,1,0,220,0,1
u1268216884706631681,0,,0,0,0,0,200,0,0
u17752852,0,,0,0,1,0,153,0,1
u734830233573036032,1,-0.8033,0,0,0,1,223,0,1
u1214974944066637825,0,0.0258,14,0,0,41,436,0,1
u1356084128056102917,3,-0.145075,0,0,0,0,199,0,1
u2364309430,2,0.029200000000000004,2,0,7,33,176,0,1
u1199101727703744512,0,,0,0,2,0,136,0,1
u83003531,1,0.0,0,0,1,0,248,0,1
u755057897583804416,16,-0.08121176470588237,73,0,5,58,262,0,1
u117012571,1,0.6271,0,0,0,0,200,0,0
u1076691588,3,0.029633333333333328,3,0,5,3,54,0,0
u136226033,0,,0,0,0,0,124,0,1
u949912893729931264,1,-1.0,0,0,0,0,134,0,1
u281481684,1,0.9963,0,0,1,0,63,0,0
u1266346076,1,0.8539,0,0,0,0,40,0,0
u435861279,8,-0.2992625,0,0,0,2,90,0,1
u30161995,1,0.3612,0,0,2,0,43,0,1
u716836788443045889,2,0.9901,0,0,0,0,203,0,1
u593711620,0,,0,0,1,0,72,0,0
u89537401,4,-0.1561,0,0,1,1,218,0,0
u18229734,1,-0.7907,1,0,1,1,174,0,1
u4701079976,4,-0.280375,1,0,0,3,202,0,1
u98726426,2,0.10020000000000001,1,0,4,1,66,0,1
u2375449098,4,0.19690000000000002,37,0,4,68,198,0,0
u3377571425,0,-0.09034999999999999,0,0,1,2,120,0,0
u41703501,5,0.30550000000000005,2,0,7,10,142,0,0
u127414067,18,0.014052631578947358,12,0,5,27,161,0,1
u15449821,2,-0.26995,0,0,1,1,334,0,1
u28211058,0,,0,0,0,0,199,0,0
u1475835662301646853,0,,0,0,0,0,88,0,0
u741349681,10,0.019572727272727276,5,0,3,5,446,0,0
u960830688,1,0.9984,0,0,0,0,96,0,1
u29005683,4,0.76875,0,0,3,7,369,0,1
u1074764690281123840,0,,0,0,0,0,196,0,0
u15300520,8,0.268725,4,0,7,8,112,0,0
u743691131188174848,2,-0.18449999999999997,0,0,0,0,200,0,1
u1271163370717265927,15,-0.2478333333333333,48,0,0,113,390,0,0
u385972738,1,0.5093,1,0,1,3,55,0,1
u162869238,5,0.9905199999999998,3,0,6,5,133,0,1
u1288058558844735488,1,0.9999,0,0,0,0,243,0,0
u23431221,10,0.7099199999999999,1,0,3,9,305,0,1
u17142606,1,0.7506,0,0,3,0,70,0,1
u2909233365,1,0.9643,0,0,0,6,210,0,1
u1240938259737382912,6,-0.25962857142857143,0,0,0,0,56,0,0
u2304319056,2,-0.47825,2,0,0,2,187,0,1
u256087496,4,-0.6860999999999999,1,0,1,4,373,0,0
u233748520,1,-0.9684,0,0,0,1,53,0,0
u237612784,2,0.051949999999999996,3,0,3,5,358,0,1
u1308881028,2,-0.28805000000000003,0,0,1,0,155,0,0
u2826536509,1,0.5994,1,0,2,2,150,0,1
u855322805633556480,2,-0.45865,10,0,0,10,145,0,0
u17173157,3,0.29146666666666665,1,0,3,2,259,0,1
u1308877368627519489,8,-0.268025,7,0,2,8,306,0,1
u102955736,9,0.04055555555555555,17,0,3,38,527,0,0
u3278581543,1,0.9886,0,0,1,1,184,0,1
u818077433362530304,0,,0,373,0,0,468,24,0
u1300767523521155072,1,-0.4033,1,0,0,5,167,0,0
u838463971417968640,1,0.9449,0,0,0,0,90,0,0
u1110153836,3,0.3324666666666667,1,0,3,1,191,0,1
u191346389,0,,3,0,0,5,224,0,1
u286071851,1,0.191,0,0,2,1,61,0,1
u1359560950521683970,1,0.9999,0,0,0,0,133,0,1
u1200330399102197761,4,0.53525,6,0,3,11,1045,0,1
u16453390,0,,0,0,0,0,200,0,0
u4276885338,0,,0,0,0,0,43,0,0
u1278057515289391107,4,0.382725,4,0,0,23,215,0,0
u22573600,2,0.7244999999999999,5,0,5,5,217,0,0
u976475226,2,0.47605000000000003,0,0,0,0,76,0,0
u1443752445541117964,2,0.008949999999999958,0,0,1,0,211,0,0
u799617770,4,0.674725,5,0,0,16,221,0,1
u774932638486454272,0,,0,0,0,0,201,0,1
u47799986,1,-0.9971,17,0,0,20,222,0,1
u247986275,0,,0,0,0,0,43,0,1
u880389800,4,0.37729999999999997,11,0,2,12,55,0,0
u3028678097,0,,0,0,0,0,148,0,0
u40656162,0,,0,0,1,1,56,0,0
u704932611953725440,7,-0.08542857142857141,2,0,0,3,229,0,0
u1163359091747672064,2,-0.7970999999999999,0,59,0,0,376,88,0
u111995707,4,0.4526,6,0,4,7,494,0,0
u802717332804169728,0,,0,0,0,0,96,0,1
u1947301,40,0.002258536585365865,21,0,28,106,482,0,1
u1405277131094036480,3,-0.3268666666666667,5,0,1,5,100,0,1
u724536250657447940,1,0.4363,0,0,2,1,220,0,1
u6753702,2,0.4006,0,0,1,7,127,0,0
u787461596763258880,2,0.91165,0,0,0,1,169,0,1
u1329019492832251904,0,,0,0,0,0,32,0,0
u442783434,2,-0.6627500000000001,0,0,0,0,114,0,1
u2263595708,3,0.9890333333333334,0,0,0,0,119,0,1
u732351187752620033,1,0.9889,0,0,0,3,272,0,0
u1422351820270182405,0,,0,0,0,0,21,0,0
u2228920519,2,0.5827,0,0,1,0,234,0,0
u61637586,1,0.989,0,0,0,1,247,0,1
u2213206130,1,-0.8385,0,0,0,1,161,0,0
u17656042,0,,0,0,0,0,40,0,0
u25956933,3,0.49656666666666666,1,0,2,2,250,0,1
u387846472,0,,0,0,1,0,66,0,1
u163526569,1,-0.7956,0,0,2,2,108,0,0
u357452342,6,0.9630166666666667,0,0,0,0,206,0,0
u873502641099354113,1,0.9963,5,0,1,7,61,0,1
u1256873303412801538,2,-0.44875,0,0,0,0,40,0,0
u4898531429,3,0.3475333333333334,5,0,1,6,84,0,0
u1062026032771989505,4,0.485875,1,0,9,8,118,0,1
u18252547,1,0.6537,0,0,0,0,131,0,1
u206457337,4,-0.010325,2,0,0,3,265,0,1
u97576151,5,0.11650000000000005,4,0,2,11,140,0,0
u765254833884565510,2,-0.07105,0,0,1,1,60,0,0
u236864371,2,0.2202,0,0,2,3,66,0,0
u167771431,11,0.24368333333333325,6,0,5,24,140,0,0
u811414973985550336,6,-0.41373333333333334,10,0,3,3,366,0,1
u46940318,1,-0.8472999999999999,2,0,0,2,111,0,0
u2867383969,1,0.25,2,0,0,3,101,0,0
u21324951,12,0.3719333333333334,10,0,5,22,75,0,1
u53757167,2,0.36555,1,105,1,9,1167,69,1
u1347924816800739328,0,,0,0,0,0,81,0,0
u8883702,2,0.81975,1,0,7,2,286,0,1
u277110517,1,0.2566,0,0,0,0,39,0,0
u1974551736,1,-0.9805,0,0,0,0,129,0,1
u242741229,6,0.7420833333333334,33,0,5,47,127,0,1
u873087053952466945,11,-0.4789545454545454,9,0,0,23,190,0,1
u968008274003005440,28,0.3175689655172414,307,0,23,1302,786,0,1
u1354562733107269632,1,0.5859,3,0,0,7,63,0,0
u401775393,8,0.5059625,12,0,9,15,89,0,0
u39281327,1,0.5615,5,0,2,12,142,0,1
u24290265,23,0.3752173913043478,30,0,5,35,419,0,1
u1230733221521833984,0,,0,0,0,0,192,0,0
u2290406826,0,,0,0,0,1,211,0,1
u1455952964397457408,2,-0.5233666666666666,12,0,1,13,128,0,1
u19213332,5,-0.20722000000000002,1,0,12,47,150,0,0
u2235191251,10,0.53556,0,0,0,1,203,0,1
u131160588,0,,1,0,1,1,274,0,1
u8515632,0,,1,0,1,2,361,0,1
u51673470,1,0.5939,0,0,0,0,200,0,0
u15694863,7,0.5374714285714287,8,0,7,27,558,0,1
u1062040776593588225,0,,0,0,1,0,124,0,1
u556865087,10,-0.20744,10,0,6,16,81,0,1
u617266600,60,0.06137096774193548,26,0,17,46,235,0,1
u19596074,8,0.07457500000000002,0,0,19,6,260,0,1
u10340482,11,0.6611363636363636,1,0,7,6,122,0,1
u399361634,1,0.8545,4,0,2,10,126,0,0
u826339217747935233,5,0.25544,0,0,0,0,201,0,1
u604675580,12,0.015791666666666666,11,0,8,23,279,0,0
u1445061766413799429,0,,0,0,0,0,133,0,1
u1303719423564484615,7,-0.06986666666666665,10,0,2,14,217,0,1
u75868325,0,,0,0,0,0,200,0,0
u1134041597778128897,0,,0,0,1,1,43,0,0
u246501884,0,,0,0,0,0,111,0,1
u1318643210638577672,14,-0.16561764705882356,12,0,4,24,191,0,1
u27608584,1,0.0,0,0,3,0,63,0,0
u3503611,0,,0,0,0,0,248,0,0
u3938173949,18,-0.079355,6,0,7,8,293,0,1
u508486032,0,,0,0,0,7,224,0,1
u1433880516063862787,2,-0.5,0,0,0,0,201,0,1
u512417432,2,0.11804999999999999,1,0,4,1,254,0,1
u43104079,2,-0.34104999999999996,0,0,2,0,128,0,1
u32046854,1,-0.9767,0,0,0,1,133,0,0
u2882689413,5,0.023919999999999986,0,0,1,0,87,0,0
u1020286453186744320,0,,0,0,0,0,207,0,0
u385877448,10,0.68433,11,0,5,25,104,0,1
u198928424,2,-0.0736,3,0,0,4,213,0,0
u4219118463,1,-0.296,1,0,0,1,53,0,1
u19199866,6,0.00026666666666666505,11,0,2,15,236,0,0
u1127902479616806913,0,,3,0,0,5,169,0,1
u1205917987666038784,3,0.18619999999999995,1,0,1,1,59,0,0
u171828737,2,0.99945,0,0,0,0,73,0,1
u1130039606403977216,2,0.97655,1,0,0,3,49,0,1
u2683210415,6,-0.04284999999999999,11,0,0,15,200,0,1
u1424569134851891208,1,0.6537,1,0,0,1,321,0,0
u2391383192,2,-0.51945,1,0,0,4,111,0,1
u16973594,1,0.9756,0,0,0,0,40,0,1
u281227216,2,-0.83405,0,0,1,0,146,0,1
u1163335762848428032,2,-0.5456666666666666,0,0,0,1,132,0,0
u233631354,14,0.26158571428571425,2,0,11,7,301,0,1
u2530553016,3,-0.33316666666666667,1,0,0,2,237,0,0
u269969154,1,0.9984,0,0,0,1,180,0,1
u867649384573542400,2,-0.1511,0,0,0,1,246,0,0
u1232440596507308033,2,0.025050000000000017,0,0,2,0,54,0,1
u236681248,1,-0.4902,0,0,2,0,44,0,1
u16949344,63,0.23774218749999995,158,0,38,401,639,0,0
u106471365,6,-0.04771666666666669,1,0,3,1,197,0,0
u17408148,0,,0,0,0,0,123,0,1
u1224143260073054210,1,0.8687,0,0,0,0,182,0,0
u769574110393409536,0,,0,0,0,0,39,0,0
u610994783,7,0.8264857142857144,5,0,10,11,86,0,0
u1060847293228859392,2,-0.012249999999999983,0,0,3,0,160,0,1
u981365223889260544,2,0.4065,1,0,2,3,221,0,1
u8431652,2,0.014200000000000004,2,0,6,5,374,0,1
u1205693744399319041,7,0.10115,0,0,0,1,200,0,0
u19559884,2,0.5,1,0,1,1,61,0,1
u4202665216,9,-0.46009,0,0,1,3,191,0,0
u735679939,1,0.9994,0,0,0,2,362,0,1
u1351969053045268480,3,0.32266666666666666,3,0,2,4,96,0,1
u82431632,2,0.94615,2,0,1,35,274,0,1
u13361922,3,-0.40116666666666667,1,0,4,1,383,0,1
u1665918283,5,0.48146666666666665,0,0,3,3,80,0,0
u18621550,0,,0,0,1,0,211,0,0
u18949452,113,0.32459590163934443,84,0,44,907,1567,30,0
u913087115071762432,3,-0.023900000000000008,4,0,1,7,157,0,1
u20565295,2,0.9762,1,0,3,5,72,0,0
u719466262737350656,6,0.1644,103,0,2,151,250,0,1
u311030684,2,0.06620000000000004,0,0,0,9,109,0,0
u138093963,2,-0.0258,0,0,6,3,117,0,1
u760301440795631617,2,0.0010000000000000009,0,0,0,0,51,0,1
u547878712,2,-0.48965,0,0,0,1,246,0,0
u730387431678222337,4,-0.34938,0,0,0,0,199,0,0
u1451156672974577665,0,,27,0,1,61,186,0,0
u1658469984,0,,0,0,0,0,74,0,0
u543761210,0,,2,0,0,3,263,0,1
u241731661,0,,0,0,1,0,121,0,1
u1083810073435099142,1,0.1531,0,0,0,2,206,0,1
u17463449,1,0.9906,0,0,0,0,96,0,1
u15084242,1,0.48105,4,0,0,0,65,0,0
u1397545675416645633,2,-0.99995,8,0,0,8,78,0,0
u3191025717,0,,0,0,1,1,224,0,1
u168611837,0,,0,0,0,0,40,0,0
u1351871516795924481,4,-0.563975,4,0,0,7,126,0,1
u1440370719989268489,1,0.9997,1,0,0,4,249,0,1
u968455868516839425,8,-0.020079999999999997,22,0,0,32,183,0,0
u169864622,6,0.6194142857142857,7,0,5,10,281,0,1
u19170880,13,0.30848461538461536,14,0,5,32,157,0,0
u18698737,0,,0,0,0,0,40,0,0
u14697685,3,0.3480666666666667,0,0,1,2,202,0,1
u1017811719861792769,12,-0.47864166666666663,2,0,2,9,438,0,0
u409193824,1,0.4019,0,0,0,28,220,0,1
u17391072,0,,0,0,1,0,99,0,0
u1077642344,0,,0,0,0,0,99,0,1
u25049813,0,,0,0,0,0,139,0,0
u806347865073315844,2,-0.02615,0,0,3,10,210,0,1
u780384414228447233,0,,0,0,0,8,192,0,0
u51002583,10,0.015654545454545435,12,0,3,19,626,0,1
u1308200889409245190,3,-0.2576,0,0,0,0,233,0,0
u19959363,1,-0.77015,1,0,1,2,71,0,0
u1267683221405347840,2,0.28865,2,0,1,8,123,0,1
u3128457231,2,0.07763333333333333,1,0,1,2,299,0,1
u369837085,3,-0.05763333333333335,1,0,4,1,220,0,1
u1093438809344229376,3,0.17574999999999996,8,0,1,11,94,0,1
u3190417213,2,0.98505,2,0,3,5,87,0,0
u2373999608,14,0.33698666666666666,9,0,8,10,272,0,0
u3305807792,33,0.33752352941176467,123,0,11,236,376,0,0
u471224215,16,0.09748124999999999,48,0,10,62,142,0,1
u57292527,1,-1.0,1,0,0,3,148,0,0
u1022252960,3,0.3292,3,0,2,8,190,0,1
u566688127,14,0.3371533333333333,92,0,6,224,660,0,0
u592459244,4,0.17504999999999998,0,0,0,3,323,0,1
u948891169,3,0.21183333333333335,0,0,0,0,322,0,1
u734474803437010944,4,0.6512,1,0,2,3,141,0,1
u1473123325413109760,0,,0,0,0,0,82,0,0
u1394444230328651782,2,-0.20906666666666665,0,0,0,0,91,0,0
u110513845,0,,0,0,0,0,233,0,1
u608610375,16,0.04758235294117647,14,0,5,20,98,0,1
u1349588593,10,0.61113,2,0,12,26,129,0,1
u801108851454050304,2,0.7459,2,0,0,12,66,0,1
u373194989,2,-0.2832,1,0,3,3,70,0,1
u1314646226495836160,5,0.36926,13,0,0,22,70,0,1
u95673988,9,0.9545444444444444,4,0,7,6,53,0,0
u97026993,1,0.9997,0,0,2,0,49,0,0
u222802742,0,,0,0,0,0,105,0,0
u61968072,3,0.43979999999999997,1,587,0,5,1150,64,1
u1348683154815655940,7,0.34690000000000004,14,0,6,19,112,0,1
u23273872,24,0.06832800000000003,42,0,5,66,397,0,1
u54913,3,0.3705,4,0,9,15,317,0,1
u1072187272815149057,16,0.10994999999999996,14,0,6,33,284,0,1
u803285077467635712,0,,0,0,0,0,17,0,0
u4833621828,5,0.053339999999999985,5,0,1,6,126,0,1
u1092889387,17,0.19358823529411764,14,0,8,79,291,0,1
u2399928805,2,0.47665,0,0,5,0,105,0,0
u89903229,1,1.0,0,0,1,0,90,0,1
u994758342454083584,0,,0,0,0,0,84,0,0
u1187714754669895680,3,0.6572333333333333,0,0,1,1,97,0,1
u14538949,3,0.3575333333333333,2,0,6,7,75,0,0
u892792496,0,,3,0,9,8,283,0,0
u17837184,50,0.20704807692307686,92,0,17,326,379,0,1
u1418456277076914178,1,-0.8271,0,0,0,0,153,0,0
u1100423496813998081,9,0.03243333333333335,4,0,8,6,47,0,0
u1420806670486282246,1,0.9984,0,0,0,0,109,0,0
u1239644065160986636,8,0.011650000000000021,5,0,5,7,295,0,1
u1164652906991247360,1,-0.8126,3,0,0,4,109,0,0
u10666172,44,0.12969795918367344,39,0,21,171,474,0,1
u21161380,2,0.2009,5,0,0,24,97,0,0
u18654401,3,-0.10293333333333325,2,0,5,3,84,0,0
u22105603,5,-0.012999999999999992,4,0,8,7,377,0,1
u1382264169475497985,5,0.1717,11,0,1,32,206,0,1
u68365933,1,0.4356,0,0,2,1,150,0,1
u14974486,1,0.5563,0,0,0,1,124,0,0
u2535367145,0,,1,0,1,2,380,0,1
u1159445850730455045,2,0.9994000000000001,0,0,0,0,64,0,0
u94312292,1,0.1115,17,0,0,23,223,0,1
u159514231,3,0.011433333333333332,0,0,1,3,203,0,1
u123291874,3,0.492925,10,0,1,13,124,0,0
u849537369887920128,0,,0,0,0,0,41,0,1
u835903914058870784,4,0.3399,1,0,0,1,229,0,0
u1318523101588738048,1,0.9992,0,0,0,0,200,0,0
u65647247,0,,0,0,0,0,41,0,1
u14125938,2,0.6328,3,0,10,5,365,0,1
u16491569,15,0.1035,12,0,11,44,390,0,1
u39759481,2,0.9815499999999999,0,0,0,0,222,0,0
u1537985016,1,0.25,0,0,2,13,85,0,1
u267510129,2,0.8858,1,0,2,2,72,0,1
u1399942575457390596,3,0.024175000000000016,5,4,2,1,1181,39,1
u757880123206971392,1,-0.0516,2,0,1,3,58,0,1
u16852687,1,-0.8159,0,0,0,0,81,0,0
u424299559,1,0.8885,0,0,0,0,289,0,1
u221035750,3,-0.24312500000000004,3,0,1,4,195,0,0
u1045360120987701248,13,0.08156153846153838,7,0,6,9,241,0,1
u2297072474,15,0.45845333333333327,0,0,8,0,139,0,1
u1197140485854380034,3,-0.31360000000000005,0,0,0,0,249,0,0
u1918976136,0,,0,0,0,0,170,0,0
u493647521,0,,0,0,0,0,189,0,1
u26408434,0,,0,0,0,0,243,0,0
u1162091664,0,,0,0,1,0,96,0,1
u17628900,3,0.06065000000000001,2,0,17,0,60,0,0
u1315363538,8,0.02468749999999998,10,0,6,8,53,0,0
u261037340,28,0.08764642857142857,69,0,5,127,346,0,1
u1159164717270593537,3,0.8374666666666667,2,0,0,0,209,0,1
u21797072,5,0.03468,0,0,8,0,42,0,0
u635750362,10,-0.009427272727272699,9,0,4,20,317,0,1
u1234810062117507073,0,,1,0,0,5,366,0,0
u53003701,2,0.6111500000000001,0,0,0,0,519,0,1
u1390320320,3,-0.015433333333333318,0,0,0,0,40,0,0
u4723008448,0,,0,0,1,0,77,0,0
u5058231,4,0.87,2,0,4,20,306,0,1
u192737798,4,0.47154999999999997,0,0,2,12,190,0,1
u28358443,1,0.8058,0,0,0,1,211,0,0
u367043342,1,0.9835,0,0,1,0,81,0,0
u1090179003082772480,4,0.515975,1,0,2,1,128,0,1
u2990916053,0,,0,0,0,0,193,0,0
u1045527063610843136,1,-0.6093,0,0,0,0,40,0,0
u1220721637152174080,3,0.8221333333333334,0,0,0,0,40,0,0
u4688373872,0,,0,0,4,0,131,0,0
u188131343,0,,1,0,0,3,142,0,1
u50222237,5,-0.12868000000000002,2,0,1,2,56,0,1
u21741420,6,0.30591666666666667,7,0,3,35,296,0,1
u1289767477,0,,0,0,0,0,197,0,1
u17922456,1,-0.8834,8,0,0,10,219,0,0
u2448420767,2,-0.56585,1,0,0,9,144,0,1
u337631207,6,0.9536500000000001,1,0,8,4,64,0,0
u874456737889361920,0,,1,0,1,8,153,0,1
u1204656930477789184,0,,0,0,0,0,233,0,0
u1405978773204393995,0,,0,0,0,0,40,0,0
u1418314766729289729,1,0.9078,0,0,0,5,190,0,1
u1413335307425091586,3,0.10586666666666666,2,0,0,3,81,0,1
u5483202,11,0.2719909090909091,5,0,2,14,56,0,1
u350907112,3,0.3484333333333334,1,0,1,3,87,0,0
u145167715,0,,0,0,1,1,99,0,1
u19836849,0,,0,0,0,0,40,0,0
u730795063840804864,4,0.606375,1,0,0,1,124,0,1
u30956116,7,0.0067714285714285715,0,0,3,9,113,0,0
u37722041,1,0.3612,0,0,4,2,155,0,1
u2707961760,29,0.2723933333333333,7,0,14,24,348,0,1
u157516153,9,-0.14528888888888888,10,0,0,44,281,0,1
u12480582,27,0.3869857142857143,28,0,62,65,517,0,0
u22971125,10,-0.12874999999999998,31,0,5,40,207,0,1
u1084782270140084224,1,0.9532,0,0,1,0,148,0,1
u84458264,0,,0,0,0,0,40,0,0
u273556880,0,,0,0,0,0,40,0,0
u3317035123,4,-0.57806,0,0,0,0,200,0,1
u1349716171533266945,1,0.9984,0,0,1,0,121,0,1
u738068723752394752,1,-0.599,1,0,9,1,162,0,1
u355851082,1,-0.7956,0,0,2,2,173,0,1
u983247178075398144,0,,0,0,0,0,101,0,0
u15822295,9,-0.11896,18,0,5,28,184,0,0
u1520571438,1,0.8336,1,0,2,6,184,0,1
u1005256214,3,0.6666666666666666,0,0,2,0,43,0,1
u156322365,3,-0.3333333333333333,5,0,5,20,89,0,1
u270016038,3,0.05116666666666666,0,93,0,0,182,86,0
u84653850,57,0.30140517241379317,105,0,23,146,580,0,1
u62550664,5,-0.18977999999999995,10,0,1,17,53,0,1
u198267924,0,,0,0,2,0,51,0,1
u2846809907,2,-0.009550000000000003,13,0,2,15,256,0,0
u3866215932,0,,0,0,0,0,84,0,1
u55828179,1,-0.0534,0,0,0,1,53,0,0
u194161870,10,0.56753,6,0,5,24,280,0,1
u163662008,2,0.7081999999999999,0,0,1,0,117,0,1
u181346324,0,,0,0,2,2,232,0,1
u1121017851492462592,2,0.9716,13,0,1,32,243,0,0
u1479441671897161728,3,-0.6656000000000001,0,0,0,0,92,0,1
u18136711,1,0.8588,0,0,1,0,216,0,0
u1104527291302916096,2,0.4458333333333333,1,0,0,1,123,0,1
u3904320391,6,0.45295,2,0,4,7,241,0,1
u122052466,0,-0.5362,0,0,1,1,207,0,0
u54531975,1,0.0,0,0,0,0,192,0,0
u475987826,2,-0.44755,0,0,5,3,78,0,0
u122358111,0,,0,0,0,2,121,0,0
u1283883824225689600,0,,0,0,1,0,178,0,1
u1358752537302585344,1,0.4497,1,0,0,1,133,0,0
u2657378531,0,,0,0,0,0,240,0,0
u1353721109762420736,3,-0.12943333333333334,12,0,0,14,105,0,1
u83688315,5,-0.28264000000000006,1,0,0,17,297,0,1
u862936300063571969,5,0.19741999999999998,4,0,0,6,95,0,0
u1017098024600809472,5,0.7472200000000001,4,0,2,26,219,0,1
u69516734,1,-0.985,0,0,0,0,41,0,1
u16403723,7,0.37725714285714285,10,0,2,12,182,0,1
u1147136656857849857,0,,0,0,1,0,122,0,1
u1328700431661461504,1,-0.5267,0,0,2,0,230,0,0
u1148597561206460423,1,0.9835,0,0,0,0,88,0,0
u1044199178153447424,2,-0.41509999999999997,3,0,1,5,92,0,0
u357661916,5,0.11600000000000002,2,0,4,8,106,0,1
u1128631023044939776,1,-0.8675,0,0,1,0,42,0,1
u47684219,7,0.6715142857142856,8,0,6,38,147,0,1
u75123430,0,,0,0,2,1,109,0,1
u778547520,0,,0,0,0,0,86,0,0
u625484747,2,-0.5251,0,0,2,0,237,0,0
u1224277870551425024,2,0.5966,1,0,0,2,41,0,0
u836004302246158336,0,,0,0,0,0,94,0,1
u14808226,13,0.4692846153846153,26,0,5,58,220,0,0
u161989914,0,,0,0,0,0,42,0,0
u1053063936172421120,2,0.99915,0,0,1,0,136,0,0
u287065061,1,-0.9253,0,0,0,0,41,0,1
u478505732,0,,0,0,0,1,75,0,1
u840458011,2,-0.021049999999999958,4,0,1,6,113,0,0
u1076183603242065920,3,-0.007566666666666684,2,0,0,3,151,0,0
u1348642942261583976,0,,1,0,0,1,164,0,0
u21759817,3,0.49543333333333334,4,0,2,6,201,0,1
u366444204,3,-0.2572666666666667,4,0,5,4,63,0,0
u469585219,4,0.060475,1,0,4,1,101,0,1
u3620455520,6,0.6697000000000001,1,0,3,15,201,0,1
u235708122,1,0.0,0,0,0,0,101,0,0
u917856734,2,-0.24535,1,0,0,1,175,0,1
u20194562,8,0.2805375,4,0,0,18,68,0,0
u73958544,0,,0,0,0,0,99,0,1
u2189523500,0,,1,0,1,3,210,0,0
u18290719,9,0.8337333333333333,2,0,10,25,164,0,0
u2563372862,4,0.00023999999999999578,2,0,2,4,317,0,1
u2407419524,1,0.6249,0,0,1,1,177,0,1
u789086584444452864,0,0.753,1,0,5,1,68,0,1
u31485284,0,,4,0,2,6,104,0,0
u1107665142504919040,2,0.03620000000000001,5,0,1,26,182,0,1
u466487923,0,,0,0,1,0,69,0,0
u1286204089232166912,2,0.98535,0,0,0,5,140,0,1
u482133423,16,0.62265,5,0,19,0,45,0,0
u27046750,0,,1,0,3,2,283,0,1
u117602839,3,0.10303333333333335,1,0,2,1,174,0,0
u39465821,0,,0,0,0,0,51,0,0
u1386355178278768641,1,0.5362,0,0,0,1,165,0,1
u1943712272,2,-0.94615,0,0,0,0,181,0,1
u1368730032043139075,0,,0,0,0,0,84,0,0
u11695472,33,0.08814705882352941,8,0,25,45,331,0,1
u113340818,0,,0,0,0,0,199,0,0
u338332423,1,-0.0772,0,0,2,1,81,0,1
u1326515944169070595,0,,5,0,1,13,211,0,0
u2577286614,2,0.027200000000000002,2,0,2,3,115,0,0
u1016858867173609473,1,0.0,0,0,0,0,201,0,1
u2341433004,7,-0.2165,36,0,6,49,354,0,1
u95790678,1,0.2144,0,0,0,0,154,0,0
u1300401179231485953,0,,0,0,0,0,177,0,0
u1483769092481896451,0,,0,0,0,0,78,0,0
u1115248548,1,-0.4019,1,0,0,2,213,0,1
u350509998,6,0.9910500000000001,0,0,6,1,43,0,1
u1282328911611924480,2,-0.15949999999999998,0,0,0,2,44,0,0
u43781888,2,0.24785,1,0,0,1,146,0,1
u20447568,1,0.0772,11,0,1,13,210,0,0
u804987353848803328,1,0.2716,0,0,0,0,40,0,0
u781293,11,0.26112727272727276,14,0,27,58,302,0,1
u716905889,0,,1,0,1,1,166,0,1
u2152906452,0,,0,0,0,0,226,0,1
u8592732,6,0.17866666666666667,16,0,14,27,280,0,1
u1183503749660205056,1,0.4939,0,0,0,1,122,0,0
u815604185148358660,1,-0.1531,0,0,1,1,102,0,1
u59179684,5,0.62262,7,0,1,9,71,0,0
u3164017995,2,-0.7018,1,0,2,3,220,0,0
u1897657981,0,,1,0,0,1,230,0,0
u22138505,1,-0.3164,1,0,4,1,386,0,1
u352029891,1,0.5423,0,0,0,46,157,0,1
u1281565354733559811,0,,0,0,1,1,118,0,1
u390429492,2,0.3018,4,0,1,6,333,0,1
u169733094,0,,0,0,0,1,220,0,0
u4560644893,0,,0,0,2,0,40,0,0
u24654189,3,0.6310333333333333,0,0,1,9,247,0,0
u16854448,1,-0.9976,0,0,0,0,148,0,1
u79402753,1,0.4497,5,0,0,20,79,0,1
u1035418272764715008,24,-0.09037777777777777,64,0,7,240,572,0,1
u15828025,4,0.047075000000000006,0,0,2,2,179,0,1
u734446370665443334,4,0.62425,5,0,2,7,217,0,1
u287335493,4,-0.379725,2,0,0,5,161,0,1
u907115786,1,0.5996,0,0,0,0,169,0,1
u17145459,2,0.5924,0,0,1,0,103,0,1
u439928778,6,-0.6121,2,0,6,4,426,0,1
u88702710,16,-0.10809999999999996,8,0,3,37,359,0,0
u32950484,6,-0.10063333333333334,5,0,2,12,164,0,1
u951554551508848640,2,0.12505000000000002,0,0,0,3,40,0,1
u1354068975559303170,7,-0.2649571428571429,2,0,1,13,274,0,0
u35530944,1,-0.9999,0,0,0,3,54,0,0
u861191468,0,,3,0,1,8,209,0,0
u912574472858820608,1,0.8854,0,0,0,0,83,0,0
u708826764,0,,0,0,1,6,221,0,0
