0y1,0y0,0yc0,0yc1,10y1,10y0,10yc0,10yc1,20y1,20y0,20yc0,20yc1,30y1,30y0,30yc0,30yc1,40y1,40y0,40yc0,40yc1,50y1,50y0,50yc0,50yc1,60y1,60y0,60yc0,60yc1,70y1,70y0,70yc0,70yc1,80y1,80y0,80yc0,80yc1,90y1,90y0,90yc0,90yc1,100y1,100y0,100yc0,100yc1,110y1,110y0,110yc0,110yc1,120y1,120y0,120yc0,120yc1,130y1,130y0,130yc0,130yc1,140y1,140y0,140yc0,140yc1,150y1,150y0,150yc0,150yc1,160y1,160y0,160yc0,160yc1,170y1,170y0,170yc0,170yc1,180y1,180y0,180yc0,180yc1,190y1,190y0,190yc0,190yc1,200y1,200y0,200yc0,200yc1,210y1,210y0,210yc0,210yc1,220y1,220y0,220yc0,220yc1,230y1,230y0,230yc0,230yc1,240y1,240y0,240yc0,240yc1,250y1,250y0,250yc0,250yc1,260y1,260y0,260yc0,260yc1,270y1,270y0,270yc0,270yc1,280y1,280y0,280yc0,280yc1,290y1,290y0,290yc0,290yc1
0.0,-0.00022535797,0.0,-0.00027177148,0.0,0.3509643,0.0,0.04333085,0.0,0.7835539,0.0,0.20354696,0.0,0.9424685,0.0,0.40362722,0.0,0.90266913,0.0,0.55865264,0.0,1.0431987,0.0,0.74223673,0.0,1.1458416,0.0,0.8896556,0.0,1.2189493,0.0,1.0394331,0.0,1.2804406,0.0,1.120548,0.0,1.2548707,0.0,1.08317,0.0,1.3176367,0.0,1.1403316,0.0,1.3471997,0.0,1.1077012,0.0,1.4145172,0.0,1.1451104,0.0,1.4221114,0.0,1.12305,0.0,1.4228375,0.0,1.169028,0.0,1.4474523,0.0,1.172982,0.0,1.4206238,0.0,1.1963015,0.0,1.3952988,0.0,1.1719962,0.0,1.459208,0.0,1.20877,0.0,1.4007465,0.0,1.2410308,0.0,1.4306917,0.0,1.2314458,0.0,1.3886788,0.0,1.2552124,0.0,1.4353062,0.0,1.3469051,0.0,1.3999683,0.0,1.311081,0.0,1.4160343,0.0,1.3367418,0.0,1.3860047,0.0,1.2848682,0.0,1.3899264,0.0,1.2953917,0.0,1.4195063,0.0,1.2106614,0.0,1.3969359,0.0,1.2078292,0.0,1.3885533,0.0,1.2883102
0.0,-0.00050857826,0.0,-0.0002605573,0.0,0.32897797,0.0,0.06008824,0.0,0.7341208,0.0,0.22056279,0.0,0.8112271,0.0,0.41557312,0.0,0.67164224,0.0,0.5479787,0.0,0.70601094,0.0,0.7200884,0.0,0.6969116,0.0,0.86778355,0.0,0.7068187,0.0,0.9699346,0.0,0.7674144,0.0,1.0731261,0.0,0.76308686,0.0,1.0568604,0.0,0.82404804,0.0,1.0400443,0.0,0.79370445,0.0,1.0689543,0.0,0.8230508,0.0,1.0913943,0.0,0.80455005,0.0,1.0927761,0.0,0.79560286,0.0,1.1005057,0.0,0.82528,0.0,1.1429785,0.0,0.80925405,0.0,1.1256647,0.0,0.7601436,0.0,1.1551256,0.0,0.82407206,0.0,1.1776705,0.0,0.7527724,0.0,1.2221837,0.0,0.79634374,0.0,1.2569592,0.0,0.74940956,0.0,1.2488117,0.0,0.77783394,0.0,1.3182102,0.0,0.7473226,0.0,1.305536,0.0,0.7439813,0.0,1.3426932,0.0,0.6973667,0.0,1.3372298,0.0,0.6973876,0.0,1.3205861,0.0,0.7284458,0.0,1.3007172,0.0,0.70731884,0.0,1.285183,0.0,0.69753313,0.0,1.3786415
0.0,-0.0008890483,0.0,-7.491566e-05,0.0,0.28765008,0.0,0.07364237,0.0,0.66019404,0.0,0.22834131,0.0,0.66845155,0.0,0.41754276,0.0,0.4588176,0.0,0.5513606,0.0,0.37513155,0.0,0.71160394,0.0,0.23831409,0.0,0.84162295,0.0,0.13215381,0.0,0.9458563,0.0,0.10220512,0.0,1.0128617,0.0,0.05003538,0.0,1.001171,0.0,0.044528335,0.0,0.99156535,0.0,-0.0003667575,0.0,0.97348225,0.0,-0.0005403302,0.0,0.99903935,0.0,-0.0008486273,0.0,1.0292189,0.0,-0.0008439957,0.0,1.0577699,0.0,-0.00056889065,0.0,1.0914619,0.0,-0.00061658456,0.0,1.084697,0.0,-0.0010733665,0.0,1.1084125,0.0,-0.0007399566,0.0,1.1555218,0.0,-0.0012628806,0.0,1.1980354,0.0,-0.00094551727,0.0,1.2362332,0.0,-0.0012447438,0.0,1.2528104,0.0,-0.0011316342,0.0,1.3105184,0.0,-0.0011944768,0.0,1.3254484,0.0,-0.0012206715,0.0,1.337024,0.0,-0.001553519,0.0,1.3731401,0.0,-0.001494441,0.0,1.3750352,0.0,-0.001244038,0.0,1.3123317,0.0,-0.0013313874,0.0,1.3256252,0.0,-0.0015262445,0.0,1.4286665
0.0,-0.00020928531,0.0,-0.0004024594,0.0,0.37204823,0.0,0.037997283,0.0,0.81377083,0.0,0.20053959,0.0,0.95929027,0.0,0.40028232,0.0,0.8956311,0.0,0.5550178,0.0,1.0122027,0.0,0.7387935,0.0,1.0915186,0.0,0.9274943,0.0,1.1506413,0.0,1.044875,0.0,1.210727,0.0,1.1805724,0.0,1.1981648,0.0,1.169274,0.0,1.2649324,0.0,1.1722753,0.0,1.2810892,0.0,1.1175239,0.0,1.3393242,0.0,1.1492823,0.0,1.3395607,0.0,1.1927917,0.0,1.3395593,0.0,1.197866,0.0,1.3682637,0.0,1.1966983,0.0,1.3489013,0.0,1.1963904,0.0,1.3264849,0.0,1.2266362,0.0,1.3955829,0.0,1.2489893,0.0,1.3446975,0.0,1.3001363,0.0,1.3799589,0.0,1.2809695,0.0,1.3409443,0.0,1.3048408,0.0,1.3917012,0.0,1.3463095,0.0,1.3644826,0.0,1.3404576,0.0,1.3839381,0.0,1.3604158,0.0,1.3596023,0.0,1.3952271,0.0,1.3669735,0.0,1.3430086,0.0,1.400471,0.0,1.2144327,0.0,1.385625,0.0,1.2182493,0.0,1.3818856,0.0,1.350531
0.0,-0.00087592925,0.0,-4.4086275e-05,0.0,0.28895018,0.0,0.07669936,0.0,0.6609269,0.0,0.23625773,0.0,0.66530704,0.0,0.41412145,0.0,0.45152026,0.0,0.5465018,0.0,0.36354366,0.0,0.68700147,0.0,0.22102135,0.0,0.8248322,0.0,0.11107014,0.0,0.9265029,0.0,0.08309252,0.0,0.96921057,0.0,0.03454335,0.0,0.9798377,0.0,0.02844052,0.0,0.9613192,0.0,-0.0005380727,0.0,0.9697599,0.0,-0.00071725645,0.0,1.0085123,0.0,-0.0010164178,0.0,1.0047996,0.0,-0.0010108817,0.0,1.0270494,0.0,-0.0007301094,0.0,1.0451665,0.0,-0.00077345927,0.0,1.0605378,0.0,-0.0012536525,0.0,1.1160085,0.0,-0.0009227657,0.0,1.1122032,0.0,-0.0014506485,0.0,1.1860241,0.0,-0.001125717,0.0,1.2334908,0.0,-0.0014068377,0.0,1.2704846,0.0,-0.0012910047,0.0,1.2966866,0.0,-0.0013378498,0.0,1.3341186,0.0,-0.0013535414,0.0,1.3615249,0.0,-0.0016605291,0.0,1.3751651,0.0,-0.0015943383,0.0,1.3745018,0.0,-0.0013333592,0.0,1.3274221,0.0,-0.0014168452,0.0,1.3334417,0.0,-0.0016066044,0.0,1.4562522
0.0,-0.00022544905,0.0,-0.00021635852,0.0,0.3589666,0.0,0.05605407,0.0,0.8059131,0.0,0.21378717,0.0,0.99365664,0.0,0.40432292,0.0,0.9948537,0.0,0.55468845,0.0,1.1639467,0.0,0.75592643,0.0,1.2797815,0.0,0.9399146,0.0,1.3345248,0.0,1.0987892,0.0,1.3658261,0.0,1.1677386,0.0,1.3276997,0.0,1.2459304,0.0,1.3961446,0.0,1.2433233,0.0,1.435751,0.0,1.1913861,0.0,1.5076404,0.0,1.2233608,0.0,1.5218104,0.0,1.2645543,0.0,1.5235656,0.0,1.2454815,0.0,1.5488945,0.0,1.2460052,0.0,1.5260432,0.0,1.2586946,0.0,1.5145737,0.0,1.2491587,0.0,1.5818228,0.0,1.2730265,0.0,1.5301406,0.0,1.2906914,0.0,1.5547261,0.0,1.2850323,0.0,1.5150746,0.0,1.3291904,0.0,1.5715207,0.0,1.3700877,0.0,1.542136,0.0,1.3595515,0.0,1.5736104,0.0,1.3498359,0.0,1.5654082,0.0,1.3492682,0.0,1.5734253,0.0,1.3048047,0.0,1.5986171,0.0,1.2848287,0.0,1.5833141,0.0,1.2679338,0.0,1.576404,0.0,1.3158176
0.0,-0.00024466246,0.0,-0.00028960116,0.0,0.3412755,0.0,0.042516127,0.0,0.7841338,0.0,0.2040098,0.0,0.99830806,0.0,0.3983249,0.0,1.0340135,0.0,0.5659104,0.0,1.2311887,0.0,0.75492,0.0,1.3665851,0.0,0.94498086,0.0,1.4255527,0.0,1.0808468,0.0,1.4522705,0.0,1.1357727,0.0,1.4190905,0.0,1.1349298,0.0,1.4937477,0.0,1.1721444,0.0,1.5481381,0.0,1.153481,0.0,1.6244189,0.0,1.2461638,0.0,1.6426569,0.0,1.2096102,0.0,1.642046,0.0,1.2163076,0.0,1.664819,0.0,1.2549834,0.0,1.6422832,0.0,1.1997354,0.0,1.6407102,0.0,1.2183249,0.0,1.7105598,0.0,1.2548425,0.0,1.6637452,0.0,1.27854,0.0,1.6851497,0.0,1.2839768,0.0,1.6511676,0.0,1.2999662,0.0,1.7156317,0.0,1.3627908,0.0,1.6864688,0.0,1.3321615,0.0,1.7265095,0.0,1.3249608,0.0,1.7324057,0.0,1.2923844,0.0,1.7420189,0.0,1.2985337,0.0,1.7644439,0.0,1.230697,0.0,1.7468144,0.0,1.196921,0.0,1.7372206,0.0,1.3051568
0.0,-0.0005364671,0.0,-0.00031487472,0.0,0.33737898,0.0,0.049859665,0.0,0.7500829,0.0,0.20800628,0.0,0.82615215,0.0,0.4014408,0.0,0.6905033,0.0,0.56756335,0.0,0.7021787,0.0,0.7287439,0.0,0.66066325,0.0,0.9052669,0.0,0.66206217,0.0,1.0028524,0.0,0.735571,0.0,1.1151536,0.0,0.7497423,0.0,1.0880104,0.0,0.8207127,0.0,1.0888889,0.0,0.7919188,0.0,1.0824544,0.0,0.82978183,0.0,1.0540656,0.0,0.82289195,0.0,1.1476513,0.0,0.82555676,0.0,1.0823188,0.0,0.87003255,0.0,1.1338928,0.0,0.8667896,0.0,1.1374512,0.0,0.82842296,0.0,1.1855992,0.0,0.9078237,0.0,1.1830516,0.0,0.84855103,0.0,1.2248213,0.0,0.9094942,0.0,1.2595644,0.0,0.8718819,0.0,1.2518119,0.0,0.9078887,0.0,1.330403,0.0,0.8914599,0.0,1.2897385,0.0,0.9041885,0.0,1.3022779,0.0,0.87265605,0.0,1.3373476,0.0,0.88225174,0.0,1.2984581,0.0,0.93212163,0.0,1.1967841,0.0,0.9303498,0.0,1.2695615,0.0,0.9400375,0.0,1.3641773
0.0,-0.00018259816,0.0,-0.00042913755,0.0,0.3546091,0.0,0.03944073,0.0,0.7874549,0.0,0.20920603,0.0,0.95344305,0.0,0.40548086,0.0,0.93550164,0.0,0.5697538,0.0,1.0806079,0.0,0.751665,0.0,1.1786141,0.0,0.9141798,0.0,1.2392354,0.0,1.0608988,0.0,1.2851477,0.0,1.1850067,0.0,1.2621739,0.0,1.1493901,0.0,1.33029,0.0,1.15767,0.0,1.3603287,0.0,1.1721287,0.0,1.4215229,0.0,1.1673616,0.0,1.426345,0.0,1.1821344,0.0,1.4247468,0.0,1.2040153,0.0,1.4505668,0.0,1.2039928,0.0,1.4308038,0.0,1.1747892,0.0,1.416152,0.0,1.1921065,0.0,1.4838448,0.0,1.2331294,0.0,1.4370817,0.0,1.2458444,0.0,1.4680452,0.0,1.2601945,0.0,1.433337,0.0,1.2744348,0.0,1.4878733,0.0,1.3367652,0.0,1.4597571,0.0,1.335529,0.0,1.4826072,0.0,1.343964,0.0,1.4619114,0.0,1.3557798,0.0,1.4674704,0.0,1.297274,0.0,1.4971552,0.0,1.238158,0.0,1.480779,0.0,1.2214754,0.0,1.4735144,0.0,1.3626175
0.0,-0.00061281514,0.0,-0.00033532613,0.0,0.34535792,0.0,0.060145587,0.0,0.76707643,0.0,0.21357763,0.0,0.83108675,0.0,0.4105593,0.0,0.67232376,0.0,0.5594505,0.0,0.65054405,0.0,0.73753226,0.0,0.55637884,0.0,0.8734125,0.0,0.48095092,0.0,0.97337073,0.0,0.49248856,0.0,1.0484211,0.0,0.45724455,0.0,1.0594163,0.0,0.48442867,0.0,1.0332438,0.0,0.42302662,0.0,1.0468829,0.0,0.43637654,0.0,1.09902,0.0,0.42025286,0.0,1.1193097,0.0,0.4254292,0.0,1.1231904,0.0,0.47089788,0.0,1.0817703,0.0,0.47579956,0.0,1.1271317,0.0,0.4372447,0.0,1.1611594,0.0,0.5114951,0.0,1.1737562,0.0,0.457187,0.0,1.2358644,0.0,0.5181924,0.0,1.2500787,0.0,0.48107204,0.0,1.2707235,0.0,0.5138252,0.0,1.3388172,0.0,0.509241,0.0,1.3066951,0.0,0.522811,0.0,1.3220208,0.0,0.49533603,0.0,1.330474,0.0,0.5077993,0.0,1.3133074,0.0,0.55622023,0.0,1.2164614,0.0,0.55807984,0.0,1.2354021,0.0,0.5627657,0.0,1.364049
0.0,-0.00020721056,0.0,-0.00036459722,0.0,0.32744017,0.0,0.029085085,0.0,0.7408543,0.0,0.19229041,0.0,0.91471845,0.0,0.39120525,0.0,0.92283857,0.0,0.549547,0.0,1.1013521,0.0,0.72686625,0.0,1.2418804,0.0,0.8774191,0.0,1.329508,0.0,1.0342269,0.0,1.3830643,0.0,1.1104258,0.0,1.3540428,0.0,1.0998548,0.0,1.43185,0.0,1.1262459,0.0,1.4812677,0.0,1.1020479,0.0,1.5507343,0.0,1.1328988,0.0,1.5683664,0.0,1.1837151,0.0,1.5616457,0.0,1.1709503,0.0,1.579621,0.0,1.1471206,0.0,1.5556204,0.0,1.1535957,0.0,1.551426,0.0,1.1771901,0.0,1.6198747,0.0,1.1971338,0.0,1.5688401,0.0,1.2590756,0.0,1.5867004,0.0,1.2279885,0.0,1.5492425,0.0,1.2812613,0.0,1.6061637,0.0,1.3083972,0.0,1.5737362,0.0,1.2858707,0.0,1.6121316,0.0,1.2841848,0.0,1.6119384,0.0,1.3078047,0.0,1.6152703,0.0,1.2874347,0.0,1.6359527,0.0,1.1923475,0.0,1.6209606,0.0,1.1633204,0.0,1.6174762,0.0,1.2755071
0.0,-0.00023160352,0.0,-0.0003280752,0.0,0.34316292,0.0,0.05871401,0.0,0.7803855,0.0,0.19300607,0.0,0.9730352,0.0,0.39097327,0.0,0.990719,0.0,0.5567185,0.0,1.1750296,0.0,0.74723333,0.0,1.3179682,0.0,0.95214427,0.0,1.3997796,0.0,1.1043978,0.0,1.4563237,0.0,1.1893992,0.0,1.4375949,0.0,1.1936116,0.0,1.5201668,0.0,1.2182505,0.0,1.5760434,0.0,1.1857804,0.0,1.6512979,0.0,1.2248933,0.0,1.6665033,0.0,1.3042789,0.0,1.66008,0.0,1.2302316,0.0,1.6775367,0.0,1.253526,0.0,1.6535672,0.0,1.2065096,0.0,1.6523669,0.0,1.2440076,0.0,1.7283713,0.0,1.3022535,0.0,1.6868007,0.0,1.2730055,0.0,1.7127867,0.0,1.2738329,0.0,1.6823528,0.0,1.2809727,0.0,1.7505376,0.0,1.3473109,0.0,1.724159,0.0,1.3208733,0.0,1.767548,0.0,1.3012007,0.0,1.7708479,0.0,1.3132011,0.0,1.7769669,0.0,1.291905,0.0,1.802902,0.0,1.2448684,0.0,1.7855507,0.0,1.1837139,0.0,1.780753,0.0,1.3386829
0.0,-0.00025244968,0.0,-0.00029848656,0.0,0.3119261,0.0,0.04814942,0.0,0.71824044,0.0,0.22407767,0.0,0.9463768,0.0,0.4047525,0.0,1.0395453,0.0,0.5564599,0.0,1.2730162,0.0,0.7409086,0.0,1.4383101,0.0,0.9055525,0.0,1.4955037,0.0,1.0505772,0.0,1.5096412,0.0,1.1280081,0.0,1.4703305,0.0,1.1542101,0.0,1.5462534,0.0,1.1456599,0.0,1.6144528,0.0,1.106777,0.0,1.6955075,0.0,1.1851597,0.0,1.7170231,0.0,1.162174,0.0,1.7167469,0.0,1.1483233,0.0,1.7351782,0.0,1.1737041,0.0,1.710748,0.0,1.1752086,0.0,1.7159005,0.0,1.1781518,0.0,1.7824658,0.0,1.2443782,0.0,1.7341303,0.0,1.2650341,0.0,1.7464585,0.0,1.2341249,0.0,1.7103667,0.0,1.2548292,0.0,1.7674894,0.0,1.3221176,0.0,1.7356158,0.0,1.2939917,0.0,1.7750419,0.0,1.3365301,0.0,1.7902917,0.0,1.2880063,0.0,1.8025553,0.0,1.297854,0.0,1.8209169,0.0,1.2718863,0.0,1.7963722,0.0,1.1044407,0.0,1.7730267,0.0,1.2803756
0.0,-0.0008850048,0.0,-0.0002309709,0.0,0.3085622,0.0,0.0658672,0.0,0.70816666,0.0,0.21748725,0.0,0.74782884,0.0,0.4172129,0.0,0.5738662,0.0,0.56626135,0.0,0.5438816,0.0,0.7484472,0.0,0.45988065,0.0,0.91009057,0.0,0.42306134,0.0,0.98107547,0.0,0.4598472,0.0,1.0853448,0.0,0.43371183,0.0,1.0840545,0.0,0.45342824,0.0,1.0603578,0.0,0.3941139,0.0,1.0485963,0.0,0.3967888,0.0,1.0830431,0.0,0.37247828,0.0,1.0841869,0.0,0.3741337,0.0,1.0945858,0.0,0.40721214,0.0,1.1086172,0.0,0.39838016,0.0,1.1363833,0.0,0.34577054,0.0,1.1818632,0.0,0.38909334,0.0,1.1793374,0.0,0.32116997,0.0,1.2380836,0.0,0.3595494,0.0,1.2841239,0.0,0.31442705,0.0,1.2446654,0.0,0.3319027,0.0,1.3302516,0.0,0.314007,0.0,1.3087119,0.0,0.3068555,0.0,1.3954934,0.0,0.26426217,0.0,1.3180313,0.0,0.2645082,0.0,1.3094145,0.0,0.2965489,0.0,1.337641,0.0,0.28516567,0.0,1.262202,0.0,0.264583,0.0,1.3745811
0.0,-0.00016350999,0.0,-0.00037196538,0.0,0.3445249,0.0,0.048845306,0.0,0.7877329,0.0,0.1874372,0.0,0.9860101,0.0,0.37973672,0.0,1.0062339,0.0,0.5658719,0.0,1.1947676,0.0,0.7504734,0.0,1.3256385,0.0,0.9415258,0.0,1.3791544,0.0,1.0648533,0.0,1.393738,0.0,1.1704184,0.0,1.3412611,0.0,1.199717,0.0,1.4075853,0.0,1.1635593,0.0,1.4570316,0.0,1.1682004,0.0,1.5295745,0.0,1.1962385,0.0,1.5444635,0.0,1.2151041,0.0,1.544292,0.0,1.2064806,0.0,1.5648817,0.0,1.2265621,0.0,1.5402936,0.0,1.2029436,0.0,1.5340106,0.0,1.2193013,0.0,1.6006314,0.0,1.2380848,0.0,1.5537333,0.0,1.2819852,0.0,1.5752493,0.0,1.2821757,0.0,1.5412612,0.0,1.2945455,0.0,1.6029313,0.0,1.3636061,0.0,1.5747346,0.0,1.352008,0.0,1.6113759,0.0,1.3922364,0.0,1.6087835,0.0,1.3395182,0.0,1.6266971,0.0,1.3515544,0.0,1.6587389,0.0,1.2763067,0.0,1.6402488,0.0,1.3057945,0.0,1.6344258,0.0,1.4075092
0.0,-0.00024837532,0.0,-0.0004749406,0.0,0.34652504,0.0,0.03710942,0.0,0.77663964,0.0,0.19246821,0.0,0.9397757,0.0,0.4020105,0.0,0.9130246,0.0,0.5523465,0.0,1.0604208,0.0,0.74012846,0.0,1.16224,0.0,0.91381633,0.0,1.2277676,0.0,1.03401,0.0,1.2792376,0.0,1.1619295,0.0,1.2528462,0.0,1.14256,0.0,1.3235934,0.0,1.1208143,0.0,1.356279,0.0,1.0864015,0.0,1.4190854,0.0,1.1969287,0.0,1.4257913,0.0,1.1525781,0.0,1.4213523,0.0,1.1694994,0.0,1.4437462,0.0,1.1780504,0.0,1.4197117,0.0,1.1687055,0.0,1.4001395,0.0,1.1953914,0.0,1.4622285,0.0,1.2039531,0.0,1.4059492,0.0,1.2634754,0.0,1.4305806,0.0,1.2396758,0.0,1.3887719,0.0,1.3058977,0.0,1.4373075,0.0,1.3177623,0.0,1.4035653,0.0,1.3204371,0.0,1.4197466,0.0,1.3122154,0.0,1.4011391,0.0,1.3435941,0.0,1.4061389,0.0,1.2654198,0.0,1.4315424,0.0,1.2432114,0.0,1.4107631,0.0,1.1706772,0.0,1.401101,0.0,1.2993094
0.0,-0.0007828332,0.0,-0.00017633848,0.0,0.305244,0.0,0.06780622,0.0,0.6921794,0.0,0.22507936,0.0,0.72089696,0.0,0.41985512,0.0,0.525617,0.0,0.5600443,0.0,0.4712644,0.0,0.72733974,0.0,0.36354035,0.0,0.8779603,0.0,0.28358617,0.0,0.99265236,0.0,0.2706107,0.0,1.0512569,0.0,0.22360483,0.0,1.0800437,0.0,0.23367786,0.0,1.06485,0.0,0.16169922,0.0,1.0546801,0.0,0.15435356,0.0,1.0844574,0.0,0.12513104,0.0,1.088449,0.0,0.123063974,0.0,1.119178,0.0,0.15227398,0.0,1.1300776,0.0,0.14602889,0.0,1.1224546,0.0,0.099821076,0.0,1.1551526,0.0,0.14294268,0.0,1.1823883,0.0,0.08673972,0.0,1.2423303,0.0,0.12384321,0.0,1.2492518,0.0,0.0897577,0.0,1.287041,0.0,0.104553565,0.0,1.3454833,0.0,0.09319069,0.0,1.3409728,0.0,0.093497925,0.0,1.3414166,0.0,0.05721692,0.0,1.3796105,0.0,0.06239768,0.0,1.3780617,0.0,0.0915613,0.0,1.3421476,0.0,0.08187128,0.0,1.2867556,0.0,0.06684604,0.0,1.3981714
0.0,-0.00077325484,0.0,-0.00021182321,0.0,0.34485877,0.0,0.057646155,0.0,0.76030886,0.0,0.23323022,0.0,0.7819661,0.0,0.41034472,0.0,0.5792623,0.0,0.5707443,0.0,0.52083987,0.0,0.7280683,0.0,0.38610315,0.0,0.8699719,0.0,0.2633765,0.0,1.0328801,0.0,0.21824437,0.0,1.082158,0.0,0.15040344,0.0,1.1089705,0.0,0.13136283,0.0,0.9925529,0.0,0.048626058,0.0,1.0471137,0.0,0.032992497,0.0,1.0972931,0.0,0.0045350716,0.0,1.139647,0.0,0.01342684,0.0,1.1637738,0.0,0.045239575,0.0,1.1483048,0.0,0.04557894,0.0,1.1230586,0.0,0.0074288025,0.0,1.1660048,0.0,0.042603493,0.0,1.1899288,0.0,-5.0325245e-05,0.0,1.221221,0.0,0.030534822,0.0,1.2326211,0.0,0.0026379824,0.0,1.2852014,0.0,0.018627498,0.0,1.3306991,0.0,0.009357743,0.0,1.3279456,0.0,0.012269393,0.0,1.3018284,0.0,-0.00016945369,0.0,1.3797953,0.0,-5.7053043e-05,0.0,1.2407914,0.0,0.029352576,0.0,1.3346775,0.0,0.027041726,0.0,1.3196957,0.0,-1.4671385e-05,0.0,1.3545748
0.0,-0.0004205721,0.0,-0.00020429827,0.0,0.34785584,0.0,0.05596832,0.0,0.7679502,0.0,0.22203363,0.0,0.86151314,0.0,0.41783643,0.0,0.73578006,0.0,0.5620962,0.0,0.7588674,0.0,0.7490283,0.0,0.7184195,0.0,0.8609235,0.0,0.6894251,0.0,1.0304837,0.0,0.7206618,0.0,1.0752362,0.0,0.69631124,0.0,1.101243,0.0,0.7362468,0.0,1.088417,0.0,0.6960459,0.0,1.062935,0.0,0.72106254,0.0,1.1196891,0.0,0.7087205,0.0,1.1296375,0.0,0.7116065,0.0,1.141688,0.0,0.7512047,0.0,1.1550854,0.0,0.7473697,0.0,1.1817114,0.0,0.71273583,0.0,1.1948962,0.0,0.7827494,0.0,1.1714845,0.0,0.73081356,0.0,1.2488476,0.0,0.78493744,0.0,1.239346,0.0,0.7474331,0.0,1.2965649,0.0,0.77936566,0.0,1.3221917,0.0,0.7655316,0.0,1.3237997,0.0,0.7718089,0.0,1.3013021,0.0,0.7376909,0.0,1.384158,0.0,0.7392958,0.0,1.347041,0.0,0.7771006,0.0,1.2802409,0.0,0.76646286,0.0,1.2136314,0.0,0.75558615,0.0,1.3542728
0.0,-0.00025910715,0.0,-0.00030644023,0.0,0.34908113,0.0,0.06342969,0.0,0.77441543,0.0,0.21115345,0.0,0.914611,0.0,0.40228105,0.0,0.8472784,0.0,0.55780685,0.0,0.95954406,0.0,0.7369098,0.0,1.0162659,0.0,0.923957,0.0,1.0349529,0.0,1.0638648,0.0,1.0321378,0.0,1.1426822,0.0,0.9746594,0.0,1.1368742,0.0,1.0303746,0.0,1.120117,0.0,1.0312803,0.0,1.1300716,0.0,1.0748745,0.0,1.1640854,0.0,1.0690092,0.0,1.1146944,0.0,1.0664748,0.0,1.1856325,0.0,1.0928575,0.0,1.1596789,0.0,1.0774889,0.0,1.1728027,0.0,1.0537561,0.0,1.1806984,0.0,1.1189609,0.0,1.2366153,0.0,1.063414,0.0,1.2669536,0.0,1.0989685,0.0,1.2757791,0.0,1.0619813,0.0,1.3155442,0.0,1.1060956,0.0,1.3663133,0.0,1.0819308,0.0,1.3429741,0.0,1.101916,0.0,1.322805,0.0,1.0906857,0.0,1.3782029,0.0,1.1034703,0.0,1.3247858,0.0,1.1314559,0.0,1.2653738,0.0,1.1128544,0.0,1.2653358,0.0,1.1062999,0.0,1.4085124
0.0,-0.0008994685,0.0,-2.9746145e-05,0.0,0.2876561,0.0,0.083244026,0.0,0.6596229,0.0,0.24682677,0.0,0.66332376,0.0,0.42349058,0.0,0.44792175,0.0,0.54554725,0.0,0.35405466,0.0,0.69112,0.0,0.2062468,0.0,0.8206425,0.0,0.08904019,0.0,0.9163268,0.0,0.052431524,0.0,0.9603662,0.0,-2.0803585e-05,0.0,0.9697722,0.0,-0.00013107121,0.0,0.94672453,0.0,-0.00096940197,0.0,0.9356549,0.0,-0.0011730556,0.0,0.9767819,0.0,-0.0014807284,0.0,0.99610776,0.0,-0.0014639159,0.0,1.0155928,0.0,-0.0011867959,0.0,1.0523747,0.0,-0.0012260403,0.0,1.0694766,0.0,-0.0016803574,0.0,1.1037042,0.0,-0.0013739589,0.0,1.1220214,0.0,-0.0018730292,0.0,1.1845728,0.0,-0.0015650602,0.0,1.2220256,0.0,-0.0018362241,0.0,1.2672093,0.0,-0.001729977,0.0,1.3204336,0.0,-0.0017675045,0.0,1.3514012,0.0,-0.0017826578,0.0,1.3841664,0.0,-0.0020967512,0.0,1.4074156,0.0,-0.0020287745,0.0,1.4070171,0.0,-0.0017771994,0.0,1.3967447,0.0,-0.0018492314,0.0,1.3665423,0.0,-0.002053044,0.0,1.4843158
0.0,-0.0003323185,0.0,-0.0004008626,0.0,0.34209636,0.0,0.0442558,0.0,0.7712094,0.0,0.19073117,0.0,0.935179,0.0,0.40492493,0.0,0.9153092,0.0,0.5510398,0.0,1.0633732,0.0,0.7271718,0.0,1.158748,0.0,0.9065392,0.0,1.2091818,0.0,1.0189941,0.0,1.2483411,0.0,1.1690732,0.0,1.2229784,0.0,1.133362,0.0,1.289556,0.0,1.1237508,0.0,1.3169566,0.0,1.1482733,0.0,1.380624,0.0,1.1798824,0.0,1.3872577,0.0,1.1721616,0.0,1.3873516,0.0,1.1692888,0.0,1.414817,0.0,1.1701473,0.0,1.393562,0.0,1.1779025,0.0,1.3751764,0.0,1.1577815,0.0,1.4400944,0.0,1.2245156,0.0,1.3872443,0.0,1.204529,0.0,1.4170702,0.0,1.2427938,0.0,1.3792944,0.0,1.2590436,0.0,1.4329119,0.0,1.2890347,0.0,1.4046656,0.0,1.309725,0.0,1.4273144,0.0,1.2349313,0.0,1.4154607,0.0,1.2827358,0.0,1.4249915,0.0,1.3092265,0.0,1.4551764,0.0,1.2059553,0.0,1.4403504,0.0,1.182631,0.0,1.432965,0.0,1.2922004
